N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,My favorite.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,My favorite.
3,Nf3,g1f3,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,My favorite.
4,e6,e7e6,rnbqkbnr/ppp2ppp/4p3/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,My favorite.
5,Bf4,c1f4,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,My favorite.
6,f5,f7f5,rnbqkbnr/ppp3pp/4p3/3p1p2/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 4,"Interesting enough, I have to play carefully."
7,Nbd2,b1d2,rnbqkbnr/ppp3pp/4p3/3p1p2/3P1B2/5N2/PPPNPPPP/R2QKB1R b KQkq - 1 4,"A loss of time, but I want to provide a square for my bishop on h2."
8,Nf6,g8f6,rnbqkb1r/ppp3pp/4pn2/3p1p2/3P1B2/5N2/PPPNPPPP/R2QKB1R w KQkq - 2 5,"A loss of time, but I want to provide a square for my bishop on h2."
9,h3,h2h3,rnbqkb1r/ppp3pp/4pn2/3p1p2/3P1B2/5N1P/PPPNPPP1/R2QKB1R b KQkq - 0 5,"A loss of time, but I want to provide a square for my bishop on h2."
10,c6,c7c6,rnbqkb1r/pp4pp/2p1pn2/3p1p2/3P1B2/5N1P/PPPNPPP1/R2QKB1R w KQkq - 0 6,"c5 would have been better, but not crushing... yet."
11,e3,e2e3,rnbqkb1r/pp4pp/2p1pn2/3p1p2/3P1B2/4PN1P/PPPN1PP1/R2QKB1R b KQkq - 0 6,"I assumed he won't play Bb4 now, but without his Be7 I wouldn't have played c4, leaving him Bb4. I'm not sure it would have been good for him even now."
12,Be7,f8e7,rnbqk2r/pp2b1pp/2p1pn2/3p1p2/3P1B2/4PN1P/PPPN1PP1/R2QKB1R w KQkq - 1 7,"I assumed he won't play Bb4 now, but without his Be7 I wouldn't have played c4, leaving him Bb4. I'm not sure it would have been good for him even now."
