N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,Playing the benoni for the first time on GK in a rated game.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,Playing the benoni for the first time on GK in a rated game.
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,White usually play d5 but this variation seems ok to me.
4,c5,c7c5,rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,White usually play d5 but this variation seems ok to me.
5,e3,e2e3,rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,White usually play d5 but this variation seems ok to me.
6,e6,e7e6,rnbqkb1r/pp1p1ppp/4pn2/2p5/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq - 0 4,"The GK database gives g6 but the order has little importance, I think."
7,g3,g2g3,rnbqkb1r/pp1p1ppp/4pn2/2p5/2PP4/4P1P1/PP3P1P/RNBQKBNR b KQkq - 0 4,Preparing the fiancheto which is part of the benoni
8,g6,g7g6,rnbqkb1r/pp1p1p1p/4pnp1/2p5/2PP4/4P1P1/PP3P1P/RNBQKBNR w KQkq - 0 5,Preparing the fiancheto which is part of the benoni
9,Bg2,f1g2,rnbqkb1r/pp1p1p1p/4pnp1/2p5/2PP4/4P1P1/PP3PBP/RNBQK1NR b KQkq - 1 5,White opts for a fiancheto as well
10,d5,d7d5,rnbqkb1r/pp3p1p/4pnp1/2pp4/2PP4/4P1P1/PP3PBP/RNBQK1NR w KQkq - 0 6,I'm not sure about this move. I expected white to play d5 and may be I should have plaid 5. ... Bg2
11,cxd5,c4d5,rnbqkb1r/pp3p1p/4pnp1/2pP4/3P4/4P1P1/PP3PBP/RNBQK1NR b KQkq - 0 6,"Now I have to defend the poor d pawn who should, in the variation I plaid till now be on d3"
12,exd5,e6d5,rnbqkb1r/pp3p1p/5np1/2pp4/3P4/4P1P1/PP3PBP/RNBQK1NR w KQkq - 0 7,"Now I have to defend the poor d pawn who should, in the variation I plaid till now be on d3"
13,Nc3,b1c3,rnbqkb1r/pp3p1p/5np1/2pp4/3P4/2N1P1P1/PP3PBP/R1BQK1NR b KQkq - 1 7,"Now I have to defend the poor d pawn who should, in the variation I plaid till now be on d3"
14,Be6,c8e6,rn1qkb1r/pp3p1p/4bnp1/2pp4/3P4/2N1P1P1/PP3PBP/R1BQK1NR w KQkq - 2 8,"Now I have to defend the poor d pawn who should, in the variation I plaid till now be on d3"
