N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"The King's Pawn opening, my personal favorite.

Note: be sure to read the full introduction to this game (click the back arrow)"
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,The French Defence.  The pawn on e6 will support a pawn on d5.
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"Rather than threatening to win a pawn with 3) ... Bb4, black decides to solidify d4 further.  The potential downside to this opening is that black's light-square bishop will be very restricted if the center closes up."
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,"Rather than threatening to win a pawn with 3) ... Bb4, black decides to solidify d4 further.  The potential downside to this opening is that black's light-square bishop will be very restricted if the center closes up."
5,Nc3,b1c3,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,"Rather than threatening to win a pawn with 3) ... Bb4, black decides to solidify d4 further.  The potential downside to this opening is that black's light-square bishop will be very restricted if the center closes up."
6,c6,c7c6,rnbqkbnr/pp3ppp/2p1p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,"Rather than threatening to win a pawn with 3) ... Bb4, black decides to solidify d4 further.  The potential downside to this opening is that black's light-square bishop will be very restricted if the center closes up."
7,Nf3,g1f3,rnbqkbnr/pp3ppp/2p1p3/3p4/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 1 4,Developing the knight and possibly preparing an eventual Bg5.
8,Ne7,g8e7,rnbqkb1r/pp2nppp/2p1p3/3p4/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 5,"Although this move seems strange at first, it's the only real spot for the knight, since it could be kicked out of the f6 square after white plays e5.  The knight will soon move to g6, freeing up black's dark-square bishop."
9,Bd3,f1d3,rnbqkb1r/pp2nppp/2p1p3/3p4/3PP3/2NB1N2/PPP2PPP/R1BQK2R b KQkq - 3 5,Developing the bishop to eye h7 after an eventual e5.
10,Ng6,e7g6,rnbqkb1r/pp3ppp/2p1p1n1/3p4/3PP3/2NB1N2/PPP2PPP/R1BQK2R w KQkq - 4 6,Completing the knight maneuver and freeing the dark-square bishop.
11,e5,e4e5,rnbqkb1r/pp3ppp/2p1p1n1/3pP3/3P4/2NB1N2/PPP2PPP/R1BQK2R b KQkq - 0 6,"Leaving the database and closing up the center, thus restricting the mobility of black's light-sqare bishop.  My own light-square bishop is now poised for an eventual kingside attack."
