N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Best 2. ... Nc6
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Best 2. ... Nc6
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Best 2. ... Nc6
4,f6,f7f6,rnbqkbnr/pppp2pp/5p2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,Best 2. ... Nc6
5,Nxe5,f3e5,rnbqkbnr/pppp2pp/5p2/4N3/4P3/8/PPPP1PPP/RNBQKB1R b KQkq - 0 3,Best 3. ... Qe7
6,fxe5,f6e5,rnbqkbnr/pppp2pp/8/4p3/4P3/8/PPPP1PPP/RNBQKB1R w KQkq - 0 4,Best 3. ... Qe7
7,Qh5+,d1h5,rnbqkbnr/pppp2pp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KB1R b KQkq - 1 4,Best 4. ... g6
8,Ke7,e8e7,rnbq1bnr/ppppk1pp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KB1R w KQ - 2 5,Best 4. ... g6
9,Qxe5+,h5e5,rnbq1bnr/ppppk1pp/8/4Q3/4P3/8/PPPP1PPP/RNB1KB1R b KQ - 0 5,Computer Analysis Move
10,Kf7,e7f7,rnbq1bnr/pppp1kpp/8/4Q3/4P3/8/PPPP1PPP/RNB1KB1R w KQ - 1 6,Computer Analysis Move
11,Bc4+,f1c4,rnbq1bnr/pppp1kpp/8/4Q3/2B1P3/8/PPPP1PPP/RNB1K2R b KQ - 2 6,Computer Analysis Move
12,d5,d7d5,rnbq1bnr/ppp2kpp/8/3pQ3/2B1P3/8/PPPP1PPP/RNB1K2R w KQ - 0 7,Computer Analysis Move
13,Bxd5+,c4d5,rnbq1bnr/ppp2kpp/8/3BQ3/4P3/8/PPPP1PPP/RNB1K2R b KQ - 0 7,Computer Analysis Move
14,Kg6,f7g6,rnbq1bnr/ppp3pp/6k1/3BQ3/4P3/8/PPPP1PPP/RNB1K2R w KQ - 1 8,Computer Analysis Move
15,h4,h2h4,rnbq1bnr/ppp3pp/6k1/3BQ3/4P2P/8/PPPP1PP1/RNB1K2R b KQ - 0 8,Computer Analysis Move
16,h5,h7h5,rnbq1bnr/ppp3p1/6k1/3BQ2p/4P2P/8/PPPP1PP1/RNB1K2R w KQ - 0 9,Computer Analysis Move
