N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
3,Nf3,g1f3,rnbqkb1r/pppppppp/5n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 2 2,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
5,g3,g2g3,rnbqkb1r/pppppp1p/5np1/8/2P5/5NP1/PP1PPP1P/RNBQKB1R b KQkq - 0 3,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
6,Bg7,f8g7,rnbqk2r/ppppppbp/5np1/8/2P5/5NP1/PP1PPP1P/RNBQKB1R w KQkq - 1 4,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
7,Bg2,f1g2,rnbqk2r/ppppppbp/5np1/8/2P5/5NP1/PP1PPPBP/RNBQK2R b KQkq - 2 4,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
8,O-O,e8g8,rnbq1rk1/ppppppbp/5np1/8/2P5/5NP1/PP1PPPBP/RNBQK2R w KQ - 3 5,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
9,d4,d2d4,rnbq1rk1/ppppppbp/5np1/8/2PP4/5NP1/PP2PPBP/RNBQK2R b KQ - 0 5,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
10,d6,d7d6,rnbq1rk1/ppp1ppbp/3p1np1/8/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ - 0 6,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
11,Nc3,b1c3,rnbq1rk1/ppp1ppbp/3p1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQ - 1 6,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
12,Nbd7,b8d7,r1bq1rk1/pppnppbp/3p1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 2 7,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
13,O-O,e1g1,r1bq1rk1/pppnppbp/3p1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 3 7,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
14,e5,e7e5,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 0 8,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
15,e4,e2e4,r1bq1rk1/pppn1pbp/3p1np1/4p3/2PPP3/2N2NP1/PP3PBP/R1BQ1RK1 b - - 0 8,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
16,c6,c7c6,r1bq1rk1/pp1n1pbp/2pp1np1/4p3/2PPP3/2N2NP1/PP3PBP/R1BQ1RK1 w - - 0 9,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
17,h3,h2h3,r1bq1rk1/pp1n1pbp/2pp1np1/4p3/2PPP3/2N2NPP/PP3PB1/R1BQ1RK1 b - - 0 9,9 h3 is generally considered necessary to prevent the bishop from getting harassed by Ng4 after it gets to e3. For 9 Be3 Ng4 10 Bg5 Qb6 see Mikhail Botvinnik-Vassily Smyslov 1954.
18,Qb6,d8b6,r1b2rk1/pp1n1pbp/1qpp1np1/4p3/2PPP3/2N2NPP/PP3PB1/R1BQ1RK1 w - - 1 10,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
19,d5,d4d5,r1b2rk1/pp1n1pbp/1qpp1np1/3Pp3/2P1P3/2N2NPP/PP3PB1/R1BQ1RK1 b - - 0 10,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
20,cxd5,c6d5,r1b2rk1/pp1n1pbp/1q1p1np1/3pp3/2P1P3/2N2NPP/PP3PB1/R1BQ1RK1 w - - 0 11,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
21,cxd5,c4d5,r1b2rk1/pp1n1pbp/1q1p1np1/3Pp3/4P3/2N2NPP/PP3PB1/R1BQ1RK1 b - - 0 11,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
22,Nc5,d7c5,r1b2rk1/pp3pbp/1q1p1np1/2nPp3/4P3/2N2NPP/PP3PB1/R1BQ1RK1 w - - 1 12,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
23,Ne1,f3e1,r1b2rk1/pp3pbp/1q1p1np1/2nPp3/4P3/2N3PP/PP3PB1/R1BQNRK1 b - - 2 12,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
24,Bd7,c8d7,r4rk1/pp1b1pbp/1q1p1np1/2nPp3/4P3/2N3PP/PP3PB1/R1BQNRK1 w - - 3 13,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
25,Nd3,e1d3,r4rk1/pp1b1pbp/1q1p1np1/2nPp3/4P3/2NN2PP/PP3PB1/R1BQ1RK1 b - - 4 13,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
26,Nxd3,c5d3,r4rk1/pp1b1pbp/1q1p1np1/3Pp3/4P3/2Nn2PP/PP3PB1/R1BQ1RK1 w - - 0 14,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
27,Qxd3,d1d3,r4rk1/pp1b1pbp/1q1p1np1/3Pp3/4P3/2NQ2PP/PP3PB1/R1B2RK1 b - - 0 14,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
28,Rfc8,f8c8,r1r3k1/pp1b1pbp/1q1p1np1/3Pp3/4P3/2NQ2PP/PP3PB1/R1B2RK1 w - - 1 15,"Mikhail Tal: ""A critical position. I took a long time to choose which plan to use. A detailed analysis proved that 14 ... Ne8 15 Be3 Qd8 is worth consideration. White cannot create any real threat on the queen side and black carries out f5 without any trouble."""
29,Rb1,a1b1,r1r3k1/pp1b1pbp/1q1p1np1/3Pp3/4P3/2NQ2PP/PP3PB1/1RB2RK1 b - - 2 15,"Subsequently, the position of the rook gives black a very important tempo. Instead, Tal suggested 15 Qe2."
30,Nh5,f6h5,r1r3k1/pp1b1pbp/1q1p2p1/3Pp2n/4P3/2NQ2PP/PP3PB1/1RB2RK1 w - - 3 16,"Mikhail Tal: ""In my opinion, the arguments which this move raised were completely pointless. All the other continuations are bad, and if the knight sacrifice is incorrect, then a question mark should be placed after black's 17th move."""
31,Be3,c1e3,r1r3k1/pp1b1pbp/1q1p2p1/3Pp2n/4P3/2NQB1PP/PP3PB1/1R3RK1 b - - 4 16,"Mikhail Tal: ""In my opinion, the arguments which this move raised were completely pointless. All the other continuations are bad, and if the knight sacrifice is incorrect, then a question mark should be placed after black's 17th move."""
32,Qb4,b6b4,r1r3k1/pp1b1pbp/3p2p1/3Pp2n/1q2P3/2NQB1PP/PP3PB1/1R3RK1 w - - 5 17,"Mikhail Tal: ""In my opinion, the arguments which this move raised were completely pointless. All the other continuations are bad, and if the knight sacrifice is incorrect, then a question mark should be placed after black's 17th move."""
33,Qe2,d3e2,r1r3k1/pp1b1pbp/3p2p1/3Pp2n/1q2P3/2N1B1PP/PP2QPB1/1R3RK1 b - - 6 17,"Mikhail Tal: ""In my opinion, the arguments which this move raised were completely pointless. All the other continuations are bad, and if the knight sacrifice is incorrect, then a question mark should be placed after black's 17th move."""
34,Rc4,c8c4,r5k1/pp1b1pbp/3p2p1/3Pp2n/1qr1P3/2N1B1PP/PP2QPB1/1R3RK1 w - - 7 18,"Mikhail Tal: ""In my opinion, the arguments which this move raised were completely pointless. All the other continuations are bad, and if the knight sacrifice is incorrect, then a question mark should be placed after black's 17th move."""
35,Rfc1,f1c1,r5k1/pp1b1pbp/3p2p1/3Pp2n/1qr1P3/2N1B1PP/PP2QPB1/1RR3K1 b - - 8 18,"Mikhail Tal: ""In my opinion, the arguments which this move raised were completely pointless. All the other continuations are bad, and if the knight sacrifice is incorrect, then a question mark should be placed after black's 17th move."""
36,Rac8,a8c8,2r3k1/pp1b1pbp/3p2p1/3Pp2n/1qr1P3/2N1B1PP/PP2QPB1/1RR3K1 w - - 9 19,"Mikhail Tal: ""In my opinion, the arguments which this move raised were completely pointless. All the other continuations are bad, and if the knight sacrifice is incorrect, then a question mark should be placed after black's 17th move."""
