N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"Mind White's next several moves, as he was deliberately being coy about the eventual post for his d-pawn, to keep Black off-balance about the best placement for his pieces. I've noticed in tournament games (back in the days I was still going to every tournament I could) the stronger players like Experts and lower-rated Masters frequently resorted to this kind of calculated slipperiness, to lure lower-rated sorts into misplaying the opening, thus setting themselves up for a quick knockout or at least a long-term positional disadvantage with a nearly guaranteed victory for the higher-rated player. ...Never happened to me, of course.  ;-)"
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,"Mind White's next several moves, as he was deliberately being coy about the eventual post for his d-pawn, to keep Black off-balance about the best placement for his pieces. I've noticed in tournament games (back in the days I was still going to every tournament I could) the stronger players like Experts and lower-rated Masters frequently resorted to this kind of calculated slipperiness, to lure lower-rated sorts into misplaying the opening, thus setting themselves up for a quick knockout or at least a long-term positional disadvantage with a nearly guaranteed victory for the higher-rated player. ...Never happened to me, of course.  ;-)"
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2,"Mind White's next several moves, as he was deliberately being coy about the eventual post for his d-pawn, to keep Black off-balance about the best placement for his pieces. I've noticed in tournament games (back in the days I was still going to every tournament I could) the stronger players like Experts and lower-rated Masters frequently resorted to this kind of calculated slipperiness, to lure lower-rated sorts into misplaying the opening, thus setting themselves up for a quick knockout or at least a long-term positional disadvantage with a nearly guaranteed victory for the higher-rated player. ...Never happened to me, of course.  ;-)"
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 2 3,"Mind White's next several moves, as he was deliberately being coy about the eventual post for his d-pawn, to keep Black off-balance about the best placement for his pieces. I've noticed in tournament games (back in the days I was still going to every tournament I could) the stronger players like Experts and lower-rated Masters frequently resorted to this kind of calculated slipperiness, to lure lower-rated sorts into misplaying the opening, thus setting themselves up for a quick knockout or at least a long-term positional disadvantage with a nearly guaranteed victory for the higher-rated player. ...Never happened to me, of course.  ;-)"
5,e3,e2e3,r1bqkbnr/pp1ppppp/2n5/2p5/2P5/4PN2/PP1P1PPP/RNBQKB1R b KQkq - 0 3,"Mind White's next several moves, as he was deliberately being coy about the eventual post for his d-pawn, to keep Black off-balance about the best placement for his pieces. I've noticed in tournament games (back in the days I was still going to every tournament I could) the stronger players like Experts and lower-rated Masters frequently resorted to this kind of calculated slipperiness, to lure lower-rated sorts into misplaying the opening, thus setting themselves up for a quick knockout or at least a long-term positional disadvantage with a nearly guaranteed victory for the higher-rated player. ...Never happened to me, of course.  ;-)"
6,Nf6,g8f6,r1bqkb1r/pp1ppppp/2n2n2/2p5/2P5/4PN2/PP1P1PPP/RNBQKB1R w KQkq - 1 4,"This should signal White's intent to play his pawn to d4, but it's still not obvious since the advance of the King's Rook pawn is a common prophylactic move. In this case the move takes g4 away from Black's Knight."
7,Nc3,b1c3,r1bqkb1r/pp1ppppp/2n2n2/2p5/2P5/2N1PN2/PP1P1PPP/R1BQKB1R b KQkq - 2 4,"This should signal White's intent to play his pawn to d4, but it's still not obvious since the advance of the King's Rook pawn is a common prophylactic move. In this case the move takes g4 away from Black's Knight."
8,g6,g7g6,r1bqkb1r/pp1ppp1p/2n2np1/2p5/2P5/2N1PN2/PP1P1PPP/R1BQKB1R w KQkq - 0 5,"This should signal White's intent to play his pawn to d4, but it's still not obvious since the advance of the King's Rook pawn is a common prophylactic move. In this case the move takes g4 away from Black's Knight."
9,Be2,f1e2,r1bqkb1r/pp1ppp1p/2n2np1/2p5/2P5/2N1PN2/PP1PBPPP/R1BQK2R b KQkq - 1 5,"This should signal White's intent to play his pawn to d4, but it's still not obvious since the advance of the King's Rook pawn is a common prophylactic move. In this case the move takes g4 away from Black's Knight."
10,Bg7,f8g7,r1bqk2r/pp1pppbp/2n2np1/2p5/2P5/2N1PN2/PP1PBPPP/R1BQK2R w KQkq - 2 6,"This should signal White's intent to play his pawn to d4, but it's still not obvious since the advance of the King's Rook pawn is a common prophylactic move. In this case the move takes g4 away from Black's Knight."
