N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"I enjoyed this game, not much in the begin but as it progressed, saw an opportunity an it payed off, nice. Even if it's is against a lesser ranked played no disrepect intended to my opponent. A win is a win an it's a great feeling !!"
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Move 4, Took with Queen as i wanted to maintain my pawn formation."
3,Nc3,b1c3,rnbqkbnr/pppp1ppp/4p3/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,"Move 4, Took with Queen as i wanted to maintain my pawn formation."
4,Bb4,f8b4,rnbqk1nr/pppp1ppp/4p3/8/1b2P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,"Move 4, Took with Queen as i wanted to maintain my pawn formation."
5,Qf3,d1f3,rnbqk1nr/pppp1ppp/4p3/8/1b2P3/2N2Q2/PPPP1PPP/R1B1KBNR b KQkq - 3 3,"Move 4, Took with Queen as i wanted to maintain my pawn formation."
6,Bxc3,b4c3,rnbqk1nr/pppp1ppp/4p3/8/4P3/2b2Q2/PPPP1PPP/R1B1KBNR w KQkq - 0 4,"Move 4, Took with Queen as i wanted to maintain my pawn formation."
7,Qxc3,f3c3,rnbqk1nr/pppp1ppp/4p3/8/4P3/2Q5/PPPP1PPP/R1B1KBNR b KQkq - 0 4,"Move 4, Took with Queen as i wanted to maintain my pawn formation."
8,Nf6,g8f6,rnbqk2r/pppp1ppp/4pn2/8/4P3/2Q5/PPPP1PPP/R1B1KBNR w KQkq - 1 5,"Move 7, He's castled i'm thinking my two pawns in the centre are a slighty vunerable to attacks from both flanks possibly."
9,d3,d2d3,rnbqk2r/pppp1ppp/4pn2/8/4P3/2QP4/PPP2PPP/R1B1KBNR b KQkq - 0 5,"Move 7, He's castled i'm thinking my two pawns in the centre are a slighty vunerable to attacks from both flanks possibly."
10,d5,d7d5,rnbqk2r/ppp2ppp/4pn2/3p4/4P3/2QP4/PPP2PPP/R1B1KBNR w KQkq - 0 6,"Move 7, He's castled i'm thinking my two pawns in the centre are a slighty vunerable to attacks from both flanks possibly."
11,e5,e4e5,rnbqk2r/ppp2ppp/4pn2/3pP3/8/2QP4/PPP2PPP/R1B1KBNR b KQkq - 0 6,"Move 7, He's castled i'm thinking my two pawns in the centre are a slighty vunerable to attacks from both flanks possibly."
12,Nfd7,f6d7,rnbqk2r/pppn1ppp/4p3/3pP3/8/2QP4/PPP2PPP/R1B1KBNR w KQkq - 1 7,"Move 7, He's castled i'm thinking my two pawns in the centre are a slighty vunerable to attacks from both flanks possibly."
13,d4,d3d4,rnbqk2r/pppn1ppp/4p3/3pP3/3P4/2Q5/PPP2PPP/R1B1KBNR b KQkq - 0 7,"Move 7, He's castled i'm thinking my two pawns in the centre are a slighty vunerable to attacks from both flanks possibly."
14,O-O,e8g8,rnbq1rk1/pppn1ppp/4p3/3pP3/3P4/2Q5/PPP2PPP/R1B1KBNR w KQ - 1 8,"Move 7, He's castled i'm thinking my two pawns in the centre are a slighty vunerable to attacks from both flanks possibly."
15,Be3,c1e3,rnbq1rk1/pppn1ppp/4p3/3pP3/3P4/2Q1B3/PPP2PPP/R3KBNR b KQ - 2 8,"Move 10, In three moves i've got pieces around my pawns."
16,b6,b7b6,rnbq1rk1/p1pn1ppp/1p2p3/3pP3/3P4/2Q1B3/PPP2PPP/R3KBNR w KQ - 0 9,"Move 10, In three moves i've got pieces around my pawns."
