N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Nothing new.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Nothing new.
3,Nc3,b1c3,rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,"As good as 2.Nf3, this is the Vienna game."
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3,"I'm pretty sure that this is an opening, but it transposes."
5,Nf3,g1f3,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,"You may think that this is boring, but you're probably wrong. ""One man's junk is another man's treasure,"" as they say."
6,Nc6,b8c6,r1bqkb1r/pppp1ppp/2n2n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,"You may think that this is boring, but you're probably wrong. ""One man's junk is another man's treasure,"" as they say."
7,Bc4,f1c4,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,"This is where the magic begins, where everyone wants an easy point."
8,Nxe4,f6e4,r1bqkb1r/pppp1ppp/2n5/4p3/2B1n3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,"A huge error! If you don't believe me, then scroll below to find out why."
9,Bxf7+,c4f7,r1bqkb1r/pppp1Bpp/2n5/4p3/4n3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 5,"This does two things. #1. It keeps me equal and #2, even better, the King has to take it."
10,Kxf7,e8f7,r1bq1b1r/pppp1kpp/2n5/4p3/4n3/2N2N2/PPPP1PPP/R1BQK2R w KQ - 0 6,Free path to the Knight on e4 and prepares for a winning line.
11,Nxe4,c3e4,r1bq1b1r/pppp1kpp/2n5/4p3/4N3/5N2/PPPP1PPP/R1BQK2R b KQ - 0 6,"Here, the line goes: 7.Nfg5+ (the idea is to keep going with the attack) 7...Ke8 (or Ke7 8.Qf3! dxe4 9.Qf7+ Kd6 (forced) 10.Nxe4#) 8.Qf3!. This wins for White even if 7...Kg8."
12,d5,d7d5,r1bq1b1r/ppp2kpp/2n5/3pp3/4N3/5N2/PPPP1PPP/R1BQK2R w KQ - 0 7,"Here, the line goes: 7.Nfg5+ (the idea is to keep going with the attack) 7...Ke8 (or Ke7 8.Qf3! dxe4 9.Qf7+ Kd6 (forced) 10.Nxe4#) 8.Qf3!. This wins for White even if 7...Kg8."
13,Ng3,e4g3,r1bq1b1r/ppp2kpp/2n5/3pp3/8/5NN1/PPPP1PPP/R1BQK2R b KQ - 1 7,"Unfortunately, I make this move and the game is roughly equal."
14,Bg4,c8g4,r2q1b1r/ppp2kpp/2n5/3pp3/6b1/5NN1/PPPP1PPP/R1BQK2R w KQ - 2 8,Pins the Knight to the Queen.
15,O-O,e1g1,r2q1b1r/ppp2kpp/2n5/3pp3/6b1/5NN1/PPPP1PPP/R1BQ1RK1 b - - 3 8,"I try castling Kingside, a rather wise decision."
16,e4,e5e4,r2q1b1r/ppp2kpp/2n5/3p4/4p1b1/5NN1/PPPP1PPP/R1BQ1RK1 w - - 0 9,"Black is trying to torment my Knight, but even worse, prying open my Kingside."
17,h3,h2h3,r2q1b1r/ppp2kpp/2n5/3p4/4p1b1/5NNP/PPPP1PP1/R1BQ1RK1 b - - 0 9,"All right, lets see what I get out of this exchange."
18,exf3,e4f3,r2q1b1r/ppp2kpp/2n5/3p4/6b1/5pNP/PPPP1PP1/R1BQ1RK1 w - - 0 10,Obviously.
19,hxg4,h3g4,r2q1b1r/ppp2kpp/2n5/3p4/6P1/5pN1/PPPP1PP1/R1BQ1RK1 b - - 0 10,"Without going for the pawn, I safely take the Bishop with the h-pawn. Here, I thought that the Bishop would take my Knight via 9...Bxf3."
20,fxg2,f3g2,r2q1b1r/ppp2kpp/2n5/3p4/6P1/6N1/PPPP1Pp1/R1BQ1RK1 w - - 0 11,"Before I take the pawn, I feel the requirement of bringing out the Queen..."
21,Qf3+,d1f3,r2q1b1r/ppp2kpp/2n5/3p4/6P1/5QN1/PPPP1Pp1/R1B2RK1 b - - 1 11,"This isn't the best idea, but it isn't the worst."
22,Kg8,f7g8,r2q1bkr/ppp3pp/2n5/3p4/6P1/5QN1/PPPP1Pp1/R1B2RK1 w - - 2 12,There's a problem now. That Black d-pawn is indirectly pinned to checkmate.
23,Kxg2,g1g2,r2q1bkr/ppp3pp/2n5/3p4/6P1/5QN1/PPPP1PK1/R1B2R2 b - - 0 12,I take with the King. I didn't want to lose my Queen's momentum on the third rank.
