N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,At the start of this game my opponent was undefeated on GameKnot.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,At the start of this game my opponent was undefeated on GameKnot.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"The Scotch Gambit.  Here Black has two main moves, transposing into known systems: 1) 4...Nf6 Two Knights Defense, and 2) 4...Bc5 Giuoco Piano.  All other moves are weaker."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"The Scotch Gambit.  Here Black has two main moves, transposing into known systems: 1) 4...Nf6 Two Knights Defense, and 2) 4...Bc5 Giuoco Piano.  All other moves are weaker."
5,d4,d2d4,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"The Scotch Gambit.  Here Black has two main moves, transposing into known systems: 1) 4...Nf6 Two Knights Defense, and 2) 4...Bc5 Giuoco Piano.  All other moves are weaker."
6,exd4,e5d4,r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"The Scotch Gambit.  Here Black has two main moves, transposing into known systems: 1) 4...Nf6 Two Knights Defense, and 2) 4...Bc5 Giuoco Piano.  All other moves are weaker."
7,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/8/2BpP3/5N2/PPP2PPP/RNBQK2R b KQkq - 1 4,"The Scotch Gambit.  Here Black has two main moves, transposing into known systems: 1) 4...Nf6 Two Knights Defense, and 2) 4...Bc5 Giuoco Piano.  All other moves are weaker."
8,Bb4+,f8b4,r1bqk1nr/pppp1ppp/2n5/8/1bBpP3/5N2/PPP2PPP/RNBQK2R w KQkq - 2 5,"The Bishop check nets a pawn, but Black must tread softly on thin ice in order to achieve a tenable position, as there are several possible ways for White to obtain a clear advantage.  The counterattacking Two Knights Defense and solid Giuoco Piano offer Black a much better game."
9,c3,c2c3,r1bqk1nr/pppp1ppp/2n5/8/1bBpP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 5,"Here 6.O-O is possible, since 6...cxb2 7.Bxb2 gives White the ominous-looking Horwitz Bishops in a Danish Gambit position.  I prefer 6.bxc3 as it only gambits one pawn and forces Black to do something with his b4 Bishop."
10,dxc3,d4c3,r1bqk1nr/pppp1ppp/2n5/8/1bB1P3/2p2N2/PP3PPP/RNBQK2R w KQkq - 0 6,"Here 6.O-O is possible, since 6...cxb2 7.Bxb2 gives White the ominous-looking Horwitz Bishops in a Danish Gambit position.  I prefer 6.bxc3 as it only gambits one pawn and forces Black to do something with his b4 Bishop."
