N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,I have been playing D4 for four months now after 20+ years of E4 I don't know why I didn't try it earlier
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,A typical response (infact I play this myself)
3,Bf4,c1f4,rnbqkb1r/pppppppp/5n2/8/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 2 2,Black goes on the offensive
4,d5,d7d5,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 3,Black goes on the offensive
5,Nf3,g1f3,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,Black goes on the offensive
6,c5,c7c5,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 4,Black goes on the offensive
7,c3,c2c3,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 0 4,I debated offering the queen exchange here
8,Nc6,b8c6,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P2N2/PP2PPPP/RN1QKB1R w KQkq - 1 5,I debated offering the queen exchange here
9,e3,e2e3,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,I debated offering the queen exchange here
10,Qb6,d8b6,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R w KQkq - 1 6,I debated offering the queen exchange here
11,Qc1,d1c1,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RNQ1KB1R b KQkq - 2 6,I decide that I want the d3 square for my bishop
12,Bf5,c8f5,r3kb1r/pp2pppp/1qn2n2/2pp1b2/3P1B2/2P1PN2/PP3PPP/RNQ1KB1R w KQkq - 3 7,I decide that I want the d3 square for my bishop
13,Nbd2,b1d2,r3kb1r/pp2pppp/1qn2n2/2pp1b2/3P1B2/2P1PN2/PP1N1PPP/R1Q1KB1R b KQkq - 4 7,I decide that I want the d3 square for my bishop
14,e6,e7e6,r3kb1r/pp3ppp/1qn1pn2/2pp1b2/3P1B2/2P1PN2/PP1N1PPP/R1Q1KB1R w KQkq - 0 8,I decide that I want the d3 square for my bishop
15,Nh4,f3h4,r3kb1r/pp3ppp/1qn1pn2/2pp1b2/3P1B1N/2P1P3/PP1N1PPP/R1Q1KB1R b KQkq - 1 8,I decide that I want the d3 square for my bishop
16,Bg4,f5g4,r3kb1r/pp3ppp/1qn1pn2/2pp4/3P1BbN/2P1P3/PP1N1PPP/R1Q1KB1R w KQkq - 2 9,Mission accomplished
17,Bd3,f1d3,r3kb1r/pp3ppp/1qn1pn2/2pp4/3P1BbN/2PBP3/PP1N1PPP/R1Q1K2R b KQkq - 3 9,Mission accomplished
18,Be7,f8e7,r3k2r/pp2bppp/1qn1pn2/2pp4/3P1BbN/2PBP3/PP1N1PPP/R1Q1K2R w KQkq - 4 10,Now to chase the bishop and give my black squared bishop an escape square
19,h3,h2h3,r3k2r/pp2bppp/1qn1pn2/2pp4/3P1BbN/2PBP2P/PP1N1PP1/R1Q1K2R b KQkq - 0 10,Now to chase the bishop and give my black squared bishop an escape square
20,Bh5,g4h5,r3k2r/pp2bppp/1qn1pn2/2pp3b/3P1B1N/2PBP2P/PP1N1PP1/R1Q1K2R w KQkq - 1 11,I was surprised by this but it does open the c file for black
21,O-O,e1g1,r3k2r/pp2bppp/1qn1pn2/2pp3b/3P1B1N/2PBP2P/PP1N1PP1/R1Q2RK1 b kq - 2 11,I was surprised by this but it does open the c file for black
22,cxd4,c5d4,r3k2r/pp2bppp/1qn1pn2/3p3b/3p1B1N/2PBP2P/PP1N1PP1/R1Q2RK1 w kq - 0 12,I was surprised by this but it does open the c file for black
23,exd4,e3d4,r3k2r/pp2bppp/1qn1pn2/3p3b/3P1B1N/2PB3P/PP1N1PP1/R1Q2RK1 b kq - 0 12,I suspect black is planninng rook to c8. I need to bring my knight back to a more active square
24,O-O,e8g8,r4rk1/pp2bppp/1qn1pn2/3p3b/3P1B1N/2PB3P/PP1N1PP1/R1Q2RK1 w - - 1 13,I suspect black is planninng rook to c8. I need to bring my knight back to a more active square
25,Nhf3,h4f3,r4rk1/pp2bppp/1qn1pn2/3p3b/3P1B2/2PB1N1P/PP1N1PP1/R1Q2RK1 b - - 2 13,Sure enough the Rook comes accross
26,Rac8,a8c8,2r2rk1/pp2bppp/1qn1pn2/3p3b/3P1B2/2PB1N1P/PP1N1PP1/R1Q2RK1 w - - 3 14,Sure enough the Rook comes accross
27,Qb1,c1b1,2r2rk1/pp2bppp/1qn1pn2/3p3b/3P1B2/2PB1N1P/PP1N1PP1/RQ3RK1 b - - 4 14,Black exchanges his bishop
28,Bxf3,h5f3,2r2rk1/pp2bppp/1qn1pn2/3p4/3P1B2/2PB1b1P/PP1N1PP1/RQ3RK1 w - - 0 15,Black exchanges his bishop
29,Nxf3,d2f3,2r2rk1/pp2bppp/1qn1pn2/3p4/3P1B2/2PB1N1P/PP3PP1/RQ3RK1 b - - 0 15,All is even at the moment but white has a little more pressure
30,Rfe8,f8e8,2r1r1k1/pp2bppp/1qn1pn2/3p4/3P1B2/2PB1N1P/PP3PP1/RQ3RK1 w - - 1 16,All is even at the moment but white has a little more pressure
31,Re1,f1e1,2r1r1k1/pp2bppp/1qn1pn2/3p4/3P1B2/2PB1N1P/PP3PP1/RQ2R1K1 b - - 2 16,All is even at the moment but white has a little more pressure
32,h6,h7h6,2r1r1k1/pp2bpp1/1qn1pn1p/3p4/3P1B2/2PB1N1P/PP3PP1/RQ2R1K1 w - - 0 17,Time to switch focus to the queenside
33,a4,a2a4,2r1r1k1/pp2bpp1/1qn1pn1p/3p4/P2P1B2/2PB1N1P/1P3PP1/RQ2R1K1 b - - 0 17,Time to switch focus to the queenside
34,Qd8,b6d8,2rqr1k1/pp2bpp1/2n1pn1p/3p4/P2P1B2/2PB1N1P/1P3PP1/RQ2R1K1 w - - 1 18,I don't want to exchange just yet
35,Qd1,b1d1,2rqr1k1/pp2bpp1/2n1pn1p/3p4/P2P1B2/2PB1N1P/1P3PP1/R2QR1K1 b - - 2 18,I don't want to exchange just yet
36,a6,a7a6,2rqr1k1/1p2bpp1/p1n1pn1p/3p4/P2P1B2/2PB1N1P/1P3PP1/R2QR1K1 w - - 0 19,I don't want to exchange just yet
37,Ne5,f3e5,2rqr1k1/1p2bpp1/p1n1pn1p/3pN3/P2P1B2/2PB3P/1P3PP1/R2QR1K1 b - - 1 19,I don't want to exchange just yet
38,Nxe5,c6e5,2rqr1k1/1p2bpp1/p3pn1p/3pn3/P2P1B2/2PB3P/1P3PP1/R2QR1K1 w - - 0 20,I don't want to exchange just yet
39,Bxe5,f4e5,2rqr1k1/1p2bpp1/p3pn1p/3pB3/P2P4/2PB3P/1P3PP1/R2QR1K1 b - - 0 20,I don't want to exchange just yet
40,Nd7,f6d7,2rqr1k1/1p1nbpp1/p3p2p/3pB3/P2P4/2PB3P/1P3PP1/R2QR1K1 w - - 1 21,I don't want to exchange just yet
41,Bf4,e5f4,2rqr1k1/1p1nbpp1/p3p2p/3p4/P2P1B2/2PB3P/1P3PP1/R2QR1K1 b - - 2 21,I don't want to exchange just yet
42,Nf6,d7f6,2rqr1k1/1p2bpp1/p3pn1p/3p4/P2P1B2/2PB3P/1P3PP1/R2QR1K1 w - - 3 22,I don't want to exchange just yet
43,a5,a4a5,2rqr1k1/1p2bpp1/p3pn1p/P2p4/3P1B2/2PB3P/1P3PP1/R2QR1K1 b - - 0 22,I don't want to exchange just yet
44,Bd6,e7d6,2rqr1k1/1p3pp1/p2bpn1p/P2p4/3P1B2/2PB3P/1P3PP1/R2QR1K1 w - - 1 23,I don't want to exchange just yet
45,Qf3,d1f3,2rqr1k1/1p3pp1/p2bpn1p/P2p4/3P1B2/2PB1Q1P/1P3PP1/R3R1K1 b - - 2 23,I don't want to exchange just yet
46,Bxf4,d6f4,2rqr1k1/1p3pp1/p3pn1p/P2p4/3P1b2/2PB1Q1P/1P3PP1/R3R1K1 w - - 0 24,I don't want to exchange just yet
47,Qxf4,f3f4,2rqr1k1/1p3pp1/p3pn1p/P2p4/3P1Q2/2PB3P/1P3PP1/R3R1K1 b - - 0 24,I don't want to exchange just yet
48,Qc7,d8c7,2r1r1k1/1pq2pp1/p3pn1p/P2p4/3P1Q2/2PB3P/1P3PP1/R3R1K1 w - - 1 25,I don't want to exchange just yet
49,Qe3,f4e3,2r1r1k1/1pq2pp1/p3pn1p/P2p4/3P4/2PBQ2P/1P3PP1/R3R1K1 b - - 2 25,I don't want to exchange just yet
50,Nh5,f6h5,2r1r1k1/1pq2pp1/p3p2p/P2p3n/3P4/2PBQ2P/1P3PP1/R3R1K1 w - - 3 26,I will deprive the knight of squares
51,g3,g2g3,2r1r1k1/1pq2pp1/p3p2p/P2p3n/3P4/2PBQ1PP/1P3P2/R3R1K1 b - - 0 26,Should have moved there before
52,Nf6,h5f6,2r1r1k1/1pq2pp1/p3pn1p/P2p4/3P4/2PBQ1PP/1P3P2/R3R1K1 w - - 1 27,Should have moved there before
53,Kh2,g1h2,2r1r1k1/1pq2pp1/p3pn1p/P2p4/3P4/2PBQ1PP/1P3P1K/R3R3 b - - 2 27,Should have moved there before
54,Kh8,g8h8,2r1r2k/1pq2pp1/p3pn1p/P2p4/3P4/2PBQ1PP/1P3P1K/R3R3 w - - 3 28,Should have moved there before
55,Kg2,h2g2,2r1r2k/1pq2pp1/p3pn1p/P2p4/3P4/2PBQ1PP/1P3PK1/R3R3 b - - 4 28,Should have moved there before
56,Kg8,h8g8,2r1r1k1/1pq2pp1/p3pn1p/P2p4/3P4/2PBQ1PP/1P3PK1/R3R3 w - - 5 29,Now we are moving towards an end game which I believe will favour white because of the isolated Queens pawn
57,Ra3,a1a3,2r1r1k1/1pq2pp1/p3pn1p/P2p4/3P4/R1PBQ1PP/1P3PK1/4R3 b - - 6 29,Now we are moving towards an end game which I believe will favour white because of the isolated Queens pawn
58,Nd7,f6d7,2r1r1k1/1pqn1pp1/p3p2p/P2p4/3P4/R1PBQ1PP/1P3PK1/4R3 w - - 7 30,Now we are moving towards an end game which I believe will favour white because of the isolated Queens pawn
59,Raa1,a3a1,2r1r1k1/1pqn1pp1/p3p2p/P2p4/3P4/2PBQ1PP/1P3PK1/R3R3 b - - 8 30,Now we are moving towards an end game which I believe will favour white because of the isolated Queens pawn
60,e5,e6e5,2r1r1k1/1pqn1pp1/p6p/P2pp3/3P4/2PBQ1PP/1P3PK1/R3R3 w - - 0 31,Now we are moving towards an end game which I believe will favour white because of the isolated Queens pawn
61,dxe5,d4e5,2r1r1k1/1pqn1pp1/p6p/P2pP3/8/2PBQ1PP/1P3PK1/R3R3 b - - 0 31,Now we are moving towards an end game which I believe will favour white because of the isolated Queens pawn
62,Rxe5,e8e5,2r3k1/1pqn1pp1/p6p/P2pr3/8/2PBQ1PP/1P3PK1/R3R3 w - - 0 32,Now we are moving towards an end game which I believe will favour white because of the isolated Queens pawn
63,Qd4,e3d4,2r3k1/1pqn1pp1/p6p/P2pr3/3Q4/2PB2PP/1P3PK1/R3R3 b - - 1 32,Now we are moving towards an end game which I believe will favour white because of the isolated Queens pawn
64,Rce8,c8e8,4r1k1/1pqn1pp1/p6p/P2pr3/3Q4/2PB2PP/1P3PK1/R3R3 w - - 2 33,The pawn falls
65,Rxe5,e1e5,4r1k1/1pqn1pp1/p6p/P2pR3/3Q4/2PB2PP/1P3PK1/R7 b - - 0 33,The pawn falls
66,Rxe5,e8e5,6k1/1pqn1pp1/p6p/P2pr3/3Q4/2PB2PP/1P3PK1/R7 w - - 0 34,The pawn falls
