N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Owen defense.
2,b6,b7b6,rnbqkbnr/p1pppppp/1p6/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Owen defense.
3,Nf3,g1f3,rnbqkbnr/p1pppppp/1p6/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
4,Bb7,c8b7,rn1qkbnr/pbpppppp/1p6/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
5,Bc4,f1c4,rn1qkbnr/pbpppppp/1p6/8/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
6,Bxe4,b7e4,rn1qkbnr/p1pppppp/1p6/8/2B1b3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
7,Bxf7+,c4f7,rn1qkbnr/p1pppBpp/1p6/8/4b3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
8,Kxf7,e8f7,rn1q1bnr/p1pppkpp/1p6/8/4b3/5N2/PPPP1PPP/RNBQK2R w KQ - 0 5,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
9,Ng5+,f3g5,rn1q1bnr/p1pppkpp/1p6/6N1/4b3/8/PPPP1PPP/RNBQK2R b KQ - 1 5,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
10,Ke8,f7e8,rn1qkbnr/p1ppp1pp/1p6/6N1/4b3/8/PPPP1PPP/RNBQK2R w KQ - 2 6,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
11,Nxe4,g5e4,rn1qkbnr/p1ppp1pp/1p6/8/4N3/8/PPPP1PPP/RNBQK2R b KQ - 0 6,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
12,Nf6,g8f6,rn1qkb1r/p1ppp1pp/1p3n2/8/4N3/8/PPPP1PPP/RNBQK2R w KQ - 1 7,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
13,Nxf6+,e4f6,rn1qkb1r/p1ppp1pp/1p3N2/8/8/8/PPPP1PPP/RNBQK2R b KQ - 0 7,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
14,gxf6,g7f6,rn1qkb1r/p1ppp2p/1p3p2/8/8/8/PPPP1PPP/RNBQK2R w KQ - 0 8,BLUNDER!  8. Qg3# makes for a very short game.  Variation of the two move fool's mate.
15,d4,d2d4,rn1qkb1r/p1ppp2p/1p3p2/8/3P4/8/PPP2PPP/RNBQK2R b KQ - 0 8,"Uh, not quite right."
16,d5,d7d5,rn1qkb1r/p1p1p2p/1p3p2/3p4/3P4/8/PPP2PPP/RNBQK2R w KQ - 0 9,I like Bf7 better.
17,Be3,c1e3,rn1qkb1r/p1p1p2p/1p3p2/3p4/3P4/4B3/PPP2PPP/RN1QK2R b KQ - 1 9,I like Bf7 better.
18,Qd6,d8d6,rn2kb1r/p1p1p2p/1p1q1p2/3p4/3P4/4B3/PPP2PPP/RN1QK2R w KQ - 2 10,I like Bf7 better.
19,Nc3,b1c3,rn2kb1r/p1p1p2p/1p1q1p2/3p4/3P4/2N1B3/PPP2PPP/R2QK2R b KQ - 3 10,I like Bf7 better.
20,e5,e7e5,rn2kb1r/p1p4p/1p1q1p2/3pp3/3P4/2N1B3/PPP2PPP/R2QK2R w KQ - 0 11,I like Bf7 better.
21,Qh5+,d1h5,rn2kb1r/p1p4p/1p1q1p2/3pp2Q/3P4/2N1B3/PPP2PPP/R3K2R b KQ - 1 11,I like Bf7 better.
22,Kd7,e8d7,rn3b1r/p1pk3p/1p1q1p2/3pp2Q/3P4/2N1B3/PPP2PPP/R3K2R w KQ - 2 12,I like Bf7 better.
23,Qf7+,h5f7,rn3b1r/p1pk1Q1p/1p1q1p2/3pp3/3P4/2N1B3/PPP2PPP/R3K2R b KQ - 3 12,I like Bf7 better.
24,Qe7,d6e7,rn3b1r/p1pkqQ1p/1p3p2/3pp3/3P4/2N1B3/PPP2PPP/R3K2R w KQ - 4 13,I like Bf7 better.
25,Qxd5+,f7d5,rn3b1r/p1pkq2p/1p3p2/3Qp3/3P4/2N1B3/PPP2PPP/R3K2R b KQ - 0 13,"Oh no!  Your queen ends up pinned to the king with Rd1.  You can interpose the knight, but only by sacrificing Pa7."
26,Qd6,e7d6,rn3b1r/p1pk3p/1p1q1p2/3Qp3/3P4/2N1B3/PPP2PPP/R3K2R w KQ - 1 14,"Oh no!  Your queen ends up pinned to the king with Rd1.  You can interpose the knight, but only by sacrificing Pa7."
27,Qxa8,d5a8,Qn3b1r/p1pk3p/1p1q1p2/4p3/3P4/2N1B3/PPP2PPP/R3K2R b KQ - 0 14,"Oh no!  Your queen ends up pinned to the king with Rd1.  You can interpose the knight, but only by sacrificing Pa7."
28,Nc6,b8c6,Q4b1r/p1pk3p/1pnq1p2/4p3/3P4/2N1B3/PPP2PPP/R3K2R w KQ - 1 15,"Oh no!  Your queen ends up pinned to the king with Rd1.  You can interpose the knight, but only by sacrificing Pa7."
29,dxe5,d4e5,Q4b1r/p1pk3p/1pnq1p2/4P3/8/2N1B3/PPP2PPP/R3K2R b KQ - 0 15,"Oh no!  Your queen ends up pinned to the king with Rd1.  You can interpose the knight, but only by sacrificing Pa7."
30,fxe5,f6e5,Q4b1r/p1pk3p/1pnq4/4p3/8/2N1B3/PPP2PPP/R3K2R w KQ - 0 16,"Oh no!  Your queen ends up pinned to the king with Rd1.  You can interpose the knight, but only by sacrificing Pa7."
31,Rd1,a1d1,Q4b1r/p1pk3p/1pnq4/4p3/8/2N1B3/PPP2PPP/3RK2R b K - 1 16,Qc4 or Qe7 or Qf8...
32,Nd4,c6d4,Q4b1r/p1pk3p/1p1q4/4p3/3n4/2N1B3/PPP2PPP/3RK2R w K - 2 17,Qc4 or Qe7 or Qf8...
33,Bxd4,e3d4,Q4b1r/p1pk3p/1p1q4/4p3/3B4/2N5/PPP2PPP/3RK2R b K - 0 17,Qc4 or Qe7 or Qf8...
34,exd4,e5d4,Q4b1r/p1pk3p/1p1q4/8/3p4/2N5/PPP2PPP/3RK2R w K - 0 18,Qc4 or Qe7 or Qf8...
35,O-O,e1g1,Q4b1r/p1pk3p/1p1q4/8/3p4/2N5/PPP2PPP/3R1RK1 b - - 1 18,Qc4 or Qe7 or Qf8...
36,Bg7,f8g7,Q6r/p1pk2bp/1p1q4/8/3p4/2N5/PPP2PPP/3R1RK1 w - - 2 19,Qc4 or Qe7 or Qf8...
37,Qxa7,a8a7,7r/Q1pk2bp/1p1q4/8/3p4/2N5/PPP2PPP/3R1RK1 b - - 0 19,Qc4 or Qe7 or Qf8...
38,Kc6,d7c6,7r/Q1p3bp/1pkq4/8/3p4/2N5/PPP2PPP/3R1RK1 w - - 1 20,Qc4 or Qe7 or Qf8...
39,a3,a2a3,7r/Q1p3bp/1pkq4/8/3p4/P1N5/1PP2PPP/3R1RK1 b - - 0 20,Qc4 or Qe7 or Qf8...
40,Be5,g7e5,7r/Q1p4p/1pkq4/4b3/3p4/P1N5/1PP2PPP/3R1RK1 w - - 1 21,Qc4 or Qe7 or Qf8...
41,g3,g2g3,7r/Q1p4p/1pkq4/4b3/3p4/P1N3P1/1PP2P1P/3R1RK1 b - - 0 21,Qc4 or Qe7 or Qf8...
42,Rg8,h8g8,6r1/Q1p4p/1pkq4/4b3/3p4/P1N3P1/1PP2P1P/3R1RK1 w - - 1 22,Qc4 or Qe7 or Qf8...
43,Qa4+,a7a4,6r1/2p4p/1pkq4/4b3/Q2p4/P1N3P1/1PP2P1P/3R1RK1 b - - 2 22,Qc4 or Qe7 or Qf8...
44,Kb7,c6b7,6r1/1kp4p/1p1q4/4b3/Q2p4/P1N3P1/1PP2P1P/3R1RK1 w - - 3 23,Qc4 or Qe7 or Qf8...
45,Nb5,c3b5,6r1/1kp4p/1p1q4/1N2b3/Q2p4/P5P1/1PP2P1P/3R1RK1 b - - 4 23,Qc4 or Qe7 or Qf8...
46,Qc5,d6c5,6r1/1kp4p/1p6/1Nq1b3/Q2p4/P5P1/1PP2P1P/3R1RK1 w - - 5 24,Qc4 or Qe7 or Qf8...
47,b4,b2b4,6r1/1kp4p/1p6/1Nq1b3/QP1p4/P5P1/2P2P1P/3R1RK1 b - - 0 24,Qc4 or Qe7 or Qf8...
48,Qc3,c5c3,6r1/1kp4p/1p6/1N2b3/QP1p4/P1q3P1/2P2P1P/3R1RK1 w - - 1 25,Qc4 or Qe7 or Qf8...
49,Nxc3,b5c3,6r1/1kp4p/1p6/4b3/QP1p4/P1N3P1/2P2P1P/3R1RK1 b - - 0 25,"If I play too early in the morning I make moves like these.  Once in awhile you just have an off day, where things go terribly awry."
