N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"English opening, my current system"
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
3,Nc3,b1c3,rnbqkbnr/pp1ppppp/8/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 1 2,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
5,Nf3,g1f3,r1bqkbnr/pp1ppppp/2n5/2p5/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 3 3,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
6,d6,d7d6,r1bqkbnr/pp2pppp/2np4/2p5/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 0 4,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
7,g3,g2g3,r1bqkbnr/pp2pppp/2np4/2p5/2P5/2N2NP1/PP1PPP1P/R1BQKB1R b KQkq - 0 4,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
8,e5,e7e5,r1bqkbnr/pp3ppp/2np4/2p1p3/2P5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 5,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
9,e4,e2e4,r1bqkbnr/pp3ppp/2np4/2p1p3/2P1P3/2N2NP1/PP1P1P1P/R1BQKB1R b KQkq - 0 5,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
10,b6,b7b6,r1bqkbnr/p4ppp/1pnp4/2p1p3/2P1P3/2N2NP1/PP1P1P1P/R1BQKB1R w KQkq - 0 6,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
11,d3,d2d3,r1bqkbnr/p4ppp/1pnp4/2p1p3/2P1P3/2NP1NP1/PP3P1P/R1BQKB1R b KQkq - 0 6,"Pretty standard, although I should have my fianchetto bishop in place sooner. I'm eyeballing that d5 square for my knight"
12,Bb7,c8b7,r2qkbnr/pb3ppp/1pnp4/2p1p3/2P1P3/2NP1NP1/PP3P1P/R1BQKB1R w KQkq - 1 7,Went for the trade so the knight is off the d5 square. That square is mine!
13,Bg5,c1g5,r2qkbnr/pb3ppp/1pnp4/2p1p1B1/2P1P3/2NP1NP1/PP3P1P/R2QKB1R b KQkq - 2 7,Went for the trade so the knight is off the d5 square. That square is mine!
14,Nf6,g8f6,r2qkb1r/pb3ppp/1pnp1n2/2p1p1B1/2P1P3/2NP1NP1/PP3P1P/R2QKB1R w KQkq - 3 8,Went for the trade so the knight is off the d5 square. That square is mine!
15,Bxf6,g5f6,r2qkb1r/pb3ppp/1pnp1B2/2p1p3/2P1P3/2NP1NP1/PP3P1P/R2QKB1R b KQkq - 0 8,Went for the trade so the knight is off the d5 square. That square is mine!
16,Qxf6,d8f6,r3kb1r/pb3ppp/1pnp1q2/2p1p3/2P1P3/2NP1NP1/PP3P1P/R2QKB1R w KQkq - 0 9,Got it :)
17,Nd5,c3d5,r3kb1r/pb3ppp/1pnp1q2/2pNp3/2P1P3/3P1NP1/PP3P1P/R2QKB1R b KQkq - 1 9,Got it :)
18,Qd8,f6d8,r2qkb1r/pb3ppp/1pnp4/2pNp3/2P1P3/3P1NP1/PP3P1P/R2QKB1R w KQkq - 2 10,"My knight was intolerable for black, so he went for the trade. Good move."
