N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"is it just me, or is once popular e4 fading into nonexsistence. I see it less and less."
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,ten best?
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/4p3/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,ten best?
4,c5,c7c5,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,ten best?
5,Nc3,b1c3,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,ten best?
6,Nf6,g8f6,rnbqkb1r/pp1p1ppp/4pn2/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 4,"this is the first problem with my opening. I'm almost defenseless against the obvious e5 push. my only response would be to throw my knight over to d5, offering a trade which messes up my pawn structure that I like so much about this opening."
7,d3,d2d3,rnbqkb1r/pp1p1ppp/4pn2/2p5/4P3/2NP1N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,o...k....
8,d5,d7d5,rnbqkb1r/pp3ppp/4pn2/2pp4/4P3/2NP1N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,"now my knight has nowhere to go, except possibly d7 for a defensive game."
9,exd5,e4d5,rnbqkb1r/pp3ppp/4pn2/2pP4/8/2NP1N2/PPP2PPP/R1BQKB1R b KQkq - 0 5,Qe2 for cheap check? no
10,exd5,e6d5,rnbqkb1r/pp3ppp/5n2/2pp4/8/2NP1N2/PPP2PPP/R1BQKB1R w KQkq - 0 6,Qe2 for cheap check? no
11,d4,d3d4,rnbqkb1r/pp3ppp/5n2/2pp4/3P4/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 6,"offering a trade, which would basically ruin my entire 'control' of middle board."
12,c4,c5c4,rnbqkb1r/pp3ppp/5n2/3p4/2pP4/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 7,there is a really awesome move coming up really soon.
13,Bg5,c1g5,rnbqkb1r/pp3ppp/5n2/3p2B1/2pP4/2N2N2/PPP2PPP/R2QKB1R b KQkq - 1 7,"! 
as common of a move as this is, I've never seen it played against my opening before."
14,h6,h7h6,rnbqkb1r/pp3pp1/5n1p/3p2B1/2pP4/2N2N2/PPP2PPP/R2QKB1R w KQkq - 0 8,"! 
as common of a move as this is, I've never seen it played against my opening before."
15,Bh4,g5h4,rnbqkb1r/pp3pp1/5n1p/3p4/2pP3B/2N2N2/PPP2PPP/R2QKB1R b KQkq - 1 8,"! 
as common of a move as this is, I've never seen it played against my opening before."
16,Be7,f8e7,rnbqk2r/pp2bpp1/5n1p/3p4/2pP3B/2N2N2/PPP2PPP/R2QKB1R w KQkq - 2 9,possibility to castle
17,Be2,f1e2,rnbqk2r/pp2bpp1/5n1p/3p4/2pP3B/2N2N2/PPP1BPPP/R2QK2R b KQkq - 3 9,doing the same?
18,O-O,e8g8,rnbq1rk1/pp2bpp1/5n1p/3p4/2pP3B/2N2N2/PPP1BPPP/R2QK2R w KQ - 4 10,"if you haven't noticed, black has (almost) all the momentum at this point."
19,b3,b2b3,rnbq1rk1/pp2bpp1/5n1p/3p4/2pP3B/1PN2N2/P1P1BPPP/R2QK2R b KQ - 0 10,right here. there is an amazing attack. do you see it? I missed it for a few turns.
