N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
5,Bb5,f1b5,r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
6,a6,a7a6,r1bqkbnr/1p1ppppp/p1n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
7,Bxc6,b5c6,r1bqkbnr/1p1ppppp/p1B5/2p5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
8,bxc6,b7c6,r1bqkbnr/3ppppp/p1p5/2p5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
9,c3,c2c3,r1bqkbnr/3ppppp/p1p5/2p5/4P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 5,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
10,g6,g7g6,r1bqkbnr/3ppp1p/p1p3p1/2p5/4P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 6,To this point the opening was the Sicilian Defense/Nc6 Variation/Rossolimo Variation.  Black departs with g6.
