N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
5,d4,d2d4,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
6,exd4,e5d4,r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
7,Nxd4,f3d4,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
8,Nxd4,c6d4,r1bqkbnr/pppp1ppp/8/8/3nP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 5,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
9,Qxd4,d1d4,r1bqkbnr/pppp1ppp/8/8/3QP3/8/PPP2PPP/RNB1KB1R b KQkq - 0 5,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
10,d6,d7d6,r1bqkbnr/ppp2ppp/3p4/8/3QP3/8/PPP2PPP/RNB1KB1R w KQkq - 0 6,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
11,Bc4,f1c4,r1bqkbnr/ppp2ppp/3p4/8/2BQP3/8/PPP2PPP/RNB1K2R b KQkq - 1 6,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
12,Be6,c8e6,r2qkbnr/ppp2ppp/3pb3/8/2BQP3/8/PPP2PPP/RNB1K2R w KQkq - 2 7,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
13,O-O,e1g1,r2qkbnr/ppp2ppp/3pb3/8/2BQP3/8/PPP2PPP/RNB2RK1 b kq - 3 7,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
14,h6,h7h6,r2qkbnr/ppp2pp1/3pb2p/8/2BQP3/8/PPP2PPP/RNB2RK1 w kq - 0 8,"Je pensais que ce coup sortait de la théorie mais apparemment non, on est encore dans une variante de l'écossaise."
15,Nc3,b1c3,r2qkbnr/ppp2pp1/3pb2p/8/2BQP3/2N5/PPP2PPP/R1B2RK1 b kq - 1 8,"Je pense que ce coup n'est pas génial.Dans la phase de développement, mieux aurait valu sortir le fou C1...Le fait qu'il reste toute la partie en C1 m'a gêné."
16,c5,c7c5,r2qkbnr/pp3pp1/3pb2p/2p5/2BQP3/2N5/PPP2PPP/R1B2RK1 w kq - 0 9,"Je pense que ce coup n'est pas génial.Dans la phase de développement, mieux aurait valu sortir le fou C1...Le fait qu'il reste toute la partie en C1 m'a gêné."
17,Qd3,d4d3,r2qkbnr/pp3pp1/3pb2p/2p5/2B1P3/2NQ4/PPP2PPP/R1B2RK1 b kq - 1 9,"Je pense que ce coup n'est pas génial.Dans la phase de développement, mieux aurait valu sortir le fou C1...Le fait qu'il reste toute la partie en C1 m'a gêné."
18,Nf6,g8f6,r2qkb1r/pp3pp1/3pbn1p/2p5/2B1P3/2NQ4/PPP2PPP/R1B2RK1 w kq - 2 10,"Je pense que ce coup n'est pas génial.Dans la phase de développement, mieux aurait valu sortir le fou C1...Le fait qu'il reste toute la partie en C1 m'a gêné."
19,Re1,f1e1,r2qkb1r/pp3pp1/3pbn1p/2p5/2B1P3/2NQ4/PPP2PPP/R1B1R1K1 b kq - 3 10,"Je pense que ce coup n'est pas génial.Dans la phase de développement, mieux aurait valu sortir le fou C1...Le fait qu'il reste toute la partie en C1 m'a gêné."
20,Nd7,f6d7,r2qkb1r/pp1n1pp1/3pb2p/2p5/2B1P3/2NQ4/PPP2PPP/R1B1R1K1 w kq - 4 11,"Pas bon, car tu perds un temps précieux dans cette phase en rejouant la même pièce.
Il aurait été préférable de jouer Fou en E7 pour roquer ensuite, ou dame pour faire ensuite le grand roque."
21,Bxe6,c4e6,r2qkb1r/pp1n1pp1/3pB2p/2p5/4P3/2NQ4/PPP2PPP/R1B1R1K1 b kq - 0 11,"J'élude la menace potentielle du cavalier e5 en 2 temps....

1 la prise du fou...."
22,fxe6,f7e6,r2qkb1r/pp1n2p1/3pp2p/2p5/4P3/2NQ4/PPP2PPP/R1B1R1K1 w kq - 0 12,....2 f4 pour protéger la case e5
23,f4,f2f4,r2qkb1r/pp1n2p1/3pp2p/2p5/4PP2/2NQ4/PPP3PP/R1B1R1K1 b kq - 0 12,....2 f4 pour protéger la case e5
24,Qb6,d8b6,r3kb1r/pp1n2p1/1q1pp2p/2p5/4PP2/2NQ4/PPP3PP/R1B1R1K1 w kq - 1 13,"Je pense que quelque chose comme Cavalier b6 pour ensuite pousser pion d5 aurait été un meilleur plan....Mais bon, pas simple du fait du retard de dvlmt"
25,Qc4,d3c4,r3kb1r/pp1n2p1/1q1pp2p/2p5/2Q1PP2/2N5/PPP3PP/R1B1R1K1 b kq - 2 13,"L'enchaînement me donne un pion, à cause de la faiblesse sur case blanche (plus de fou sur cases blanches), ainsi que du retard de développement."
26,O-O-O,e8c8,2kr1b1r/pp1n2p1/1q1pp2p/2p5/2Q1PP2/2N5/PPP3PP/R1B1R1K1 w - - 3 14,"L'enchaînement me donne un pion, à cause de la faiblesse sur case blanche (plus de fou sur cases blanches), ainsi que du retard de développement."
27,Qxe6,c4e6,2kr1b1r/pp1n2p1/1q1pQ2p/2p5/4PP2/2N5/PPP3PP/R1B1R1K1 b - - 0 14,Le retard de devlpt est maintenant clair : Ma dame bloque la suite....(sortie du fou)
28,Kb8,c8b8,1k1r1b1r/pp1n2p1/1q1pQ2p/2p5/4PP2/2N5/PPP3PP/R1B1R1K1 w - - 1 15,Le retard de devlpt est maintenant clair : Ma dame bloque la suite....(sortie du fou)
29,Nd5,c3d5,1k1r1b1r/pp1n2p1/1q1pQ2p/2pN4/4PP2/8/PPP3PP/R1B1R1K1 b - - 2 15,"A mon avis, un temps de perdu."
30,Qa5,b6a5,1k1r1b1r/pp1n2p1/3pQ2p/q1pN4/4PP2/8/PPP3PP/R1B1R1K1 w - - 3 16,"A mon avis, un temps de perdu."
31,c3,c2c3,1k1r1b1r/pp1n2p1/3pQ2p/q1pN4/4PP2/2P5/PP4PP/R1B1R1K1 b - - 0 16,"A mon avis, un temps de perdu."
32,h5,h6h5,1k1r1b1r/pp1n2p1/3pQ3/q1pN3p/4PP2/2P5/PP4PP/R1B1R1K1 w - - 0 17,"A mon avis, un temps de perdu."
33,b4,b2b4,1k1r1b1r/pp1n2p1/3pQ3/q1pN3p/1P2PP2/2P5/P5PP/R1B1R1K1 b - - 0 17,Répondre à une menace par une menace est à peser méticuleusement.....
34,cxb4,c5b4,1k1r1b1r/pp1n2p1/3pQ3/q2N3p/1p2PP2/2P5/P5PP/R1B1R1K1 w - - 0 18,Répondre à une menace par une menace est à peser méticuleusement.....
35,cxb4,c3b4,1k1r1b1r/pp1n2p1/3pQ3/q2N3p/1P2PP2/8/P5PP/R1B1R1K1 b - - 0 18,Répondre à une menace par une menace est à peser méticuleusement.....
36,Qb5,a5b5,1k1r1b1r/pp1n2p1/3pQ3/1q1N3p/1P2PP2/8/P5PP/R1B1R1K1 w - - 1 19,Répondre à une menace par une menace est à peser méticuleusement.....
37,a4,a2a4,1k1r1b1r/pp1n2p1/3pQ3/1q1N3p/PP2PP2/8/6PP/R1B1R1K1 b - - 0 19,Répondre à une menace par une menace est à peser méticuleusement.....
38,Qd3,b5d3,1k1r1b1r/pp1n2p1/3pQ3/3N3p/PP2PP2/3q4/6PP/R1B1R1K1 w - - 1 20,Répondre à une menace par une menace est à peser méticuleusement.....
39,Ra3,a1a3,1k1r1b1r/pp1n2p1/3pQ3/3N3p/PP2PP2/R2q4/6PP/2B1R1K1 b - - 2 20,Répondre à une menace par une menace est à peser méticuleusement.....
40,Rh6,h8h6,1k1r1b2/pp1n2p1/3pQ2r/3N3p/PP2PP2/R2q4/6PP/2B1R1K1 w - - 3 21,Répondre à une menace par une menace est à peser méticuleusement.....
41,Qxh6,e6h6,1k1r1b2/pp1n2p1/3p3Q/3N3p/PP2PP2/R2q4/6PP/2B1R1K1 b - - 0 21,"""Chiche"" :))))))"
42,Qxa3,d3a3,1k1r1b2/pp1n2p1/3p3Q/3N3p/PP2PP2/q7/6PP/2B1R1K1 w - - 0 22,"Et paf, la menace de mat me permet de dégager la Dame -> Soit tu perds une Dame, soit tu es mat.."
43,Qg5,h6g5,1k1r1b2/pp1n2p1/3p4/3N2Qp/PP2PP2/q7/6PP/2B1R1K1 b - - 1 22,"Et paf, la menace de mat me permet de dégager la Dame -> Soit tu perds une Dame, soit tu es mat.."
44,Qc3,a3c3,1k1r1b2/pp1n2p1/3p4/3N2Qp/PP2PP2/2q5/6PP/2B1R1K1 w - - 2 23,
