N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"The Two Knights Defense in Italian. Me and my opponent had some blitz quarrels over this, so we decided to settle the score in a regular game... Modern theory continues with 3. ... Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+... Might follow 7. Bd2 Bxd2+ 8.Nbxd2 d5 9. exd5 Nxd5 10. Qb3, with a slight edge for white, however 7. ... Nxe4 8. Bxb4 Nxb4, poses white more problems... After 7. Nbd2 Nxe4 8. d5 Bxd2 9. Bxd2 Ne7 black is slightly better..."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"The Two Knights Defense in Italian. Me and my opponent had some blitz quarrels over this, so we decided to settle the score in a regular game... Modern theory continues with 3. ... Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+... Might follow 7. Bd2 Bxd2+ 8.Nbxd2 d5 9. exd5 Nxd5 10. Qb3, with a slight edge for white, however 7. ... Nxe4 8. Bxb4 Nxb4, poses white more problems... After 7. Nbd2 Nxe4 8. d5 Bxd2 9. Bxd2 Ne7 black is slightly better..."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"The Two Knights Defense in Italian. Me and my opponent had some blitz quarrels over this, so we decided to settle the score in a regular game... Modern theory continues with 3. ... Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+... Might follow 7. Bd2 Bxd2+ 8.Nbxd2 d5 9. exd5 Nxd5 10. Qb3, with a slight edge for white, however 7. ... Nxe4 8. Bxb4 Nxb4, poses white more problems... After 7. Nbd2 Nxe4 8. d5 Bxd2 9. Bxd2 Ne7 black is slightly better..."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"The Two Knights Defense in Italian. Me and my opponent had some blitz quarrels over this, so we decided to settle the score in a regular game... Modern theory continues with 3. ... Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+... Might follow 7. Bd2 Bxd2+ 8.Nbxd2 d5 9. exd5 Nxd5 10. Qb3, with a slight edge for white, however 7. ... Nxe4 8. Bxb4 Nxb4, poses white more problems... After 7. Nbd2 Nxe4 8. d5 Bxd2 9. Bxd2 Ne7 black is slightly better..."
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"The Two Knights Defense in Italian. Me and my opponent had some blitz quarrels over this, so we decided to settle the score in a regular game... Modern theory continues with 3. ... Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+... Might follow 7. Bd2 Bxd2+ 8.Nbxd2 d5 9. exd5 Nxd5 10. Qb3, with a slight edge for white, however 7. ... Nxe4 8. Bxb4 Nxb4, poses white more problems... After 7. Nbd2 Nxe4 8. d5 Bxd2 9. Bxd2 Ne7 black is slightly better..."
6,Nf6,g8f6,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,"The Two Knights Defense in Italian. Me and my opponent had some blitz quarrels over this, so we decided to settle the score in a regular game... Modern theory continues with 3. ... Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+... Might follow 7. Bd2 Bxd2+ 8.Nbxd2 d5 9. exd5 Nxd5 10. Qb3, with a slight edge for white, however 7. ... Nxe4 8. Bxb4 Nxb4, poses white more problems... After 7. Nbd2 Nxe4 8. d5 Bxd2 9. Bxd2 Ne7 black is slightly better..."
7,Ng5,f3g5,r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq - 5 4,We follow the main line. I need to study the Max Lange Attack with 4. d4 exd4 5 0-0 Bc5/Nxe4
8,d5,d7d5,r1bqkb1r/ppp2ppp/2n2n2/3pp1N1/2B1P3/8/PPPP1PPP/RNBQK2R w KQkq - 0 5,"The Traxler variation continues 4. ... Bc5!? 5. Nxf7 Bxf2+!? And white might soon run into trouble, after 6. Kxf2 (Kf1 is probably best) Nxe4+..."
9,exd5,e4d5,r1bqkb1r/ppp2ppp/2n2n2/3Pp1N1/2B5/8/PPPP1PPP/RNBQK2R b KQkq - 0 5,"After 5. ... Nxd5, black gets in trouble... The so called Fried Liver Attack (Fischer) continues with the temporary sacrifice 6. Nxf7!? Kxf7 7. Qf3+ Ke6 8. Nc3 Ncb4 (Nce7, d4) 9. Bb3 (stronger then Qe4, c6, a3, Na6, d4, Nac7, and black is better)... Much stronger is directly 6. d4 (Fischer), postponing Nxf7..."
10,Na5,c6a5,r1bqkb1r/ppp2ppp/5n2/n2Pp1N1/2B5/8/PPPP1PPP/RNBQK2R w KQkq - 1 6,"After 5. ... Nxd5, black gets in trouble... The so called Fried Liver Attack (Fischer) continues with the temporary sacrifice 6. Nxf7!? Kxf7 7. Qf3+ Ke6 8. Nc3 Ncb4 (Nce7, d4) 9. Bb3 (stronger then Qe4, c6, a3, Na6, d4, Nac7, and black is better)... Much stronger is directly 6. d4 (Fischer), postponing Nxf7..."
