N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
3,exd5,e4d5,rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
4,Qxd5,d8d5,rnb1kbnr/ppp1pppp/8/3q4/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
5,d4,d2d4,rnb1kbnr/ppp1pppp/8/3q4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
6,Nc6,b8c6,r1b1kbnr/ppp1pppp/2n5/3q4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 1 4,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
7,Nf3,g1f3,r1b1kbnr/ppp1pppp/2n5/3q4/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 4,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
8,Bg4,c8g4,r3kbnr/ppp1pppp/2n5/3q4/3P2b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 3 5,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
9,Be2,f1e2,r3kbnr/ppp1pppp/2n5/3q4/3P2b1/5N2/PPP1BPPP/RNBQK2R b KQkq - 4 5,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
10,O-O-O,e8c8,2kr1bnr/ppp1pppp/2n5/3q4/3P2b1/5N2/PPP1BPPP/RNBQK2R w KQ - 5 6,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
11,Be3,c1e3,2kr1bnr/ppp1pppp/2n5/3q4/3P2b1/4BN2/PPP1BPPP/RN1QK2R b KQ - 6 6,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
12,e5,e7e5,2kr1bnr/ppp2ppp/2n5/3qp3/3P2b1/4BN2/PPP1BPPP/RN1QK2R w KQ - 0 7,"Ok, questo � il momento di dimostrare che le nere possono uscire indenni da questa posizione. Ricca di tattica, sin d'ora..."
