N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,My standard.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,"Unorthadox, but solid."
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,"Unorthadox, but solid."
4,e6,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,"Unorthadox, but solid."
5,Nc3,b1c3,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,"Unorthadox, but solid."
6,a6,a7a6,rnbqkb1r/1ppp1ppp/p3pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4,"Unorthadox, but solid."
7,Nf3,g1f3,rnbqkb1r/1ppp1ppp/p3pn2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,More defensive posturing.
8,h6,h7h6,rnbqkb1r/1ppp1pp1/p3pn1p/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,More defensive posturing.
9,e4,e2e4,rnbqkb1r/1ppp1pp1/p3pn1p/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 5,"Black has committed himself to defending, and hopes to counter-attack later on."
10,d6,d7d6,rnbqkb1r/1pp2pp1/p2ppn1p/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 0 6,"Black has committed himself to defending, and hopes to counter-attack later on."
11,Bd3,f1d3,rnbqkb1r/1pp2pp1/p2ppn1p/8/2PPP3/2NB1N2/PP3PPP/R1BQK2R b KQkq - 1 6,0-0 was probably better. I made this move to prevent Nb4 saving my light squared bishop from moving again.
12,Nc6,b8c6,r1bqkb1r/1pp2pp1/p1nppn1p/8/2PPP3/2NB1N2/PP3PPP/R1BQK2R w KQkq - 2 7,0-0 was probably better. I made this move to prevent Nb4 saving my light squared bishop from moving again.
13,a3,a2a3,r1bqkb1r/1pp2pp1/p1nppn1p/8/2PPP3/P1NB1N2/1P3PPP/R1BQK2R b KQkq - 0 7,0-0 was probably better. I made this move to prevent Nb4 saving my light squared bishop from moving again.
14,Bd7,c8d7,r2qkb1r/1ppb1pp1/p1nppn1p/8/2PPP3/P1NB1N2/1P3PPP/R1BQK2R w KQkq - 1 8,Now I get defensive......my ex-wife used to say that about me all the time.........:)
15,h3,h2h3,r2qkb1r/1ppb1pp1/p1nppn1p/8/2PPP3/P1NB1N1P/1P3PP1/R1BQK2R b KQkq - 0 8,Now I get defensive......my ex-wife used to say that about me all the time.........:)
16,Be7,f8e7,r2qk2r/1ppbbpp1/p1nppn1p/8/2PPP3/P1NB1N1P/1P3PP1/R1BQK2R w KQkq - 1 9,And we are both developed and castled........
17,Be3,c1e3,r2qk2r/1ppbbpp1/p1nppn1p/8/2PPP3/P1NBBN1P/1P3PP1/R2QK2R b KQkq - 2 9,And we are both developed and castled........
18,O-O,e8g8,r2q1rk1/1ppbbpp1/p1nppn1p/8/2PPP3/P1NBBN1P/1P3PP1/R2QK2R w KQ - 3 10,And we are both developed and castled........
19,O-O,e1g1,r2q1rk1/1ppbbpp1/p1nppn1p/8/2PPP3/P1NBBN1P/1P3PP1/R2Q1RK1 b - - 4 10,And we are both developed and castled........
20,e5,e6e5,r2q1rk1/1ppbbpp1/p1np1n1p/4p3/2PPP3/P1NBBN1P/1P3PP1/R2Q1RK1 w - - 0 11,Black starts the fighting........
21,d5,d4d5,r2q1rk1/1ppbbpp1/p1np1n1p/3Pp3/2P1P3/P1NBBN1P/1P3PP1/R2Q1RK1 b - - 0 11,With hopes of doubling his pawns after 11...Nd4 12. Nxd4 exd4 13. Bxd4.
22,Na7,c6a7,r2q1rk1/nppbbpp1/p2p1n1p/3Pp3/2P1P3/P1NBBN1P/1P3PP1/R2Q1RK1 w - - 1 12,Janis is far too crafty for that..........I can see he is wanting to expand on the queenside........
23,b4,b2b4,r2q1rk1/nppbbpp1/p2p1n1p/3Pp3/1PP1P3/P1NBBN1P/5PP1/R2Q1RK1 b - - 0 12,So I step up.......
24,c6,c7c6,r2q1rk1/np1bbpp1/p1pp1n1p/3Pp3/1PP1P3/P1NBBN1P/5PP1/R2Q1RK1 w - - 0 13,The c file is now up for grabs......
25,a4,a3a4,r2q1rk1/np1bbpp1/p1pp1n1p/3Pp3/PPP1P3/2NBBN1P/5PP1/R2Q1RK1 b - - 0 13,The c file is now up for grabs......
26,cxd5,c6d5,r2q1rk1/np1bbpp1/p2p1n1p/3pp3/PPP1P3/2NBBN1P/5PP1/R2Q1RK1 w - - 0 14,The c file is now up for grabs......
27,cxd5,c4d5,r2q1rk1/np1bbpp1/p2p1n1p/3Pp3/PP2P3/2NBBN1P/5PP1/R2Q1RK1 b - - 0 14,The c file is now up for grabs......
28,b6,b7b6,r2q1rk1/n2bbpp1/pp1p1n1p/3Pp3/PP2P3/2NBBN1P/5PP1/R2Q1RK1 w - - 0 15,? The telling move of the game. I don't know if black saw me capturing a6 or not. This weakness will be exploited severely for the next 49 moves (the rest of the game).
29,Bxa6,d3a6,r2q1rk1/n2bbpp1/Bp1p1n1p/3Pp3/PP2P3/2N1BN1P/5PP1/R2Q1RK1 b - - 0 15,I think he realizes his error........
30,Nc8,a7c8,r1nq1rk1/3bbpp1/Bp1p1n1p/3Pp3/PP2P3/2N1BN1P/5PP1/R2Q1RK1 w - - 1 16,I think he realizes his error........
31,Bd3,a6d3,r1nq1rk1/3bbpp1/1p1p1n1p/3Pp3/PP2P3/2NBBN1P/5PP1/R2Q1RK1 b - - 2 16,"White's light squared bishop retreats back to where he was, and my mindset is to start eliminating everything in sight - pressing my new found pawn advantage into a quick endgame. manhattan is no pushover though, and he struggles fiercely to resist."
32,Qc7,d8c7,r1n2rk1/2qbbpp1/1p1p1n1p/3Pp3/PP2P3/2NBBN1P/5PP1/R2Q1RK1 w - - 3 17,Staking a claim on the c file.......
33,Qb3,d1b3,r1n2rk1/2qbbpp1/1p1p1n1p/3Pp3/PP2P3/1QNBBN1P/5PP1/R4RK1 b - - 4 17,"Protecting my knight, and setting up to load the c-file."
34,Bd8,e7d8,r1nb1rk1/2qb1pp1/1p1p1n1p/3Pp3/PP2P3/1QNBBN1P/5PP1/R4RK1 w - - 5 18,This knight continues to try find a place to live.
35,Rfc1,f1c1,r1nb1rk1/2qb1pp1/1p1p1n1p/3Pp3/PP2P3/1QNBBN1P/5PP1/R1R3K1 b - - 6 18,This knight continues to try find a place to live.
36,Qb7,c7b7,r1nb1rk1/1q1b1pp1/1p1p1n1p/3Pp3/PP2P3/1QNBBN1P/5PP1/R1R3K1 w - - 7 19,This knight continues to try find a place to live.
37,b5,b4b5,r1nb1rk1/1q1b1pp1/1p1p1n1p/1P1Pp3/P3P3/1QNBBN1P/5PP1/R1R3K1 b - - 0 19,This knight continues to try find a place to live.
