N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,b3,b2b3,rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,"Not the usual Grob, but this is my variation."
2,g6,g7g6,rnbqkbnr/pppppp1p/6p1/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,I find this move risky.
3,Bb2,c1b2,rnbqkbnr/pppppp1p/6p1/8/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2,Threatening the rook.
4,f6,f7f6,rnbqkbnr/ppppp2p/5pp1/8/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 0 3,Most of my opponents block with the knight.
5,g4,g2g4,rnbqkbnr/ppppp2p/5pp1/8/6P1/1P6/PBPPPP1P/RN1QKBNR b KQkq - 0 3,Preparing g5.
6,g5,g6g5,rnbqkbnr/ppppp2p/5p2/6p1/6P1/1P6/PBPPPP1P/RN1QKBNR w KQkq - 0 4,Blocked.
7,f4,f2f4,rnbqkbnr/ppppp2p/5p2/6p1/5PP1/1P6/PBPPP2P/RN1QKBNR b KQkq - 0 4,I won't give up!
8,gxf4,g5f4,rnbqkbnr/ppppp2p/5p2/8/5pP1/1P6/PBPPP2P/RN1QKBNR w KQkq - 0 5,Good.
9,g5,g4g5,rnbqkbnr/ppppp2p/5p2/6P1/5p2/1P6/PBPPP2P/RN1QKBNR b KQkq - 0 5,Now the pinned pawn is threatened.
10,d5,d7d5,rnbqkbnr/ppp1p2p/5p2/3p2P1/5p2/1P6/PBPPP2P/RN1QKBNR w KQkq - 0 6,"My opponent should be trying to castle queenside, the kingside is too open."
11,e3,e2e3,rnbqkbnr/ppp1p2p/5p2/3p2P1/5p2/1P2P3/PBPP3P/RN1QKBNR b KQkq - 0 6,Wanting to play Qh5.
12,fxe3,f4e3,rnbqkbnr/ppp1p2p/5p2/3p2P1/8/1P2p3/PBPP3P/RN1QKBNR w KQkq - 0 7,"Now I can check the king, almost checkmate."
13,Qh5+,d1h5,rnbqkbnr/ppp1p2p/5p2/3p2PQ/8/1P2p3/PBPP3P/RN2KBNR b KQkq - 1 7,The only move is Kd7.
14,Kd7,e8d7,rnbq1bnr/pppkp2p/5p2/3p2PQ/8/1P2p3/PBPP3P/RN2KBNR w KQ - 2 8,Uh-huh.
15,Bh3+,f1h3,rnbq1bnr/pppkp2p/5p2/3p2PQ/8/1P2p2B/PBPP3P/RN2K1NR b KQ - 3 8,The king is in trouble and is forced to block or run.
16,Kc6,d7c6,rnbq1bnr/ppp1p2p/2k2p2/3p2PQ/8/1P2p2B/PBPP3P/RN2K1NR w KQ - 4 9,The king is becoming very open.
17,Ne2,g1e2,rnbq1bnr/ppp1p2p/2k2p2/3p2PQ/8/1P2p2B/PBPPN2P/RN2K2R b KQ - 5 9,Wanting to play Nd4.
18,Bxh3,c8h3,rn1q1bnr/ppp1p2p/2k2p2/3p2PQ/8/1P2p2b/PBPPN2P/RN2K2R w KQ - 0 10,Takes the bishop. A swap.
19,Qxh3,h5h3,rn1q1bnr/ppp1p2p/2k2p2/3p2P1/8/1P2p2Q/PBPPN2P/RN2K2R b KQ - 0 10,I take back.
20,exd2+,e3d2,rn1q1bnr/ppp1p2p/2k2p2/3p2P1/8/1P5Q/PBPpN2P/RN2K2R w KQ - 0 11,The advanced pawn is finally swapped.
