N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"First aggressive move. If f6, Qh5+."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"First aggressive move. If f6, Qh5+."
3,Bf4,c1f4,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,"First aggressive move. If f6, Qh5+."
4,e6,e7e6,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 0 3,"First aggressive move. If f6, Qh5+."
5,Nf3,g1f3,rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,"First aggressive move. If f6, Qh5+."
6,Nc6,b8c6,r1bqkbnr/ppp2ppp/2n1p3/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 2 4,"First aggressive move. If f6, Qh5+."
7,e3,e2e3,r1bqkbnr/ppp2ppp/2n1p3/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,"First aggressive move. If f6, Qh5+."
8,h6,h7h6,r1bqkbnr/ppp2pp1/2n1p2p/3p4/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 0 5,"First aggressive move. If f6, Qh5+."
9,Nbd2,b1d2,r1bqkbnr/ppp2pp1/2n1p2p/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R b KQkq - 1 5,"First aggressive move. If f6, Qh5+."
10,a6,a7a6,r1bqkbnr/1pp2pp1/p1n1p2p/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R w KQkq - 0 6,"First aggressive move. If f6, Qh5+."
11,c3,c2c3,r1bqkbnr/1pp2pp1/p1n1p2p/3p4/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 0 6,"First aggressive move. If f6, Qh5+."
12,Bd7,c8d7,r2qkbnr/1ppb1pp1/p1n1p2p/3p4/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 1 7,"First aggressive move. If f6, Qh5+."
13,Ne5,f3e5,r2qkbnr/1ppb1pp1/p1n1p2p/3pN3/3P1B2/2P1P3/PP1N1PPP/R2QKB1R b KQkq - 2 7,"First aggressive move. If f6, Qh5+."
14,b5,b7b5,r2qkbnr/2pb1pp1/p1n1p2p/1p1pN3/3P1B2/2P1P3/PP1N1PPP/R2QKB1R w KQkq - 0 8,Normal. Black can cause problems on the Qside.
15,a3,a2a3,r2qkbnr/2pb1pp1/p1n1p2p/1p1pN3/3P1B2/P1P1P3/1P1N1PPP/R2QKB1R b KQkq - 0 8,Normal. Black can cause problems on the Qside.
16,Nf6,g8f6,r2qkb1r/2pb1pp1/p1n1pn1p/1p1pN3/3P1B2/P1P1P3/1P1N1PPP/R2QKB1R w KQkq - 1 9,Attacking asap.
17,g4,g2g4,r2qkb1r/2pb1pp1/p1n1pn1p/1p1pN3/3P1BP1/P1P1P3/1P1N1P1P/R2QKB1R b KQkq - 0 9,Attacking asap.
18,Bd6,f8d6,r2qk2r/2pb1pp1/p1nbpn1p/1p1pN3/3P1BP1/P1P1P3/1P1N1P1P/R2QKB1R w KQkq - 1 10,I don't fear the exchange.
19,h4,h2h4,r2qk2r/2pb1pp1/p1nbpn1p/1p1pN3/3P1BPP/P1P1P3/1P1N1P2/R2QKB1R b KQkq - 0 10,I don't fear the exchange.
20,Ne4,f6e4,r2qk2r/2pb1pp1/p1nbp2p/1p1pN3/3PnBPP/P1P1P3/1P1N1P2/R2QKB1R w KQkq - 1 11,"This supports the center after f6, Nd3."
21,Ndf3,d2f3,r2qk2r/2pb1pp1/p1nbp2p/1p1pN3/3PnBPP/P1P1PN2/1P3P2/R2QKB1R b KQkq - 2 11,"This supports the center after f6, Nd3."
22,Bxe5,d6e5,r2qk2r/2pb1pp1/p1n1p2p/1p1pb3/3PnBPP/P1P1PN2/1P3P2/R2QKB1R w KQkq - 0 12,"This cramps both of us, but I think it is better that a lot of exchanges and loss of tension."
23,dxe5,d4e5,r2qk2r/2pb1pp1/p1n1p2p/1p1pP3/4nBPP/P1P1PN2/1P3P2/R2QKB1R b KQkq - 0 12,"This cramps both of us, but I think it is better that a lot of exchanges and loss of tension."
24,f5,f7f5,r2qk2r/2pb2p1/p1n1p2p/1p1pPp2/4nBPP/P1P1PN2/1P3P2/R2QKB1R w KQkq f6 0 13,Interesting and dangerous.
