N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Standard King's Pawn opening.  I explore this one mostly due to Bobby Fischer, even though statistics show a slight edge to a Queen's Pawn opening."
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Best play for black against the King's Pawn opening.
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Normal developing moves up to this point.
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Normal developing moves up to this point.
5,Nc3,b1c3,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,Normal developing moves up to this point.
6,e5,e7e5,r1bqkbnr/pp1p1ppp/2n5/2p1p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,Normal developing moves up to this point.
7,Bc4,f1c4,r1bqkbnr/pp1p1ppp/2n5/2p1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,Normal developing moves up to this point.
8,a6,a7a6,r1bqkbnr/1p1p1ppp/p1n5/2p1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,Normal developing moves up to this point.
9,O-O,e1g1,r1bqkbnr/1p1p1ppp/p1n5/2p1p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 1 5,Normal developing moves up to this point.
10,b5,b7b5,r1bqkbnr/3p1ppp/p1n5/1pp1p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 0 6,Challenging the bishop.
11,Bd5,c4d5,r1bqkbnr/3p1ppp/p1n5/1ppBp3/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 1 6,Saving it and attacking the knight.  If 6. Bb3 then 6...c4 loses material.
12,Nf6,g8f6,r1bqkb1r/3p1ppp/p1n2n2/1ppBp3/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 2 7,Attacking the bishop.
13,d3,d2d3,r1bqkb1r/3p1ppp/p1n2n2/1ppBp3/4P3/2NP1N2/PPP2PPP/R1BQ1RK1 b kq - 0 7,Opening up a line for my dark square bishop and strengthening my pawn chain.
14,b4,b5b4,r1bqkb1r/3p1ppp/p1n2n2/2pBp3/1p2P3/2NP1N2/PPP2PPP/R1BQ1RK1 w kq - 0 8,Pushing forward and attacking the knight.
15,Bxc6,d5c6,r1bqkb1r/3p1ppp/p1B2n2/2p1p3/1p2P3/2NP1N2/PPP2PPP/R1BQ1RK1 b kq - 0 8,Exchanging the pieces.  If 8...bxNc3 then 9. BxRa8.
16,dxc6,d7c6,r1bqkb1r/5ppp/p1p2n2/2p1p3/1p2P3/2NP1N2/PPP2PPP/R1BQ1RK1 w kq - 0 9,Getting the knight out of harms way.
17,Ne2,c3e2,r1bqkb1r/5ppp/p1p2n2/2p1p3/1p2P3/3P1N2/PPP1NPPP/R1BQ1RK1 b kq - 1 9,Getting the knight out of harms way.
18,Bg4,c8g4,r2qkb1r/5ppp/p1p2n2/2p1p3/1p2P1b1/3P1N2/PPP1NPPP/R1BQ1RK1 w kq - 2 10,Looks like a skewer.  What to do?
19,Ng3,e2g3,r2qkb1r/5ppp/p1p2n2/2p1p3/1p2P1b1/3P1NN1/PPP2PPP/R1BQ1RK1 b kq - 3 10,"Now the knight on f3 is pinned, but if Black exchanges then it doesn't mess up the pawn structure around my king.  Plus, I don't like the fact that he has his light square bishop and I don't.  Therefore I welcome the exchange, which would simultaneously activate my queen."
20,Be7,f8e7,r2qk2r/4bppp/p1p2n2/2p1p3/1p2P1b1/3P1NN1/PPP2PPP/R1BQ1RK1 w kq - 4 11,Putting the bishop to the test.
21,h3,h2h3,r2qk2r/4bppp/p1p2n2/2p1p3/1p2P1b1/3P1NNP/PPP2PP1/R1BQ1RK1 b kq - 0 11,Putting the bishop to the test.
