N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
3,Nf3,g1f3,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
4,Nc6,b8c6,r1bqkbnr/ppp1pppp/2n5/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
5,e3,e2e3,r1bqkbnr/ppp1pppp/2n5/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
6,Bf5,c8f5,r2qkbnr/ppp1pppp/2n5/3p1b2/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 1 4,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
7,c3,c2c3,r2qkbnr/ppp1pppp/2n5/3p1b2/3P4/2P1PN2/PP3PPP/RNBQKB1R b KQkq - 0 4,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
8,Nf6,g8f6,r2qkb1r/ppp1pppp/2n2n2/3p1b2/3P4/2P1PN2/PP3PPP/RNBQKB1R w KQkq - 1 5,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
9,Bd3,f1d3,r2qkb1r/ppp1pppp/2n2n2/3p1b2/3P4/2PBPN2/PP3PPP/RNBQK2R b KQkq - 2 5,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
10,Be4,f5e4,r2qkb1r/ppp1pppp/2n2n2/3p4/3Pb3/2PBPN2/PP3PPP/RNBQK2R w KQkq - 3 6,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
11,O-O,e1g1,r2qkb1r/ppp1pppp/2n2n2/3p4/3Pb3/2PBPN2/PP3PPP/RNBQ1RK1 b kq - 4 6,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
12,e6,e7e6,r2qkb1r/ppp2ppp/2n1pn2/3p4/3Pb3/2PBPN2/PP3PPP/RNBQ1RK1 w kq - 0 7,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
13,Qe2,d1e2,r2qkb1r/ppp2ppp/2n1pn2/3p4/3Pb3/2PBPN2/PP2QPPP/RNB2RK1 b kq - 1 7,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
14,Ng4,f6g4,r2qkb1r/ppp2ppp/2n1p3/3p4/3Pb1n1/2PBPN2/PP2QPPP/RNB2RK1 w kq - 2 8,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
15,Nbd2,b1d2,r2qkb1r/ppp2ppp/2n1p3/3p4/3Pb1n1/2PBPN2/PP1NQPPP/R1B2RK1 b kq - 3 8,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
16,f5,f7f5,r2qkb1r/ppp3pp/2n1p3/3p1p2/3Pb1n1/2PBPN2/PP1NQPPP/R1B2RK1 w kq - 0 9,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
17,h3,h2h3,r2qkb1r/ppp3pp/2n1p3/3p1p2/3Pb1n1/2PBPN1P/PP1NQPP1/R1B2RK1 b kq - 0 9,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
18,h5,h7h5,r2qkb1r/ppp3p1/2n1p3/3p1p1p/3Pb1n1/2PBPN1P/PP1NQPP1/R1B2RK1 w kq - 0 10,"sacrificio più che accettabile, se mi mangiava il pony per lui sarebbe stata quasi finita, con la colonna h libera, il pedino avanzato protetto e la donna che con un passo si sarebbe trovata nella colonna h."
19,Bb5,d3b5,r2qkb1r/ppp3p1/2n1p3/1B1p1p1p/3Pb1n1/2P1PN1P/PP1NQPP1/R1B2RK1 b kq - 1 10,questa mi ha rotto i coglioni tutta la partita
20,Qd6,d8d6,r3kb1r/ppp3p1/2nqp3/1B1p1p1p/3Pb1n1/2P1PN1P/PP1NQPP1/R1B2RK1 w kq - 2 11,"qui tra un pò mi veniva un colpo, per prendere il cavallo ha involontariamente fatto cadere la regina, pensavo volesse mangiare con quella."
21,c4,c3c4,r3kb1r/ppp3p1/2nqp3/1B1p1p1p/2PPb1n1/4PN1P/PP1NQPP1/R1B2RK1 b kq - 0 11,"qui tra un pò mi veniva un colpo, per prendere il cavallo ha involontariamente fatto cadere la regina, pensavo volesse mangiare con quella."
22,Bxf3,e4f3,r3kb1r/ppp3p1/2nqp3/1B1p1p1p/2PP2n1/4Pb1P/PP1NQPP1/R1B2RK1 w kq - 0 12,"qui tra un pò mi veniva un colpo, per prendere il cavallo ha involontariamente fatto cadere la regina, pensavo volesse mangiare con quella."
23,Nxf3,d2f3,r3kb1r/ppp3p1/2nqp3/1B1p1p1p/2PP2n1/4PN1P/PP2QPP1/R1B2RK1 b kq - 0 12,"qui tra un pò mi veniva un colpo, per prendere il cavallo ha involontariamente fatto cadere la regina, pensavo volesse mangiare con quella."
