N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"Or 13. dxc6, bxc6 con equality"
2,f5,f7f5,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"Or 13. dxc6, bxc6 con equality"
3,Nf3,g1f3,rnbqkbnr/ppppp1pp/8/5p2/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,"Or 13. dxc6, bxc6 con equality"
4,Nf6,g8f6,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,"Or 13. dxc6, bxc6 con equality"
5,g3,g2g3,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3,"Or 13. dxc6, bxc6 con equality"
6,g6,g7g6,rnbqkb1r/ppppp2p/5np1/5p2/3P4/5NP1/PPP1PP1P/RNBQKB1R w KQkq - 0 4,"Or 13. dxc6, bxc6 con equality"
7,Bg2,f1g2,rnbqkb1r/ppppp2p/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R b KQkq - 1 4,"Or 13. dxc6, bxc6 con equality"
8,Bg7,f8g7,rnbqk2r/ppppp1bp/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 2 5,"Or 13. dxc6, bxc6 con equality"
9,c4,c2c4,rnbqk2r/ppppp1bp/5np1/5p2/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 0 5,"Or 13. dxc6, bxc6 con equality"
10,O-O,e8g8,rnbq1rk1/ppppp1bp/5np1/5p2/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ - 1 6,"Or 13. dxc6, bxc6 con equality"
11,Nc3,b1c3,rnbq1rk1/ppppp1bp/5np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQ - 2 6,"Or 13. dxc6, bxc6 con equality"
12,d6,d7d6,rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 0 7,"Or 13. dxc6, bxc6 con equality"
13,d5,d4d5,rnbq1rk1/ppp1p1bp/3p1np1/3P1p2/2P5/2N2NP1/PP2PPBP/R1BQK2R b KQ - 0 7,"Or 13. dxc6, bxc6 con equality"
14,Na6,b8a6,r1bq1rk1/ppp1p1bp/n2p1np1/3P1p2/2P5/2N2NP1/PP2PPBP/R1BQK2R w KQ - 1 8,"Or 13. dxc6, bxc6 con equality"
15,Be3,c1e3,r1bq1rk1/ppp1p1bp/n2p1np1/3P1p2/2P5/2N1BNP1/PP2PPBP/R2QK2R b KQ - 2 8,"Or 13. dxc6, bxc6 con equality"
16,Qe8,d8e8,r1b1qrk1/ppp1p1bp/n2p1np1/3P1p2/2P5/2N1BNP1/PP2PPBP/R2QK2R w KQ - 3 9,"Or 13. dxc6, bxc6 con equality"
17,O-O,e1g1,r1b1qrk1/ppp1p1bp/n2p1np1/3P1p2/2P5/2N1BNP1/PP2PPBP/R2Q1RK1 b - - 4 9,"Or 13. dxc6, bxc6 con equality"
18,h6,h7h6,r1b1qrk1/ppp1p1b1/n2p1npp/3P1p2/2P5/2N1BNP1/PP2PPBP/R2Q1RK1 w - - 0 10,"Or 13. dxc6, bxc6 con equality"
19,Qc2,d1c2,r1b1qrk1/ppp1p1b1/n2p1npp/3P1p2/2P5/2N1BNP1/PPQ1PPBP/R4RK1 b - - 1 10,"Or 13. dxc6, bxc6 con equality"
20,g5,g6g5,r1b1qrk1/ppp1p1b1/n2p1n1p/3P1pp1/2P5/2N1BNP1/PPQ1PPBP/R4RK1 w - - 0 11,"Or 13. dxc6, bxc6 con equality"
21,Rad1,a1d1,r1b1qrk1/ppp1p1b1/n2p1n1p/3P1pp1/2P5/2N1BNP1/PPQ1PPBP/3R1RK1 b - - 1 11,"Or 13. dxc6, bxc6 con equality"
