N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,"As White, I've been experimenting with this Zukertort setup."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,"As White, I've been experimenting with this Zukertort setup."
3,d4,d2d4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,"As White, I've been experimenting with this Zukertort setup."
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 1 3,"As White, I've been experimenting with this Zukertort setup."
5,e3,e2e3,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"As White, I've been experimenting with this Zukertort setup."
6,g6,g7g6,rnbqkb1r/ppp1pp1p/5np1/3p4/3P4/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"As White, I've been experimenting with this Zukertort setup."
7,b3,b2b3,rnbqkb1r/ppp1pp1p/5np1/3p4/3P4/1P2PN2/P1P2PPP/RNBQKB1R b KQkq - 0 4,"As White, I've been experimenting with this Zukertort setup."
8,Bg7,f8g7,rnbqk2r/ppp1ppbp/5np1/3p4/3P4/1P2PN2/P1P2PPP/RNBQKB1R w KQkq - 1 5,"As White, I've been experimenting with this Zukertort setup."
9,Bb2,c1b2,rnbqk2r/ppp1ppbp/5np1/3p4/3P4/1P2PN2/PBP2PPP/RN1QKB1R b KQkq - 2 5,"As White, I've been experimenting with this Zukertort setup."
10,Nc6,b8c6,r1bqk2r/ppp1ppbp/2n2np1/3p4/3P4/1P2PN2/PBP2PPP/RN1QKB1R w KQkq - 3 6,"As White, I've been experimenting with this Zukertort setup."
11,a3,a2a3,r1bqk2r/ppp1ppbp/2n2np1/3p4/3P4/PP2PN2/1BP2PPP/RN1QKB1R b KQkq - 0 6,To prevent the N from coming to b4.
12,O-O,e8g8,r1bq1rk1/ppp1ppbp/2n2np1/3p4/3P4/PP2PN2/1BP2PPP/RN1QKB1R w KQ - 1 7,I think the position here is fairly even.  White may be very slightly better because the c-pawn is not obstructed.
13,Be2,f1e2,r1bq1rk1/ppp1ppbp/2n2np1/3p4/3P4/PP2PN2/1BP1BPPP/RN1QK2R b KQ - 2 7,I think the position here is fairly even.  White may be very slightly better because the c-pawn is not obstructed.
14,Bg4,c8g4,r2q1rk1/ppp1ppbp/2n2np1/3p4/3P2b1/PP2PN2/1BP1BPPP/RN1QK2R w KQ - 3 8,I think the position here is fairly even.  White may be very slightly better because the c-pawn is not obstructed.
15,Nbd2,b1d2,r2q1rk1/ppp1ppbp/2n2np1/3p4/3P2b1/PP2PN2/1BPNBPPP/R2QK2R b KQ - 4 8,I think the position here is fairly even.  White may be very slightly better because the c-pawn is not obstructed.
16,a6,a7a6,r2q1rk1/1pp1ppbp/p1n2np1/3p4/3P2b1/PP2PN2/1BPNBPPP/R2QK2R w KQ - 0 9,I think the position here is fairly even.  White may be very slightly better because the c-pawn is not obstructed.
17,O-O,e1g1,r2q1rk1/1pp1ppbp/p1n2np1/3p4/3P2b1/PP2PN2/1BPNBPPP/R2Q1RK1 b - - 1 9,I think the position here is fairly even.  White may be very slightly better because the c-pawn is not obstructed.
18,Bxf3,g4f3,r2q1rk1/1pp1ppbp/p1n2np1/3p4/3P4/PP2Pb2/1BPNBPPP/R2Q1RK1 w - - 0 10,I was surprised that Black voluntarily swapped B for N.
19,Nxf3,d2f3,r2q1rk1/1pp1ppbp/p1n2np1/3p4/3P4/PP2PN2/1BP1BPPP/R2Q1RK1 b - - 0 10,I was surprised that Black voluntarily swapped B for N.
20,Ne4,f6e4,r2q1rk1/1pp1ppbp/p1n3p1/3p4/3Pn3/PP2PN2/1BP1BPPP/R2Q1RK1 w - - 1 11,"This doesn't really stop c4, so I'm not sure of Black's intention here."
21,Rc1,a1c1,r2q1rk1/1pp1ppbp/p1n3p1/3p4/3Pn3/PP2PN2/1BP1BPPP/2RQ1RK1 b - - 2 11,"This doesn't really stop c4, so I'm not sure of Black's intention here."
22,b5,b7b5,r2q1rk1/2p1ppbp/p1n3p1/1p1p4/3Pn3/PP2PN2/1BP1BPPP/2RQ1RK1 w - - 0 12,"This doesn't really stop c4, so I'm not sure of Black's intention here."
23,c4,c2c4,r2q1rk1/2p1ppbp/p1n3p1/1p1p4/2PPn3/PP2PN2/1B2BPPP/2RQ1RK1 b - - 0 12,I think Black's position is now slightly worse after decentralizing the Queenside N.
24,dxc4,d5c4,r2q1rk1/2p1ppbp/p1n3p1/1p6/2pPn3/PP2PN2/1B2BPPP/2RQ1RK1 w - - 0 13,I think Black's position is now slightly worse after decentralizing the Queenside N.
25,bxc4,b3c4,r2q1rk1/2p1ppbp/p1n3p1/1p6/2PPn3/P3PN2/1B2BPPP/2RQ1RK1 b - - 0 13,I think Black's position is now slightly worse after decentralizing the Queenside N.
26,bxc4,b5c4,r2q1rk1/2p1ppbp/p1n3p1/8/2pPn3/P3PN2/1B2BPPP/2RQ1RK1 w - - 0 14,I think Black's position is now slightly worse after decentralizing the Queenside N.
27,Bxc4,e2c4,r2q1rk1/2p1ppbp/p1n3p1/8/2BPn3/P3PN2/1B3PPP/2RQ1RK1 b - - 0 14,I think Black's position is now slightly worse after decentralizing the Queenside N.
28,Na5,c6a5,r2q1rk1/2p1ppbp/p5p1/n7/2BPn3/P3PN2/1B3PPP/2RQ1RK1 w - - 1 15,I think Black's position is now slightly worse after decentralizing the Queenside N.
29,Bd3,c4d3,r2q1rk1/2p1ppbp/p5p1/n7/3Pn3/P2BPN2/1B3PPP/2RQ1RK1 b - - 2 15,I think Black's position is now slightly worse after decentralizing the Queenside N.
30,Nf6,e4f6,r2q1rk1/2p1ppbp/p4np1/n7/3P4/P2BPN2/1B3PPP/2RQ1RK1 w - - 3 16,White can now double Rs.
31,Qc2,d1c2,r2q1rk1/2p1ppbp/p4np1/n7/3P4/P2BPN2/1BQ2PPP/2R2RK1 b - - 4 16,White can now double Rs.
32,c6,c7c6,r2q1rk1/4ppbp/p1p2np1/n7/3P4/P2BPN2/1BQ2PPP/2R2RK1 w - - 0 17,White can now double Rs.
33,Rfd1,f1d1,r2q1rk1/4ppbp/p1p2np1/n7/3P4/P2BPN2/1BQ2PPP/2RR2K1 b - - 1 17,White can now double Rs.
34,Qb6,d8b6,r4rk1/4ppbp/pqp2np1/n7/3P4/P2BPN2/1BQ2PPP/2RR2K1 w - - 2 18,White can now double Rs.
35,Bc3,b2c3,r4rk1/4ppbp/pqp2np1/n7/3P4/P1BBPN2/2Q2PPP/2RR2K1 b - - 3 18,White can now double Rs.
36,Nd5,f6d5,r4rk1/4ppbp/pqp3p1/n2n4/3P4/P1BBPN2/2Q2PPP/2RR2K1 w - - 4 19,White can now double Rs.
37,Bxa5,c3a5,r4rk1/4ppbp/pqp3p1/B2n4/3P4/P2BPN2/2Q2PPP/2RR2K1 b - - 0 19,White can now double Rs.
38,Qxa5,b6a5,r4rk1/4ppbp/p1p3p1/q2n4/3P4/P2BPN2/2Q2PPP/2RR2K1 w - - 0 20,White can now double Rs.
39,Qc5,c2c5,r4rk1/4ppbp/p1p3p1/q1Qn4/3P4/P2BPN2/5PPP/2RR2K1 b - - 1 20,White can now double Rs.
40,Qxc5,a5c5,r4rk1/4ppbp/p1p3p1/2qn4/3P4/P2BPN2/5PPP/2RR2K1 w - - 0 21,White can now double Rs.
41,Rxc5,c1c5,r4rk1/4ppbp/p1p3p1/2Rn4/3P4/P2BPN2/5PPP/3R2K1 b - - 0 21,White can now double Rs.
42,e6,e7e6,r4rk1/5pbp/p1p1p1p1/2Rn4/3P4/P2BPN2/5PPP/3R2K1 w - - 0 22,Free pawn.  Not sure why Black allowed this.
43,Rxc6,c5c6,r4rk1/5pbp/p1R1p1p1/3n4/3P4/P2BPN2/5PPP/3R2K1 b - - 0 22,Free pawn.  Not sure why Black allowed this.
44,a5,a6a5,r4rk1/5pbp/2R1p1p1/p2n4/3P4/P2BPN2/5PPP/3R2K1 w - - 0 23,The K needs space.
45,g3,g2g3,r4rk1/5pbp/2R1p1p1/p2n4/3P4/P2BPNP1/5P1P/3R2K1 b - - 0 23,The K needs space.
46,Rfb8,f8b8,rr4k1/5pbp/2R1p1p1/p2n4/3P4/P2BPNP1/5P1P/3R2K1 w - - 1 24,This blocks the b-file and makes it difficult for Black to coordinate Rs.
47,a4,a3a4,rr4k1/5pbp/2R1p1p1/p2n4/P2P4/3BPNP1/5P1P/3R2K1 b - - 0 24,This blocks the b-file and makes it difficult for Black to coordinate Rs.
48,Rb4,b8b4,r5k1/5pbp/2R1p1p1/p2n4/Pr1P4/3BPNP1/5P1P/3R2K1 w - - 1 25,This blocks the b-file and makes it difficult for Black to coordinate Rs.
49,Bb5,d3b5,r5k1/5pbp/2R1p1p1/pB1n4/Pr1P4/4PNP1/5P1P/3R2K1 b - - 2 25,This blocks the b-file and makes it difficult for Black to coordinate Rs.
50,Ne7,d5e7,r5k1/4npbp/2R1p1p1/pB6/Pr1P4/4PNP1/5P1P/3R2K1 w - - 3 26,Otherwise e5 is uncomfortable.
51,Rcc1,c6c1,r5k1/4npbp/4p1p1/pB6/Pr1P4/4PNP1/5P1P/2RR2K1 b - - 4 26,Otherwise e5 is uncomfortable.
52,Nd5,e7d5,r5k1/5pbp/4p1p1/pB1n4/Pr1P4/4PNP1/5P1P/2RR2K1 w - - 5 27,Otherwise e5 is uncomfortable.
53,Rd2,d1d2,r5k1/5pbp/4p1p1/pB1n4/Pr1P4/4PNP1/3R1P1P/2R3K1 b - - 6 27,Otherwise e5 is uncomfortable.
54,Rb3,b4b3,r5k1/5pbp/4p1p1/pB1n4/P2P4/1r2PNP1/3R1P1P/2R3K1 w - - 7 28,Otherwise e5 is uncomfortable.
55,Rdc2,d2c2,r5k1/5pbp/4p1p1/pB1n4/P2P4/1r2PNP1/2R2P1P/2R3K1 b - - 8 28,Otherwise e5 is uncomfortable.
56,Nb4,d5b4,r5k1/5pbp/4p1p1/pB6/Pn1P4/1r2PNP1/2R2P1P/2R3K1 w - - 9 29,Otherwise e5 is uncomfortable.
57,Rd2,c2d2,r5k1/5pbp/4p1p1/pB6/Pn1P4/1r2PNP1/3R1P1P/2R3K1 b - - 10 29,Otherwise e5 is uncomfortable.
58,h6,h7h6,r5k1/5pb1/4p1pp/pB6/Pn1P4/1r2PNP1/3R1P1P/2R3K1 w - - 0 30,Otherwise e5 is uncomfortable.
