N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,Not sure about this move.  I think that e4 or d4 would have been better.
2,g6,g7g6,rnbqkbnr/pppppp1p/6p1/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,Preparing for the fianchetto.
3,d4,d2d4,rnbqkbnr/pppppp1p/6p1/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,White should develop his pieces instead of moving pawns.  Now his bishop is blocked in.
4,Bg7,f8g7,rnbqk1nr/ppppppbp/6p1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3,White should develop his pieces instead of moving pawns.  Now his bishop is blocked in.
5,e3,e2e3,rnbqk1nr/ppppppbp/6p1/8/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,White should develop his pieces instead of moving pawns.  Now his bishop is blocked in.
6,Nf6,g8f6,rnbqk2r/ppppppbp/5np1/8/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq - 1 4,Challenging white's center.
7,Bd3,f1d3,rnbqk2r/ppppppbp/5np1/8/2PP4/3BP3/PP3PPP/RNBQK1NR b KQkq - 2 4,Challenging white's center.
8,c5,c7c5,rnbqk2r/pp1pppbp/5np1/2p5/2PP4/3BP3/PP3PPP/RNBQK1NR w KQkq - 0 5,Challenging white's center.
9,Nf3,g1f3,rnbqk2r/pp1pppbp/5np1/2p5/2PP4/3BPN2/PP3PPP/RNBQK2R b KQkq - 1 5,"With all the attacking by black, white hasn't had a chance to castle.  This will be his undoing.  Black will keep the attack going and white won't know what hit him."
10,O-O,e8g8,rnbq1rk1/pp1pppbp/5np1/2p5/2PP4/3BPN2/PP3PPP/RNBQK2R w KQ - 2 6,"With all the attacking by black, white hasn't had a chance to castle.  This will be his undoing.  Black will keep the attack going and white won't know what hit him."
11,h3,h2h3,rnbq1rk1/pp1pppbp/5np1/2p5/2PP4/3BPN1P/PP3PP1/RNBQK2R b KQ - 0 6,"With all the attacking by black, white hasn't had a chance to castle.  This will be his undoing.  Black will keep the attack going and white won't know what hit him."
12,d5,d7d5,rnbq1rk1/pp2ppbp/5np1/2pp4/2PP4/3BPN1P/PP3PP1/RNBQK2R w KQ - 0 7,"With all the attacking by black, white hasn't had a chance to castle.  This will be his undoing.  Black will keep the attack going and white won't know what hit him."
