N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e3,e2e3,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,This Game Began in A Very Odd Fashion.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,No Spotted development.Only pawn moves.But Black HAS THE PAWN CENTER.
3,c3,c2c3,rnbqkbnr/pppp1ppp/8/4p3/8/2P1P3/PP1P1PPP/RNBQKBNR b KQkq - 0 2,No Spotted development.Only pawn moves.But Black HAS THE PAWN CENTER.
4,d5,d7d5,rnbqkbnr/ppp2ppp/8/3pp3/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3,No Spotted development.Only pawn moves.But Black HAS THE PAWN CENTER.
5,d4,d2d4,rnbqkbnr/ppp2ppp/8/3pp3/3P4/2P1P3/PP3PPP/RNBQKBNR b KQkq - 0 3,No Spotted development.Only pawn moves.But Black HAS THE PAWN CENTER.
6,Bd6,f8d6,rnbqk1nr/ppp2ppp/3b4/3pp3/3P4/2P1P3/PP3PPP/RNBQKBNR w KQkq - 1 4,Finally A Piece Is In The Game.
7,Bd3,f1d3,rnbqk1nr/ppp2ppp/3b4/3pp3/3P4/2PBP3/PP3PPP/RNBQK1NR b KQkq - 2 4,The Pivot Square is At d4.
8,Nc6,b8c6,r1bqk1nr/ppp2ppp/2nb4/3pp3/3P4/2PBP3/PP3PPP/RNBQK1NR w KQkq - 3 5,The Pivot Square is At d4.
9,Ne2,g1e2,r1bqk1nr/ppp2ppp/2nb4/3pp3/3P4/2PBP3/PP2NPPP/RNBQK2R b KQkq - 4 5,Protects The pivot square And prepares To castle.
10,Nf6,g8f6,r1bqk2r/ppp2ppp/2nb1n2/3pp3/3P4/2PBP3/PP2NPPP/RNBQK2R w KQkq - 5 6,White Castles.Have You Heard Of The Saying. Castle When You Will ;Or You Must ; But not When You can?
11,O-O,e1g1,r1bqk2r/ppp2ppp/2nb1n2/3pp3/3P4/2PBP3/PP2NPPP/RNBQ1RK1 b kq - 6 6,White Castles.Have You Heard Of The Saying. Castle When You Will ;Or You Must ; But not When You can?
12,e4,e5e4,r1bqk2r/ppp2ppp/2nb1n2/3p4/3Pp3/2PBP3/PP2NPPP/RNBQ1RK1 w kq - 0 7,Black Wants To Capture The h pawn.White Stops This......
13,Bc2,d3c2,r1bqk2r/ppp2ppp/2nb1n2/3p4/3Pp3/2P1P3/PPB1NPPP/RNBQ1RK1 b kq - 1 7,Black Wants To Capture The h pawn.White Stops This......
14,Ng4,f6g4,r1bqk2r/ppp2ppp/2nb4/3p4/3Pp1n1/2P1P3/PPB1NPPP/RNBQ1RK1 w kq - 2 8,Black Wants To Capture The h pawn.White Stops This......
15,Ng3,e2g3,r1bqk2r/ppp2ppp/2nb4/3p4/3Pp1n1/2P1P1N1/PPB2PPP/RNBQ1RK1 b kq - 3 8,A weird Looking move.
16,h5,h7h5,r1bqk2r/ppp2pp1/2nb4/3p3p/3Pp1n1/2P1P1N1/PPB2PPP/RNBQ1RK1 w kq - 0 9,A weird Looking move.
17,f3,f2f3,r1bqk2r/ppp2pp1/2nb4/3p3p/3Pp1n1/2P1PPN1/PPB3PP/RNBQ1RK1 b kq - 0 9,A sacrifice To Expose The King.
18,Nxh2,g4h2,r1bqk2r/ppp2pp1/2nb4/3p3p/3Pp3/2P1PPN1/PPB3Pn/RNBQ1RK1 w kq - 0 10,A sacrifice To Expose The King.
19,Kxh2,g1h2,r1bqk2r/ppp2pp1/2nb4/3p3p/3Pp3/2P1PPN1/PPB3PK/RNBQ1R2 b kq - 0 10,Sacrifice Accepted.
20,h4,h5h4,r1bqk2r/ppp2pp1/2nb4/3p4/3Pp2p/2P1PPN1/PPB3PK/RNBQ1R2 w kq - 0 11,Black Has Regained The Material. Also White Hardly has Any Development.
21,fxe4,f3e4,r1bqk2r/ppp2pp1/2nb4/3p4/3PP2p/2P1P1N1/PPB3PK/RNBQ1R2 b kq - 0 11,Black Has Regained The Material. Also White Hardly has Any Development.
22,hxg3+,h4g3,r1bqk2r/ppp2pp1/2nb4/3p4/3PP3/2P1P1p1/PPB3PK/RNBQ1R2 w kq - 0 12,Black Has Regained The Material. Also White Hardly has Any Development.
23,Kg1,h2g1,r1bqk2r/ppp2pp1/2nb4/3p4/3PP3/2P1P1p1/PPB3P1/RNBQ1RK1 b kq - 1 12,??BUT this IS the ONLY MOVE!
24,Rh1+,h8h1,r1bqk3/ppp2pp1/2nb4/3p4/3PP3/2P1P1p1/PPB3P1/RNBQ1RKr w q - 2 13,Sacrifice!
