N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,Black wants the pawn.  Let's poison it.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,Black wants the pawn.  Let's poison it.
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,Black wants the pawn.  Let's poison it.
4,dxc4,d5c4,rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,Black wants the pawn.  Let's poison it.
5,Nc3,b1c3,rnbqkbnr/ppp1pppp/8/8/2pP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,Black wants the pawn.  Let's poison it.
6,b5,b7b5,rnbqkbnr/p1p1pppp/8/1p6/2pP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4,Black wants the pawn.  Let's poison it.
7,Nxb5,c3b5,rnbqkbnr/p1p1pppp/8/1N6/2pP4/8/PP2PPPP/R1BQKBNR b KQkq - 0 4,Black wants the pawn.  Let's poison it.
8,Ba6,c8a6,rn1qkbnr/p1p1pppp/b7/1N6/2pP4/8/PP2PPPP/R1BQKBNR w KQkq - 1 5,Black wants the pawn.  Let's poison it.
9,Na3,b5a3,rn1qkbnr/p1p1pppp/b7/8/2pP4/N7/PP2PPPP/R1BQKBNR b KQkq - 2 5,Black wants the pawn.  Let's poison it.
10,e6,e7e6,rn1qkbnr/p1p2ppp/b3p3/8/2pP4/N7/PP2PPPP/R1BQKBNR w KQkq - 0 6,Black wants the pawn.  Let's poison it.
11,Qa4+,d1a4,rn1qkbnr/p1p2ppp/b3p3/8/Q1pP4/N7/PP2PPPP/R1B1KBNR b KQkq - 1 6,Black wants the pawn.  Let's poison it.
12,Qd7,d8d7,rn2kbnr/p1pq1ppp/b3p3/8/Q1pP4/N7/PP2PPPP/R1B1KBNR w KQkq - 2 7,Black wants the pawn.  Let's poison it.
13,Qxd7+,a4d7,rn2kbnr/p1pQ1ppp/b3p3/8/2pP4/N7/PP2PPPP/R1B1KBNR b KQkq - 0 7,Black wants the pawn.  Let's poison it.
14,Nxd7,b8d7,r3kbnr/p1pn1ppp/b3p3/8/2pP4/N7/PP2PPPP/R1B1KBNR w KQkq - 0 8,Black wants the pawn.  Let's poison it.
15,e3,e2e3,r3kbnr/p1pn1ppp/b3p3/8/2pP4/N3P3/PP3PPP/R1B1KBNR b KQkq - 0 8,Black wants the pawn.  Let's poison it.
16,Bxa3,f8a3,r3k1nr/p1pn1ppp/b3p3/8/2pP4/b3P3/PP3PPP/R1B1KBNR w KQkq - 0 9,Black wants the pawn.  Let's poison it.
17,bxa3,b2a3,r3k1nr/p1pn1ppp/b3p3/8/2pP4/P3P3/P4PPP/R1B1KBNR b KQkq - 0 9,Black wants the pawn.  Let's poison it.
18,Rb8,a8b8,1r2k1nr/p1pn1ppp/b3p3/8/2pP4/P3P3/P4PPP/R1B1KBNR w KQk - 1 10,Black wants the pawn.  Let's poison it.
19,Nf3,g1f3,1r2k1nr/p1pn1ppp/b3p3/8/2pP4/P3PN2/P4PPP/R1B1KB1R b KQk - 2 10,Black wants the pawn.  Let's poison it.
20,c5,c7c5,1r2k1nr/p2n1ppp/b3p3/2p5/2pP4/P3PN2/P4PPP/R1B1KB1R w KQk - 0 11,Black wants the pawn.  Let's poison it.
21,dxc5,d4c5,1r2k1nr/p2n1ppp/b3p3/2P5/2p5/P3PN2/P4PPP/R1B1KB1R b KQk - 0 11,Black wants the pawn.  Let's poison it.
22,Nxc5,d7c5,1r2k1nr/p4ppp/b3p3/2n5/2p5/P3PN2/P4PPP/R1B1KB1R w KQk - 0 12,Black wants the pawn.  Let's poison it.
23,Bd2,c1d2,1r2k1nr/p4ppp/b3p3/2n5/2p5/P3PN2/P2B1PPP/R3KB1R b KQk - 1 12,Black wants the pawn.  Let's poison it.
24,Nf6,g8f6,1r2k2r/p4ppp/b3pn2/2n5/2p5/P3PN2/P2B1PPP/R3KB1R w KQk - 2 13,Black wants the pawn.  Let's poison it.
25,Ne5,f3e5,1r2k2r/p4ppp/b3pn2/2n1N3/2p5/P3P3/P2B1PPP/R3KB1R b KQk - 3 13,Black wants the pawn.  Let's poison it.
26,O-O,e8g8,1r3rk1/p4ppp/b3pn2/2n1N3/2p5/P3P3/P2B1PPP/R3KB1R w KQ - 4 14,Black wants the pawn.  Let's poison it.
27,Bxc4,f1c4,1r3rk1/p4ppp/b3pn2/2n1N3/2B5/P3P3/P2B1PPP/R3K2R b KQ - 0 14,Black wants the pawn.  Let's poison it.
28,Bxc4,a6c4,1r3rk1/p4ppp/4pn2/2n1N3/2b5/P3P3/P2B1PPP/R3K2R w KQ - 0 15,Black wants the pawn.  Let's poison it.
29,Nxc4,e5c4,1r3rk1/p4ppp/4pn2/2n5/2N5/P3P3/P2B1PPP/R3K2R b KQ - 0 15,Black wants the pawn.  Let's poison it.
30,Nd3+,c5d3,1r3rk1/p4ppp/4pn2/8/2N5/P2nP3/P2B1PPP/R3K2R w KQ - 1 16,Black wants the pawn.  Let's poison it.
31,Ke2,e1e2,1r3rk1/p4ppp/4pn2/8/2N5/P2nP3/P2BKPPP/R6R b - - 2 16,Black wants the pawn.  Let's poison it.
32,Rfd8,f8d8,1r1r2k1/p4ppp/4pn2/8/2N5/P2nP3/P2BKPPP/R6R w - - 3 17,Black wants the pawn.  Let's poison it.
33,Rhd1,h1d1,1r1r2k1/p4ppp/4pn2/8/2N5/P2nP3/P2BKPPP/R2R4 b - - 4 17,Black wants the pawn.  Let's poison it.
34,Ne4,f6e4,1r1r2k1/p4ppp/4p3/8/2N1n3/P2nP3/P2BKPPP/R2R4 w - - 5 18,Black wants the pawn.  Let's poison it.
35,Ba5,d2a5,1r1r2k1/p4ppp/4p3/B7/2N1n3/P2nP3/P3KPPP/R2R4 b - - 6 18,Black wants the pawn.  Let's poison it.
36,Rd5,d8d5,1r4k1/p4ppp/4p3/B2r4/2N1n3/P2nP3/P3KPPP/R2R4 w - - 7 19,Black wants the pawn.  Let's poison it.
37,Rxd3,d1d3,1r4k1/p4ppp/4p3/B2r4/2N1n3/P2RP3/P3KPPP/R7 b - - 0 19,Black wants the pawn.  Let's poison it.
38,Rxd3,d5d3,1r4k1/p4ppp/4p3/B7/2N1n3/P2rP3/P3KPPP/R7 w - - 0 20,Black wants the pawn.  Let's poison it.
39,Kxd3,e2d3,1r4k1/p4ppp/4p3/B7/2N1n3/P2KP3/P4PPP/R7 b - - 0 20,Black wants the pawn.  Let's poison it.
40,Nxf2+,e4f2,1r4k1/p4ppp/4p3/B7/2N5/P2KP3/P4nPP/R7 w - - 0 21,Black wants the pawn.  Let's poison it.
41,Ke2,d3e2,1r4k1/p4ppp/4p3/B7/2N5/P3P3/P3KnPP/R7 b - - 1 21,Black wants the pawn.  Let's poison it.
42,Ne4,f2e4,1r4k1/p4ppp/4p3/B7/2N1n3/P3P3/P3K1PP/R7 w - - 2 22,Black wants the pawn.  Let's poison it.
43,Rd1,a1d1,1r4k1/p4ppp/4p3/B7/2N1n3/P3P3/P3K1PP/3R4 b - - 3 22,Black wants the pawn.  Let's poison it.
44,g5,g7g5,1r4k1/p4p1p/4p3/B5p1/2N1n3/P3P3/P3K1PP/3R4 w - - 0 23,Black wants the pawn.  Let's poison it.
45,Kf3,e2f3,1r4k1/p4p1p/4p3/B5p1/2N1n3/P3PK2/P5PP/3R4 b - - 1 23,Black wants the pawn.  Let's poison it.
46,f5,f7f5,1r4k1/p6p/4p3/B4pp1/2N1n3/P3PK2/P5PP/3R4 w - - 0 24,Black wants the pawn.  Let's poison it.
47,Nd6,c4d6,1r4k1/p6p/3Np3/B4pp1/4n3/P3PK2/P5PP/3R4 b - - 1 24,Black wants the pawn.  Let's poison it.
48,g4+,g5g4,1r4k1/p6p/3Np3/B4p2/4n1p1/P3PK2/P5PP/3R4 w - - 0 25,Black wants the pawn.  Let's poison it.
49,Kf4,f3f4,1r4k1/p6p/3Np3/B4p2/4nKp1/P3P3/P5PP/3R4 b - - 1 25,Black wants the pawn.  Let's poison it.
50,Nxd6,e4d6,1r4k1/p6p/3np3/B4p2/5Kp1/P3P3/P5PP/3R4 w - - 0 26,Black wants the pawn.  Let's poison it.
51,Rxd6,d1d6,1r4k1/p6p/3Rp3/B4p2/5Kp1/P3P3/P5PP/8 b - - 0 26,Black wants the pawn.  Let's poison it.
52,Kf7,g8f7,1r6/p4k1p/3Rp3/B4p2/5Kp1/P3P3/P5PP/8 w - - 1 27,Black wants the pawn.  Let's poison it.
53,Bb4,a5b4,1r6/p4k1p/3Rp3/5p2/1B3Kp1/P3P3/P5PP/8 b - - 2 27,Black wants the pawn.  Let's poison it.
54,Rb7,b8b7,8/pr3k1p/3Rp3/5p2/1B3Kp1/P3P3/P5PP/8 w - - 3 28,Black wants the pawn.  Let's poison it.
55,h3,h2h3,8/pr3k1p/3Rp3/5p2/1B3Kp1/P3P2P/P5P1/8 b - - 0 28,Black wants the pawn.  Let's poison it.
56,gxh3,g4h3,8/pr3k1p/3Rp3/5p2/1B3K2/P3P2p/P5P1/8 w - - 0 29,Black wants the pawn.  Let's poison it.
57,gxh3,g2h3,8/pr3k1p/3Rp3/5p2/1B3K2/P3P2P/P7/8 b - - 0 29,Black wants the pawn.  Let's poison it.
58,Rc7,b7c7,8/p1r2k1p/3Rp3/5p2/1B3K2/P3P2P/P7/8 w - - 1 30,Black wants the pawn.  Let's poison it.
59,Rd8,d6d8,3R4/p1r2k1p/4p3/5p2/1B3K2/P3P2P/P7/8 b - - 2 30,Black wants the pawn.  Let's poison it.
60,Kg6,f7g6,3R4/p1r4p/4p1k1/5p2/1B3K2/P3P2P/P7/8 w - - 3 31,Black wants the pawn.  Let's poison it.
61,Ke5,f4e5,3R4/p1r4p/4p1k1/4Kp2/1B6/P3P2P/P7/8 b - - 4 31,Black wants the pawn.  Let's poison it.
62,Rc2,c7c2,3R4/p6p/4p1k1/4Kp2/1B6/P3P2P/P1r5/8 w - - 5 32,Black wants the pawn.  Let's poison it.
63,Kxe6,e5e6,3R4/p6p/4K1k1/5p2/1B6/P3P2P/P1r5/8 b - - 0 32,Black wants the pawn.  Let's poison it.
64,Rxa2,c2a2,3R4/p6p/4K1k1/5p2/1B6/P3P2P/r7/8 w - - 0 33,Black wants the pawn.  Let's poison it.
65,Rg8+,d8g8,6R1/p6p/4K1k1/5p2/1B6/P3P2P/r7/8 b - - 1 33,Black wants the pawn.  Let's poison it.
66,Kh6,g6h6,6R1/p6p/4K2k/5p2/1B6/P3P2P/r7/8 w - - 2 34,Black wants the pawn.  Let's poison it.
67,Kxf5,e6f5,6R1/p6p/7k/5K2/1B6/P3P2P/r7/8 b - - 0 34,Black wants the pawn.  Let's poison it.
68,Rh2,a2h2,6R1/p6p/7k/5K2/1B6/P3P2P/7r/8 w - - 1 35,Black wants the pawn.  Let's poison it.
