N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"please note that i will use these abbreviations : o-o or o-o-o = castling, !! = very good move, ! = good move, ?? = very bad move, ? = bad move, !? = may be good, may be bad.
to be in the center."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,reply to my massage.
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,to get black out of the center.
4,dxc4,d5c4,rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,"yes, black went out of the center."
5,Nf3,g1f3,rnbqkbnr/ppp1pppp/8/8/2pP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,"developing, protection to d4 and preparing for o-o. !"
6,e6,e7e6,rnbqkbnr/ppp2ppp/4p3/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,opening the way for dark bishop and closing for the light one. !?
7,Qa4+,d1a4,rnbqkbnr/ppp2ppp/4p3/8/Q1pP4/5N2/PP2PPPP/RNB1KB1R b KQkq - 1 4,check to retain material and to put queen in better position.
8,Bd7,c8d7,rn1qkbnr/pppb1ppp/4p3/8/Q1pP4/5N2/PP2PPPP/RNB1KB1R w KQkq - 2 5,protection and attack. !
9,Qxc4,a4c4,rn1qkbnr/pppb1ppp/4p3/8/2QP4/5N2/PP2PPPP/RNB1KB1R b KQkq - 0 5,regaining material and being in a better position.
10,h6,h7h6,rn1qkbnr/pppb1pp1/4p2p/8/2QP4/5N2/PP2PPPP/RNB1KB1R w KQkq - 0 6,defending move to stop knight or bishop from going to g5.
11,e4,e2e4,rn1qkbnr/pppb1pp1/4p2p/8/2QPP3/5N2/PP3PPP/RNB1KB1R b KQkq - 0 6,to open way for the light bishop and to be fully in the center.
12,Be7,f8e7,rn1qk1nr/pppbbpp1/4p2p/8/2QPP3/5N2/PP3PPP/RNB1KB1R w KQkq - 1 7,to be in a better position.
13,Nc3,b1c3,rn1qk1nr/pppbbpp1/4p2p/8/2QPP3/2N2N2/PP3PPP/R1B1KB1R b KQkq - 2 7,developing the other knight.
14,a6,a7a6,rn1qk1nr/1ppbbpp1/p3p2p/8/2QPP3/2N2N2/PP3PPP/R1B1KB1R w KQkq - 0 8,"defending move, or may be attacking move preparing for b5."
15,Ne5,f3e5,rn1qk1nr/1ppbbpp1/p3p2p/4N3/2QPP3/2N5/PP3PPP/R1B1KB1R b KQkq - 1 8,attacking bishop.
16,Nf6,g8f6,rn1qk2r/1ppbbpp1/p3pn1p/4N3/2QPP3/2N5/PP3PPP/R1B1KB1R w KQkq - 2 9,developing first knight.
17,Be2,f1e2,rn1qk2r/1ppbbpp1/p3pn1p/4N3/2QPP3/2N5/PP2BPPP/R1B1K2R b KQkq - 3 9,preparing for castling and to be in better position.
18,b5,b7b5,rn1qk2r/2pbbpp1/p3pn1p/1p2N3/2QPP3/2N5/PP2BPPP/R1B1K2R w KQkq - 0 10,attacking my queen.
19,Qd3,c4d3,rn1qk2r/2pbbpp1/p3pn1p/1p2N3/3PP3/2NQ4/PP2BPPP/R1B1K2R b KQkq - 1 10,queen moved to d3.
20,O-O,e8g8,rn1q1rk1/2pbbpp1/p3pn1p/1p2N3/3PP3/2NQ4/PP2BPPP/R1B1K2R w KQ - 2 11,early castling. !
