N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,b3,b2b3,rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,"I've been playing Larsen's Opening for about ten years (when I played chess), trying to get better at it.
It's a good #2 opening, and I've compiled a nice opening database of variations."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,"There's no ""main line"" for Larsen's, but White usually gets his pieces on these squares. Sometimes the Bishop's on e2 instead. Then you'll see 0-0 and either c4 or d4 or both.
What's special here is that Black usually has a knight on c6 for the bishop to pin, so you might say I'm encouraging him some."
3,Bb2,c1b2,rnbqkbnr/ppp1pppp/8/3p4/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2,"There's no ""main line"" for Larsen's, but White usually gets his pieces on these squares. Sometimes the Bishop's on e2 instead. Then you'll see 0-0 and either c4 or d4 or both.
What's special here is that Black usually has a knight on c6 for the bishop to pin, so you might say I'm encouraging him some."
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3p4/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 2 3,"There's no ""main line"" for Larsen's, but White usually gets his pieces on these squares. Sometimes the Bishop's on e2 instead. Then you'll see 0-0 and either c4 or d4 or both.
What's special here is that Black usually has a knight on c6 for the bishop to pin, so you might say I'm encouraging him some."
5,Nf3,g1f3,rnbqkb1r/ppp1pppp/5n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R b KQkq - 3 3,"There's no ""main line"" for Larsen's, but White usually gets his pieces on these squares. Sometimes the Bishop's on e2 instead. Then you'll see 0-0 and either c4 or d4 or both.
What's special here is that Black usually has a knight on c6 for the bishop to pin, so you might say I'm encouraging him some."
6,c5,c7c5,rnbqkb1r/pp2pppp/5n2/2pp4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq - 0 4,"There's no ""main line"" for Larsen's, but White usually gets his pieces on these squares. Sometimes the Bishop's on e2 instead. Then you'll see 0-0 and either c4 or d4 or both.
What's special here is that Black usually has a knight on c6 for the bishop to pin, so you might say I'm encouraging him some."
7,e3,e2e3,rnbqkb1r/pp2pppp/5n2/2pp4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 4,"There's no ""main line"" for Larsen's, but White usually gets his pieces on these squares. Sometimes the Bishop's on e2 instead. Then you'll see 0-0 and either c4 or d4 or both.
What's special here is that Black usually has a knight on c6 for the bishop to pin, so you might say I'm encouraging him some."
8,Bf5,c8f5,rn1qkb1r/pp2pppp/5n2/2pp1b2/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 1 5,"There's no ""main line"" for Larsen's, but White usually gets his pieces on these squares. Sometimes the Bishop's on e2 instead. Then you'll see 0-0 and either c4 or d4 or both.
What's special here is that Black usually has a knight on c6 for the bishop to pin, so you might say I'm encouraging him some."
9,Bb5+,f1b5,rn1qkb1r/pp2pppp/5n2/1Bpp1b2/8/1P2PN2/PBPP1PPP/RN1QK2R b KQkq - 2 5,"There's no ""main line"" for Larsen's, but White usually gets his pieces on these squares. Sometimes the Bishop's on e2 instead. Then you'll see 0-0 and either c4 or d4 or both.
What's special here is that Black usually has a knight on c6 for the bishop to pin, so you might say I'm encouraging him some."
10,Nc6,b8c6,r2qkb1r/pp2pppp/2n2n2/1Bpp1b2/8/1P2PN2/PBPP1PPP/RN1QK2R w KQkq - 3 6,"I don't remember making that trade before, but I want to put the knight on e5 without him trading the bishop for it and giving me doubled pawns. I want to see if I can take advantage of my pin before he castles."
11,O-O,e1g1,r2qkb1r/pp2pppp/2n2n2/1Bpp1b2/8/1P2PN2/PBPP1PPP/RN1Q1RK1 b kq - 4 6,"I don't remember making that trade before, but I want to put the knight on e5 without him trading the bishop for it and giving me doubled pawns. I want to see if I can take advantage of my pin before he castles."
12,e6,e7e6,r2qkb1r/pp3ppp/2n1pn2/1Bpp1b2/8/1P2PN2/PBPP1PPP/RN1Q1RK1 w kq - 0 7,"I don't remember making that trade before, but I want to put the knight on e5 without him trading the bishop for it and giving me doubled pawns. I want to see if I can take advantage of my pin before he castles."
13,d4,d2d4,r2qkb1r/pp3ppp/2n1pn2/1Bpp1b2/3P4/1P2PN2/PBP2PPP/RN1Q1RK1 b kq - 0 7,"I don't remember making that trade before, but I want to put the knight on e5 without him trading the bishop for it and giving me doubled pawns. I want to see if I can take advantage of my pin before he castles."
14,Bd6,f8d6,r2qk2r/pp3ppp/2nbpn2/1Bpp1b2/3P4/1P2PN2/PBP2PPP/RN1Q1RK1 w kq - 1 8,"I don't remember making that trade before, but I want to put the knight on e5 without him trading the bishop for it and giving me doubled pawns. I want to see if I can take advantage of my pin before he castles."
15,dxc5,d4c5,r2qk2r/pp3ppp/2nbpn2/1BPp1b2/8/1P2PN2/PBP2PPP/RN1Q1RK1 b kq - 0 8,"I don't remember making that trade before, but I want to put the knight on e5 without him trading the bishop for it and giving me doubled pawns. I want to see if I can take advantage of my pin before he castles."
16,Bxc5,d6c5,r2qk2r/pp3ppp/2n1pn2/1Bbp1b2/8/1P2PN2/PBP2PPP/RN1Q1RK1 w kq - 0 9,"I'm thinking that knight will go to f3 to help support the one on e5, maybe even take its place at some point."
17,Ne5,f3e5,r2qk2r/pp3ppp/2n1pn2/1BbpNb2/8/1P2P3/PBP2PPP/RN1Q1RK1 b kq - 1 9,"I'm thinking that knight will go to f3 to help support the one on e5, maybe even take its place at some point."
18,Qc7,d8c7,r3k2r/ppq2ppp/2n1pn2/1BbpNb2/8/1P2P3/PBP2PPP/RN1Q1RK1 w kq - 2 10,"I'm thinking that knight will go to f3 to help support the one on e5, maybe even take its place at some point."
19,Nd2,b1d2,r3k2r/ppq2ppp/2n1pn2/1BbpNb2/8/1P2P3/PBPN1PPP/R2Q1RK1 b kq - 3 10,"I'm thinking that knight will go to f3 to help support the one on e5, maybe even take its place at some point."
20,O-O,e8g8,r4rk1/ppq2ppp/2n1pn2/1BbpNb2/8/1P2P3/PBPN1PPP/R2Q1RK1 w - - 4 11,I decided I'd rather have the knight on e5 than the bishop.
21,Bxc6,b5c6,r4rk1/ppq2ppp/2B1pn2/2bpNb2/8/1P2P3/PBPN1PPP/R2Q1RK1 b - - 0 11,I decided I'd rather have the knight on e5 than the bishop.
22,bxc6,b7c6,r4rk1/p1q2ppp/2p1pn2/2bpNb2/8/1P2P3/PBPN1PPP/R2Q1RK1 w - - 0 12,"I didn't expect that, but I think it's going to work out well for me."
23,c4,c2c4,r4rk1/p1q2ppp/2p1pn2/2bpNb2/2P5/1P2P3/PB1N1PPP/R2Q1RK1 b - - 0 12,"I didn't expect that, but I think it's going to work out well for me."
24,Bd6,c5d6,r4rk1/p1q2ppp/2pbpn2/3pNb2/2P5/1P2P3/PB1N1PPP/R2Q1RK1 w - - 1 13,"I didn't expect that, but I think it's going to work out well for me."
25,Ndf3,d2f3,r4rk1/p1q2ppp/2pbpn2/3pNb2/2P5/1P2PN2/PB3PPP/R2Q1RK1 b - - 2 13,"I didn't expect that, but I think it's going to work out well for me."
26,Ng4,f6g4,r4rk1/p1q2ppp/2pbp3/3pNb2/2P3n1/1P2PN2/PB3PPP/R2Q1RK1 w - - 3 14,"I didn't expect that, but I think it's going to work out well for me."
27,Nxg4,e5g4,r4rk1/p1q2ppp/2pbp3/3p1b2/2P3N1/1P2PN2/PB3PPP/R2Q1RK1 b - - 0 14,"A nice double-attack there. He can thwart me, but it opens his position some and weakens his pawn on e6."
28,Bxg4,f5g4,r4rk1/p1q2ppp/2pbp3/3p4/2P3b1/1P2PN2/PB3PPP/R2Q1RK1 w - - 0 15,"A nice double-attack there. He can thwart me, but it opens his position some and weakens his pawn on e6."
29,Qd4,d1d4,r4rk1/p1q2ppp/2pbp3/3p4/2PQ2b1/1P2PN2/PB3PPP/R4RK1 b - - 1 15,"A nice double-attack there. He can thwart me, but it opens his position some and weakens his pawn on e6."
30,f5,f7f5,r4rk1/p1q3pp/2pbp3/3p1p2/2PQ2b1/1P2PN2/PB3PPP/R4RK1 w - - 0 16,"A move I almost overlooked, and so did he. The bishop's got nowhere to go. If it retreats, the queen's no longer guarding g7."
31,c5,c4c5,r4rk1/p1q3pp/2pbp3/2Pp1p2/3Q2b1/1P2PN2/PB3PPP/R4RK1 b - - 0 16,"A move I almost overlooked, and so did he. The bishop's got nowhere to go. If it retreats, the queen's no longer guarding g7."
32,Bxh2+,d6h2,r4rk1/p1q3pp/2p1p3/2Pp1p2/3Q2b1/1P2PN2/PB3PPb/R4RK1 w - - 0 17,I'm thinking that I'd like to have the bishop on d6 to keep his rooks off of b8 and f8. And maybe I'll bring the knight to e5 again to harass pawns.
33,Nxh2,f3h2,r4rk1/p1q3pp/2p1p3/2Pp1p2/3Q2b1/1P2P3/PB3PPN/R4RK1 b - - 0 17,I'm thinking that I'd like to have the bishop on d6 to keep his rooks off of b8 and f8. And maybe I'll bring the knight to e5 again to harass pawns.
34,Bh5,g4h5,r4rk1/p1q3pp/2p1p3/2Pp1p1b/3Q4/1P2P3/PB3PPN/R4RK1 w - - 1 18,I'm thinking that I'd like to have the bishop on d6 to keep his rooks off of b8 and f8. And maybe I'll bring the knight to e5 again to harass pawns.
35,Qh4,d4h4,r4rk1/p1q3pp/2p1p3/2Pp1p1b/7Q/1P2P3/PB3PPN/R4RK1 b - - 2 18,I'm thinking that I'd like to have the bishop on d6 to keep his rooks off of b8 and f8. And maybe I'll bring the knight to e5 again to harass pawns.
36,Bg6,h5g6,r4rk1/p1q3pp/2p1p1b1/2Pp1p2/7Q/1P2P3/PB3PPN/R4RK1 w - - 3 19,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
37,Nf3,h2f3,r4rk1/p1q3pp/2p1p1b1/2Pp1p2/7Q/1P2PN2/PB3PP1/R4RK1 b - - 4 19,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
38,h6,h7h6,r4rk1/p1q3p1/2p1p1bp/2Pp1p2/7Q/1P2PN2/PB3PP1/R4RK1 w - - 0 20,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
39,Be5,b2e5,r4rk1/p1q3p1/2p1p1bp/2PpBp2/7Q/1P2PN2/P4PP1/R4RK1 b - - 1 20,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
40,Qf7,c7f7,r4rk1/p4qp1/2p1p1bp/2PpBp2/7Q/1P2PN2/P4PP1/R4RK1 w - - 2 21,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
41,Bd6,e5d6,r4rk1/p4qp1/2pBp1bp/2Pp1p2/7Q/1P2PN2/P4PP1/R4RK1 b - - 3 21,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
42,Rfc8,f8c8,r1r3k1/p4qp1/2pBp1bp/2Pp1p2/7Q/1P2PN2/P4PP1/R4RK1 w - - 4 22,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
43,Ne5,f3e5,r1r3k1/p4qp1/2pBp1bp/2PpNp2/7Q/1P2P3/P4PP1/R4RK1 b - - 5 22,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
44,Qe8,f7e8,r1r1q1k1/p5p1/2pBp1bp/2PpNp2/7Q/1P2P3/P4PP1/R4RK1 w - - 6 23,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
45,Nxg6,e5g6,r1r1q1k1/p5p1/2pBp1Np/2Pp1p2/7Q/1P2P3/P4PP1/R4RK1 b - - 0 23,"Not an easy decision, but I think I'm far enough ahead that I can win this endgame."
46,Qxg6,e8g6,r1r3k1/p5p1/2pBp1qp/2Pp1p2/7Q/1P2P3/P4PP1/R4RK1 w - - 0 24,"Not much choice, really."
47,Qe7,h4e7,r1r3k1/p3Q1p1/2pBp1qp/2Pp1p2/8/1P2P3/P4PP1/R4RK1 b - - 1 24,"Not much choice, really."
48,Qf7,g6f7,r1r3k1/p3Qqp1/2pBp2p/2Pp1p2/8/1P2P3/P4PP1/R4RK1 w - - 2 25,"Not much choice, really."
