N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Ruy Lopez
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Ruy Lopez
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Ruy Lopez
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Ruy Lopez
5,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,Ruy Lopez
6,d6,d7d6,r1bqkbnr/ppp2ppp/2np4/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,I decide to push open the center since he advanced his queen pawn.
7,d4,d2d4,r1bqkbnr/ppp2ppp/2np4/1B2p3/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 4,I decide to push open the center since he advanced his queen pawn.
8,exd4,e5d4,r1bqkbnr/ppp2ppp/2np4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,"I could have exchanged here, and maybe I should, but I thought this move was fine."
9,Nxd4,f3d4,r1bqkbnr/ppp2ppp/2np4/1B6/3NP3/8/PPP2PPP/RNBQK2R b KQkq - 0 5,"I could have exchanged here, and maybe I should, but I thought this move was fine."
10,Bd7,c8d7,r2qkbnr/pppb1ppp/2np4/1B6/3NP3/8/PPP2PPP/RNBQK2R w KQkq - 1 6,"I could have exchanged here, and maybe I should, but I thought this move was fine."
11,Nc3,b1c3,r2qkbnr/pppb1ppp/2np4/1B6/3NP3/2N5/PPP2PPP/R1BQK2R b KQkq - 2 6,"I could have exchanged here, and maybe I should, but I thought this move was fine."
12,a6,a7a6,r2qkbnr/1ppb1ppp/p1np4/1B6/3NP3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 7,"Now I decided to exhange and mess up his queen side.  This does slow down his kingside development, which helps me win."
13,Nxc6,d4c6,r2qkbnr/1ppb1ppp/p1Np4/1B6/4P3/2N5/PPP2PPP/R1BQK2R b KQkq - 0 7,"Now I decided to exhange and mess up his queen side.  This does slow down his kingside development, which helps me win."
14,Bxc6,d7c6,r2qkbnr/1pp2ppp/p1bp4/1B6/4P3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 8,Now he realizes he needs to get those king side pieces moving.
15,Bxc6+,b5c6,r2qkbnr/1pp2ppp/p1Bp4/8/4P3/2N5/PPP2PPP/R1BQK2R b KQkq - 0 8,Now he realizes he needs to get those king side pieces moving.
16,bxc6,b7c6,r2qkbnr/2p2ppp/p1pp4/8/4P3/2N5/PPP2PPP/R1BQK2R w KQkq - 0 9,Now he realizes he needs to get those king side pieces moving.
17,Qf3,d1f3,r2qkbnr/2p2ppp/p1pp4/8/4P3/2N2Q2/PPP2PPP/R1B1K2R b KQkq - 1 9,Now he realizes he needs to get those king side pieces moving.
18,Be7,f8e7,r2qk1nr/2p1bppp/p1pp4/8/4P3/2N2Q2/PPP2PPP/R1B1K2R w KQkq - 2 10,Now he realizes he needs to get those king side pieces moving.
19,O-O,e1g1,r2qk1nr/2p1bppp/p1pp4/8/4P3/2N2Q2/PPP2PPP/R1B2RK1 b kq - 3 10,"But he doesn't play Nf6, like I think he should have.  Now I was thinking, is he about to castle queen side?"
20,Qd7,d8d7,r3k1nr/2pqbppp/p1pp4/8/4P3/2N2Q2/PPP2PPP/R1B2RK1 w kq - 4 11,"But he doesn't play Nf6, like I think he should have.  Now I was thinking, is he about to castle queen side?"
21,Bf4,c1f4,r3k1nr/2pqbppp/p1pp4/8/4PB2/2N2Q2/PPP2PPP/R4RK1 b kq - 5 11,"Now he develops his knight, but my strategy is in place, and his queen is my target."
22,Nf6,g8f6,r3k2r/2pqbppp/p1pp1n2/8/4PB2/2N2Q2/PPP2PPP/R4RK1 w kq - 6 12,"Now he develops his knight, but my strategy is in place, and his queen is my target."
23,e5,e4e5,r3k2r/2pqbppp/p1pp1n2/4P3/5B2/2N2Q2/PPP2PPP/R4RK1 b kq - 0 12,"He takes, and now I have an open file for my rooks."
24,dxe5,d6e5,r3k2r/2pqbppp/p1p2n2/4p3/5B2/2N2Q2/PPP2PPP/R4RK1 w kq - 0 13,"He takes, and now I have an open file for my rooks."
25,Rad1,a1d1,r3k2r/2pqbppp/p1p2n2/4p3/5B2/2N2Q2/PPP2PPP/3R1RK1 b kq - 1 13,"I'm first there, always important."
26,Qe6,d7e6,r3k2r/2p1bppp/p1p1qn2/4p3/5B2/2N2Q2/PPP2PPP/3R1RK1 w kq - 2 14,"He had a couple options, and I think this was not the best."
27,Bxe5,f4e5,r3k2r/2p1bppp/p1p1qn2/4B3/8/2N2Q2/PPP2PPP/3R1RK1 b kq - 0 14,"I offer up my bishop as an easy sacrifice, and lo and behold..."
28,Qxe5,e6e5,r3k2r/2p1bppp/p1p2n2/4q3/8/2N2Q2/PPP2PPP/3R1RK1 w kq - 0 15,he takes it!
29,Qxc6+,f3c6,r3k2r/2p1bppp/p1Q2n2/4q3/8/2N5/PPP2PPP/3R1RK1 b kq - 0 15,"Now he is in serious trouble, about to lose a major piece and mate is almost inevitable."
30,Kf8,e8f8,r4k1r/2p1bppp/p1Q2n2/4q3/8/2N5/PPP2PPP/3R1RK1 w - - 1 16,only move really.
31,Qxa8+,c6a8,Q4k1r/2p1bppp/p4n2/4q3/8/2N5/PPP2PPP/3R1RK1 b - - 0 16,only move really.
32,Ne8,f6e8,Q3nk1r/2p1bppp/p7/4q3/8/2N5/PPP2PPP/3R1RK1 w - - 1 17,only move really.
33,Rfe1,f1e1,Q3nk1r/2p1bppp/p7/4q3/8/2N5/PPP2PPP/3RR1K1 b - - 2 17,let's attack the queen some more
34,Qf6,e5f6,Q3nk1r/2p1bppp/p4q2/8/8/2N5/PPP2PPP/3RR1K1 w - - 3 18,not a good place in my opinion
35,Nd5,c3d5,Q3nk1r/2p1bppp/p4q2/3N4/8/8/PPP2PPP/3RR1K1 b - - 4 18,now mate is really inevitable
36,Qf5,f6f5,Q3nk1r/2p1bppp/p7/3N1q2/8/8/PPP2PPP/3RR1K1 w - - 5 19,tada!
37,Rxe7,e1e7,Q3nk1r/2p1Rppp/p7/3N1q2/8/8/PPP2PPP/3R2K1 b - - 0 19,tada!
38,Qxc2,f5c2,Q3nk1r/2p1Rppp/p7/3N4/8/8/PPq2PPP/3R2K1 w - - 0 20,tada!
39,Qxe8#,a8e8,4Qk1r/2p1Rppp/p7/3N4/8/8/PPq2PPP/3R2K1 b - - 0 20,tada!
