N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,
2,d6,d7d6,rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,
3,Bc4,f1c4,rnbqkbnr/ppp1pppp/3p4/8/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,
4,e5,e7e5,rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3,
5,Qf3,d1f3,rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR b KQkq - 1 3,
6,Qf6,d8f6,rnb1kbnr/ppp2ppp/3p1q2/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 4,equal still.
7,Qh5,f3h5,rnb1kbnr/ppp2ppp/3p1q2/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR b KQkq - 3 4,equal still.
8,g6,g7g6,rnb1kbnr/ppp2p1p/3p1qp1/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 5,equal still.
9,Qf3,h5f3,rnb1kbnr/ppp2p1p/3p1qp1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR b KQkq - 1 5,equal still.
10,Bg7,f8g7,rnb1k1nr/ppp2pbp/3p1qp1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 6,trade of queens.
11,d3,d2d3,rnb1k1nr/ppp2pbp/3p1qp1/4p3/2B1P3/3P1Q2/PPP2PPP/RNB1K1NR b KQkq - 0 6,trade of queens.
12,Ne7,g8e7,rnb1k2r/ppp1npbp/3p1qp1/4p3/2B1P3/3P1Q2/PPP2PPP/RNB1K1NR w KQkq - 1 7,trade of queens.
13,Qxf6,f3f6,rnb1k2r/ppp1npbp/3p1Qp1/4p3/2B1P3/3P4/PPP2PPP/RNB1K1NR b KQkq - 0 7,trade of queens.
14,Bxf6,g7f6,rnb1k2r/ppp1np1p/3p1bp1/4p3/2B1P3/3P4/PPP2PPP/RNB1K1NR w KQkq - 0 8,trade of queens.
15,Bh6,c1h6,rnb1k2r/ppp1np1p/3p1bpB/4p3/2B1P3/3P4/PPP2PPP/RN2K1NR b KQkq - 1 8,a shock to me. he could have cone better.
16,Nbc6,b8c6,r1b1k2r/ppp1np1p/2np1bpB/4p3/2B1P3/3P4/PPP2PPP/RN2K1NR w KQkq - 2 9,a shock to me. he could have cone better.
17,Nf3,g1f3,r1b1k2r/ppp1np1p/2np1bpB/4p3/2B1P3/3P1N2/PPP2PPP/RN2K2R b KQkq - 3 9,a shock to me. he could have cone better.
18,Bg4,c8g4,r3k2r/ppp1np1p/2np1bpB/4p3/2B1P1b1/3P1N2/PPP2PPP/RN2K2R w KQkq - 4 10,a shock to me. he could have cone better.
19,Ng5,f3g5,r3k2r/ppp1np1p/2np1bpB/4p1N1/2B1P1b1/3P4/PPP2PPP/RN2K2R b KQkq - 5 10,a shock to me. he could have cone better.
20,Bxg5,f6g5,r3k2r/ppp1np1p/2np2pB/4p1b1/2B1P1b1/3P4/PPP2PPP/RN2K2R w KQkq - 0 11,a shock to me. he could have cone better.
21,Bxg5,h6g5,r3k2r/ppp1np1p/2np2p1/4p1B1/2B1P1b1/3P4/PPP2PPP/RN2K2R b KQkq - 0 11,a shock to me. he could have cone better.
22,O-O,e8g8,r4rk1/ppp1np1p/2np2p1/4p1B1/2B1P1b1/3P4/PPP2PPP/RN2K2R w KQ - 1 12,a shock to me. he could have cone better.
23,O-O,e1g1,r4rk1/ppp1np1p/2np2p1/4p1B1/2B1P1b1/3P4/PPP2PPP/RN3RK1 b - - 2 12,a shock to me. he could have cone better.
24,a6,a7a6,r4rk1/1pp1np1p/p1np2p1/4p1B1/2B1P1b1/3P4/PPP2PPP/RN3RK1 w - - 0 13,a shock to me. he could have cone better.
25,f3,f2f3,r4rk1/1pp1np1p/p1np2p1/4p1B1/2B1P1b1/3P1P2/PPP3PP/RN3RK1 b - - 0 13,a shock to me. he could have cone better.
26,Bd7,g4d7,r4rk1/1ppbnp1p/p1np2p1/4p1B1/2B1P3/3P1P2/PPP3PP/RN3RK1 w - - 1 14,a shock to me. he could have cone better.
27,Bh6,g5h6,r4rk1/1ppbnp1p/p1np2pB/4p3/2B1P3/3P1P2/PPP3PP/RN3RK1 b - - 2 14,a shock to me. he could have cone better.
28,Rfe8,f8e8,r3r1k1/1ppbnp1p/p1np2pB/4p3/2B1P3/3P1P2/PPP3PP/RN3RK1 w - - 3 15,fine
29,Nc3,b1c3,r3r1k1/1ppbnp1p/p1np2pB/4p3/2B1P3/2NP1P2/PPP3PP/R4RK1 b - - 4 15,fine
30,b5,b7b5,r3r1k1/2pbnp1p/p1np2pB/1p2p3/2B1P3/2NP1P2/PPP3PP/R4RK1 w - - 0 16,fine
31,Nxb5,c3b5,r3r1k1/2pbnp1p/p1np2pB/1N2p3/2B1P3/3P1P2/PPP3PP/R4RK1 b - - 0 16,fine
32,axb5,a6b5,r3r1k1/2pbnp1p/2np2pB/1p2p3/2B1P3/3P1P2/PPP3PP/R4RK1 w - - 0 17,bad very bad move.
33,Bb3,c4b3,r3r1k1/2pbnp1p/2np2pB/1p2p3/4P3/1B1P1P2/PPP3PP/R4RK1 b - - 1 17,bad very bad move.
34,Nd4,c6d4,r3r1k1/2pbnp1p/3p2pB/1p2p3/3nP3/1B1P1P2/PPP3PP/R4RK1 w - - 2 18,another blunder.
35,Bxf7+,b3f7,r3r1k1/2pbnB1p/3p2pB/1p2p3/3nP3/3P1P2/PPP3PP/R4RK1 b - - 0 18,another blunder.
36,Kxf7,g8f7,r3r3/2pbnk1p/3p2pB/1p2p3/3nP3/3P1P2/PPP3PP/R4RK1 w - - 0 19,this is very tense for me. both rooks directed at my king.
37,c3,c2c3,r3r3/2pbnk1p/3p2pB/1p2p3/3nP3/2PP1P2/PP4PP/R4RK1 b - - 0 19,this is very tense for me. both rooks directed at my king.
38,Ndc6,d4c6,r3r3/2pbnk1p/2np2pB/1p2p3/4P3/2PP1P2/PP4PP/R4RK1 w - - 1 20,this is very tense for me. both rooks directed at my king.
39,Rf2,f1f2,r3r3/2pbnk1p/2np2pB/1p2p3/4P3/2PP1P2/PP3RPP/R5K1 b - - 2 20,this is very tense for me. both rooks directed at my king.
40,Reg8,e8g8,r5r1/2pbnk1p/2np2pB/1p2p3/4P3/2PP1P2/PP3RPP/R5K1 w - - 3 21,this is very tense for me. both rooks directed at my king.
41,Raf1,a1f1,r5r1/2pbnk1p/2np2pB/1p2p3/4P3/2PP1P2/PP3RPP/5RK1 b - - 4 21,this is very tense for me. both rooks directed at my king.
42,g5,g6g5,r5r1/2pbnk1p/2np3B/1p2p1p1/4P3/2PP1P2/PP3RPP/5RK1 w - - 0 22,this is very tense for me. both rooks directed at my king.
43,f4,f3f4,r5r1/2pbnk1p/2np3B/1p2p1p1/4PP2/2PP4/PP3RPP/5RK1 b - - 0 22,this is very tense for me. both rooks directed at my king.
44,exf4,e5f4,r5r1/2pbnk1p/2np3B/1p4p1/4Pp2/2PP4/PP3RPP/5RK1 w - - 0 23,bad blunder
45,g3,g2g3,r5r1/2pbnk1p/2np3B/1p4p1/4Pp2/2PP2P1/PP3R1P/5RK1 b - - 0 23,bad blunder
46,Kg6,f7g6,r5r1/2pbn2p/2np2kB/1p4p1/4Pp2/2PP2P1/PP3R1P/5RK1 w - - 1 24,bad blunder
47,Bxg5,h6g5,r5r1/2pbn2p/2np2k1/1p4B1/4Pp2/2PP2P1/PP3R1P/5RK1 b - - 0 24,bad blunder
48,Kxg5,g6g5,r5r1/2pbn2p/2np4/1p4k1/4Pp2/2PP2P1/PP3R1P/5RK1 w - - 0 25,for that
49,gxf4+,g3f4,r5r1/2pbn2p/2np4/1p4k1/4PP2/2PP4/PP3R1P/5RK1 b - - 0 25,for that
50,Kf6+,g5f6,r5r1/2pbn2p/2np1k2/1p6/4PP2/2PP4/PP3R1P/5RK1 w - - 1 26,+7
51,Kh1,g1h1,r5r1/2pbn2p/2np1k2/1p6/4PP2/2PP4/PP3R1P/5R1K b - - 2 26,+7
52,Bh3,d7h3,r5r1/2p1n2p/2np1k2/1p6/4PP2/2PP3b/PP3R1P/5R1K w - - 3 27,+7
53,e5+,e4e5,r5r1/2p1n2p/2np1k2/1p2P3/5P2/2PP3b/PP3R1P/5R1K b - - 0 27,+7
54,dxe5,d6e5,r5r1/2p1n2p/2n2k2/1p2p3/5P2/2PP3b/PP3R1P/5R1K w - - 0 28,+7
