N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Annotating this one from black's perspective, hopefully helping the lower-rated folks on the team like me. Black plays solidly through the opening, then a few mistakes around move 12 prove costly and give white a pretty dominant time of it."
2,c6,c7c6,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"The computer analysis prefers moving Bg6. 13. Rxf5 is listed as white's only mistake, with Nxf5 being preferable, but despite the mistake, this series of moves is pretty devastating for black."
3,d4,d2d4,rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"The computer analysis prefers moving Bg6. 13. Rxf5 is listed as white's only mistake, with Nxf5 being preferable, but despite the mistake, this series of moves is pretty devastating for black."
4,d5,d7d5,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,"The computer analysis prefers moving Bg6. 13. Rxf5 is listed as white's only mistake, with Nxf5 being preferable, but despite the mistake, this series of moves is pretty devastating for black."
5,Nc3,b1c3,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,"The computer analysis prefers moving Bg6. 13. Rxf5 is listed as white's only mistake, with Nxf5 being preferable, but despite the mistake, this series of moves is pretty devastating for black."
6,dxe4,d5e4,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,"The computer analysis prefers moving Bg6. 13. Rxf5 is listed as white's only mistake, with Nxf5 being preferable, but despite the mistake, this series of moves is pretty devastating for black."
7,f3,f2f3,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR b KQkq - 0 4,"The computer analysis prefers moving Bg6. 13. Rxf5 is listed as white's only mistake, with Nxf5 being preferable, but despite the mistake, this series of moves is pretty devastating for black."
8,exf3,e4f3,rnbqkbnr/pp2pppp/2p5/8/3P4/2N2p2/PPP3PP/R1BQKBNR w KQkq - 0 5,"The computer analysis prefers moving Bg6. 13. Rxf5 is listed as white's only mistake, with Nxf5 being preferable, but despite the mistake, this series of moves is pretty devastating for black."
9,Nxf3,g1f3,rnbqkbnr/pp2pppp/2p5/8/3P4/2N2N2/PPP3PP/R1BQKB1R b KQkq - 0 5,"The computer analysis prefers moving Bg6. 13. Rxf5 is listed as white's only mistake, with Nxf5 being preferable, but despite the mistake, this series of moves is pretty devastating for black."
10,Nf6,g8f6,rnbqkb1r/pp2pppp/2p2n2/8/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq - 1 6,"The computer analysis prefers moving Bg6. 13. Rxf5 is listed as white's only mistake, with Nxf5 being preferable, but despite the mistake, this series of moves is pretty devastating for black."
