N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Capa played the Ruy Lopez as white often, with tremendous success.  (1 loss in 44 games, and this is not that loss!)"
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Capa played the Ruy Lopez as white often, with tremendous success.  (1 loss in 44 games, and this is not that loss!)"
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"Capa played the Ruy Lopez as white often, with tremendous success.  (1 loss in 44 games, and this is not that loss!)"
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"Capa played the Ruy Lopez as white often, with tremendous success.  (1 loss in 44 games, and this is not that loss!)"
5,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"Capa played the Ruy Lopez as white often, with tremendous success.  (1 loss in 44 games, and this is not that loss!)"
6,a6,a7a6,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,"The closed variation, as opposed to the immediate opening of the game with 5. ... Nxe4."
7,Ba4,b5a4,r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4,"The closed variation, as opposed to the immediate opening of the game with 5. ... Nxe4."
8,Nf6,g8f6,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5,"The closed variation, as opposed to the immediate opening of the game with 5. ... Nxe4."
9,O-O,e1g1,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 5,"The closed variation, as opposed to the immediate opening of the game with 5. ... Nxe4."
10,Be7,f8e7,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 4 6,"The closed variation, as opposed to the immediate opening of the game with 5. ... Nxe4."
11,Re1,f1e1,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 5 6,"Usual here is 7. ... d6, protecting the e5 point."
12,b5,b7b5,r1bqk2r/2ppbppp/p1n2n2/1p2p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 0 7,"Usual here is 7. ... d6, protecting the e5 point."
13,Bb3,a4b3,r1bqk2r/2ppbppp/p1n2n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 b kq - 1 7,"Usual here is 7. ... d6, protecting the e5 point."
14,O-O,e8g8,r1bq1rk1/2ppbppp/p1n2n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 w - - 2 8,"Usual here is 7. ... d6, protecting the e5 point."
15,c3,c2c3,r1bq1rk1/2ppbppp/p1n2n2/1p2p3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 b - - 0 8,"This is a ""normal"" move, preparing d4, denying the Nc6 the squares b4 and d4, but it invites the opening of the center..."
16,d5,d7d5,r1bq1rk1/2p1bppp/p1n2n2/1p1pp3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 w - - 0 9,"Marshall's innovation.  After 8. ... d6, white can choose between 9. d4, allowing the pin Bg4, or 9. h3, where black has many good variations, including Na5 (Chigorin), Nb8 (Breyer's), Bb7 (Zaitsev), Nd7 (Smyslov), and Re8 (a flexible idea).  This move invites white to take a pawn for attacking chances."
17,exd5,e4d5,r1bq1rk1/2p1bppp/p1n2n2/1p1Pp3/8/1BP2N2/PP1P1PPP/RNBQR1K1 b - - 0 9,"As this was the first appearance of this gambit, it's worth noting that Capa could've declined it with 9. d4.  Instead, he chose to accept it and walked right into Marshall's little surprise, almost daring him to spring the trap..."
18,Nxd5,f6d5,r1bq1rk1/2p1bppp/p1n5/1p1np3/8/1BP2N2/PP1P1PPP/RNBQR1K1 w - - 0 10,"The key point -- black has sacrificed one of his center pawns, but both bishops, the queen, and the knight are poised for an assault on white's kingside, as he is way ahead in development."
19,Nxe5,f3e5,r1bq1rk1/2p1bppp/p1n5/1p1nN3/8/1BP5/PP1P1PPP/RNBQR1K1 b - - 0 10,"The key point -- black has sacrificed one of his center pawns, but both bishops, the queen, and the knight are poised for an assault on white's kingside, as he is way ahead in development."
20,Nxe5,c6e5,r1bq1rk1/2p1bppp/p7/1p1nn3/8/1BP5/PP1P1PPP/RNBQR1K1 w - - 0 11,"The key point -- black has sacrificed one of his center pawns, but both bishops, the queen, and the knight are poised for an assault on white's kingside, as he is way ahead in development."
21,Rxe5,e1e5,r1bq1rk1/2p1bppp/p7/1p1nR3/8/1BP5/PP1P1PPP/RNBQ2K1 b - - 0 11,"The key point -- black has sacrificed one of his center pawns, but both bishops, the queen, and the knight are poised for an assault on white's kingside, as he is way ahead in development."
