N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
4,e6,e7e6,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
5,Nc3,b1c3,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
6,g6,g7g6,rnbqkbnr/ppp2p1p/4p1p1/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
7,Nf3,g1f3,rnbqkbnr/ppp2p1p/4p1p1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
8,Bg7,f8g7,rnbqk1nr/ppp2pbp/4p1p1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
9,e3,e2e3,rnbqk1nr/ppp2pbp/4p1p1/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 0 5,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
10,Nh6,g8h6,rnbqk2r/ppp2pbp/4p1pn/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 1 6,Nf6 is a better home.  The short and sweet reason is that it protects/attacks more central squares.  Your lack of force in the center is going to hurt later on.
11,Be2,f1e2,rnbqk2r/ppp2pbp/4p1pn/3p4/2PP4/2N1PN2/PP2BPPP/R1BQK2R b KQkq - 2 6,I think a better position here would have been to b5 and prepare to fianchetto this bishop.   That would have put you on the long white diagonal pointing straight for my castled king.
12,O-O,e8g8,rnbq1rk1/ppp2pbp/4p1pn/3p4/2PP4/2N1PN2/PP2BPPP/R1BQK2R w KQ - 3 7,I think a better position here would have been to b5 and prepare to fianchetto this bishop.   That would have put you on the long white diagonal pointing straight for my castled king.
13,O-O,e1g1,rnbq1rk1/ppp2pbp/4p1pn/3p4/2PP4/2N1PN2/PP2BPPP/R1BQ1RK1 b - - 4 7,I think a better position here would have been to b5 and prepare to fianchetto this bishop.   That would have put you on the long white diagonal pointing straight for my castled king.
14,Bd7,c8d7,rn1q1rk1/pppb1pbp/4p1pn/3p4/2PP4/2N1PN2/PP2BPPP/R1BQ1RK1 w - - 5 8,I think a better position here would have been to b5 and prepare to fianchetto this bishop.   That would have put you on the long white diagonal pointing straight for my castled king.
