N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,"3. ... g6 is inconsistent with 1. ... e6, not necessarily because it weakens the dark squares, but because the bishop is just as happy at e7 or d6 and the move played is inviting white to play h2-h4-h5 in due course."
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,"3. ... g6 is inconsistent with 1. ... e6, not necessarily because it weakens the dark squares, but because the bishop is just as happy at e7 or d6 and the move played is inviting white to play h2-h4-h5 in due course."
3,g3,g2g3,rnbqkbnr/pppp1ppp/4p3/8/8/5NP1/PPPPPP1P/RNBQKB1R b KQkq - 0 2,"3. ... g6 is inconsistent with 1. ... e6, not necessarily because it weakens the dark squares, but because the bishop is just as happy at e7 or d6 and the move played is inviting white to play h2-h4-h5 in due course."
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/4pn2/8/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 1 3,"3. ... g6 is inconsistent with 1. ... e6, not necessarily because it weakens the dark squares, but because the bishop is just as happy at e7 or d6 and the move played is inviting white to play h2-h4-h5 in due course."
5,Bg2,f1g2,rnbqkb1r/pppp1ppp/4pn2/8/8/5NP1/PPPPPPBP/RNBQK2R b KQkq - 2 3,"3. ... g6 is inconsistent with 1. ... e6, not necessarily because it weakens the dark squares, but because the bishop is just as happy at e7 or d6 and the move played is inviting white to play h2-h4-h5 in due course."
6,g6,g7g6,rnbqkb1r/pppp1p1p/4pnp1/8/8/5NP1/PPPPPPBP/RNBQK2R w KQkq - 0 4,"3. ... g6 is inconsistent with 1. ... e6, not necessarily because it weakens the dark squares, but because the bishop is just as happy at e7 or d6 and the move played is inviting white to play h2-h4-h5 in due course."
7,O-O,e1g1,rnbqkb1r/pppp1p1p/4pnp1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 b kq - 1 4,"5. d4 and 5. c4 are equally playable, although Black can then play ... d5 and ... c6, with a Stonewall plan"
8,Bg7,f8g7,rnbqk2r/pppp1pbp/4pnp1/8/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq - 2 5,"5. d4 and 5. c4 are equally playable, although Black can then play ... d5 and ... c6, with a Stonewall plan"
9,d3,d2d3,rnbqk2r/pppp1pbp/4pnp1/8/8/3P1NP1/PPP1PPBP/RNBQ1RK1 b kq - 0 5,"5. d4 and 5. c4 are equally playable, although Black can then play ... d5 and ... c6, with a Stonewall plan"
10,O-O,e8g8,rnbq1rk1/pppp1pbp/4pnp1/8/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w - - 1 6,"Too slow.  Black's counterplay in the King's Indian Attack needs to come from swift queen side advances, or exchanges in the centre.  6. ... c5 or d5 was better."
11,e4,e2e4,rnbq1rk1/pppp1pbp/4pnp1/8/4P3/3P1NP1/PPP2PBP/RNBQ1RK1 b - - 0 6,"Too slow.  Black's counterplay in the King's Indian Attack needs to come from swift queen side advances, or exchanges in the centre.  6. ... c5 or d5 was better."
12,c6,c7c6,rnbq1rk1/pp1p1pbp/2p1pnp1/8/4P3/3P1NP1/PPP2PBP/RNBQ1RK1 w - - 0 7,"Too slow.  Black's counterplay in the King's Indian Attack needs to come from swift queen side advances, or exchanges in the centre.  6. ... c5 or d5 was better."
13,Nbd2,b1d2,rnbq1rk1/pp1p1pbp/2p1pnp1/8/4P3/3P1NP1/PPPN1PBP/R1BQ1RK1 b - - 1 7,"There's no rush to play 8. e5 because if Black plays 8. ... de, then 9. de emphasises that Black's pawns are on the wrong squares."
14,d5,d7d5,rnbq1rk1/pp3pbp/2p1pnp1/3p4/4P3/3P1NP1/PPPN1PBP/R1BQ1RK1 w - - 0 8,"There's no rush to play 8. e5 because if Black plays 8. ... de, then 9. de emphasises that Black's pawns are on the wrong squares."
15,Re1,f1e1,rnbq1rk1/pp3pbp/2p1pnp1/3p4/4P3/3P1NP1/PPPN1PBP/R1BQR1K1 b - - 1 8,"There's no rush to play 8. e5 because if Black plays 8. ... de, then 9. de emphasises that Black's pawns are on the wrong squares."
16,Nbd7,b8d7,r1bq1rk1/pp1n1pbp/2p1pnp1/3p4/4P3/3P1NP1/PPPN1PBP/R1BQR1K1 w - - 2 9,"Now the pawn can be pushed.  If 9. ... Ne8, White continues with Nf1, h4 etc as per the game but doesn't need to play d4."
17,e5,e4e5,r1bq1rk1/pp1n1pbp/2p1pnp1/3pP3/8/3P1NP1/PPPN1PBP/R1BQR1K1 b - - 0 9,"Now the pawn can be pushed.  If 9. ... Ne8, White continues with Nf1, h4 etc as per the game but doesn't need to play d4."
18,Ng4,f6g4,r1bq1rk1/pp1n1pbp/2p1p1p1/3pP3/6n1/3P1NP1/PPPN1PBP/R1BQR1K1 w - - 1 10,Now we have a bizarre French Advance version where both sides decided to fianchetto.  White has more space and a solid position.  Black's knight on g4 is exposed and there is no obvious counterplay.
19,d4,d3d4,r1bq1rk1/pp1n1pbp/2p1p1p1/3pP3/3P2n1/5NP1/PPPN1PBP/R1BQR1K1 b - - 0 10,Now we have a bizarre French Advance version where both sides decided to fianchetto.  White has more space and a solid position.  Black's knight on g4 is exposed and there is no obvious counterplay.
20,c5,c6c5,r1bq1rk1/pp1n1pbp/4p1p1/2ppP3/3P2n1/5NP1/PPPN1PBP/R1BQR1K1 w - - 0 11,Now we have a bizarre French Advance version where both sides decided to fianchetto.  White has more space and a solid position.  Black's knight on g4 is exposed and there is no obvious counterplay.
21,c3,c2c3,r1bq1rk1/pp1n1pbp/4p1p1/2ppP3/3P2n1/2P2NP1/PP1N1PBP/R1BQR1K1 b - - 0 11,Now we have a bizarre French Advance version where both sides decided to fianchetto.  White has more space and a solid position.  Black's knight on g4 is exposed and there is no obvious counterplay.
22,b5,b7b5,r1bq1rk1/p2n1pbp/4p1p1/1pppP3/3P2n1/2P2NP1/PP1N1PBP/R1BQR1K1 w - - 0 12,"A typical development in the KIA, freeing up the c1-h6 diagonal and planning h4, Nh2-g4 aiming at f6 and h6"
23,Nf1,d2f1,r1bq1rk1/p2n1pbp/4p1p1/1pppP3/3P2n1/2P2NP1/PP3PBP/R1BQRNK1 b - - 1 12,"A typical development in the KIA, freeing up the c1-h6 diagonal and planning h4, Nh2-g4 aiming at f6 and h6"
24,f5,f7f5,r1bq1rk1/p2n2bp/4p1p1/1pppPp2/3P2n1/2P2NP1/PP3PBP/R1BQRNK1 w - f6 0 13,"12. ... f6 is probably better - attacking e5 directly, although 12. ... a5 is probably most consistent."
25,h3,h2h3,r1bq1rk1/p2n2bp/4p1p1/1pppPp2/3P2n1/2P2NPP/PP3PB1/R1BQRNK1 b - - 0 13,Now the dark squares look very weak.
26,Nh6,g4h6,r1bq1rk1/p2n2bp/4p1pn/1pppPp2/3P4/2P2NPP/PP3PB1/R1BQRNK1 w - - 1 14,Now the dark squares look very weak.
27,Bg5,c1g5,r1bq1rk1/p2n2bp/4p1pn/1pppPpB1/3P4/2P2NPP/PP3PB1/R2QRNK1 b - - 2 14,Now the dark squares look very weak.
28,Qc7,d8c7,r1b2rk1/p1qn2bp/4p1pn/1pppPpB1/3P4/2P2NPP/PP3PB1/R2QRNK1 w - - 3 15,14. ... Qb6 is probably better and 14. ... Qa5 attacking c3 might be slightly better still.  White is happy to abandon the queenside because there are no immediate weaknesses and he's attacking the king.
29,h4,h3h4,r1b2rk1/p1qn2bp/4p1pn/1pppPpB1/3P3P/2P2NP1/PP3PB1/R2QRNK1 b - - 0 15,"15. Be7 follows the game plan, but h4 is more useful than a5.  In some lines the pawn merely supports the Bg5, but in others h5, hxg6 causes Black problems.  Black has castled into an attack which he probably didn't see coming."
30,a5,a7a5,r1b2rk1/2qn2bp/4p1pn/ppppPpB1/3P3P/2P2NP1/PP3PB1/R2QRNK1 w - - 0 16,Switching diagonals and coming to d6 with tempo.
31,Be7,g5e7,r1b2rk1/2qnB1bp/4p1pn/ppppPp2/3P3P/2P2NP1/PP3PB1/R2QRNK1 b - - 1 16,Switching diagonals and coming to d6 with tempo.
32,Rf7,f8f7,r1b3k1/2qnBrbp/4p1pn/ppppPp2/3P3P/2P2NP1/PP3PB1/R2QRNK1 w - - 2 17,At least 16. ... Re8 gives some support to e6.  Black's position is already going horribly wrong.
33,Bd6,e7d6,r1b3k1/2qn1rbp/3Bp1pn/ppppPp2/3P3P/2P2NP1/PP3PB1/R2QRNK1 b - - 3 17,17. ... Qb6 looks stronger.  Black will have to exchange on d4 if he is to hold e6 though.
34,Qd8,c7d8,r1bq2k1/3n1rbp/3Bp1pn/ppppPp2/3P3P/2P2NP1/PP3PB1/R2QRNK1 w - - 4 18,17. ... Qb6 looks stronger.  Black will have to exchange on d4 if he is to hold e6 though.
35,dxc5,d4c5,r1bq2k1/3n1rbp/3Bp1pn/ppPpPp2/7P/2P2NP1/PP3PB1/R2QRNK1 b - - 0 18,"The bishop returns to the proper diagonal, but Black is already lost.  White keeps attacking e6 and it soon falls."
36,Bf8,g7f8,r1bq1bk1/3n1r1p/3Bp1pn/ppPpPp2/7P/2P2NP1/PP3PB1/R2QRNK1 w - - 1 19,"The bishop returns to the proper diagonal, but Black is already lost.  White keeps attacking e6 and it soon falls."
37,Ng5,f3g5,r1bq1bk1/3n1r1p/3Bp1pn/ppPpPpN1/7P/2P3P1/PP3PB1/R2QRNK1 b - - 2 19,"There's no rush.  The Rf7 isn't going anywhere useful, the Nh6 is offside, the Bc8 is useless and the Nd7 has few useful squares.  White's development, whilst discreet, is practically full and, with only 3 pieces off the board, the Black king is ominously exposed."
