N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,He opens Kings Pawn
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,I decide to match
3,Qh5,d1h5,rnbqkbnr/pppp1ppp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR b KQkq - 1 2,"After he prematurely developed his Queen, I take a standard Indian Defense"
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 2 3,"After he prematurely developed his Queen, I take a standard Indian Defense"
5,Nf3,g1f3,r1bqkbnr/pppp1ppp/2n5/4p2Q/4P3/5N2/PPPP1PPP/RNB1KB1R b KQkq - 3 3,"This was the move where I felt I had gained the upper hand.  His queen is now sufficiently trapped for the time being.  Since he spent no time developing other pieces, now I just have to lean a bit."
6,g6,g7g6,r1bqkbnr/pppp1p1p/2n3p1/4p2Q/4P3/5N2/PPPP1PPP/RNB1KB1R w KQkq - 0 4,"This was the move where I felt I had gained the upper hand.  His queen is now sufficiently trapped for the time being.  Since he spent no time developing other pieces, now I just have to lean a bit."
7,Qg5,h5g5,r1bqkbnr/pppp1p1p/2n3p1/4p1Q1/4P3/5N2/PPPP1PPP/RNB1KB1R b KQkq - 1 4,"This was the move where I felt I had gained the upper hand.  His queen is now sufficiently trapped for the time being.  Since he spent no time developing other pieces, now I just have to lean a bit."
8,f6,f7f6,r1bqkbnr/pppp3p/2n2pp1/4p1Q1/4P3/5N2/PPPP1PPP/RNB1KB1R w KQkq - 0 5,"This was the move where I felt I had gained the upper hand.  His queen is now sufficiently trapped for the time being.  Since he spent no time developing other pieces, now I just have to lean a bit."
9,Qg3,g5g3,r1bqkbnr/pppp3p/2n2pp1/4p3/4P3/5NQ1/PPPP1PPP/RNB1KB1R b KQkq - 1 5,"This was the move where I felt I had gained the upper hand.  His queen is now sufficiently trapped for the time being.  Since he spent no time developing other pieces, now I just have to lean a bit."
10,b6,b7b6,r1bqkbnr/p1pp3p/1pn2pp1/4p3/4P3/5NQ1/PPPP1PPP/RNB1KB1R w KQkq - 0 6,"This was the move where I felt I had gained the upper hand.  His queen is now sufficiently trapped for the time being.  Since he spent no time developing other pieces, now I just have to lean a bit."
