N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,E' sempre antipatica questa inchiodatura
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,E' sempre antipatica questa inchiodatura
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,E' sempre antipatica questa inchiodatura
4,e6,e7e6,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,E' sempre antipatica questa inchiodatura
5,Nc3,b1c3,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,E' sempre antipatica questa inchiodatura
6,Nf6,g8f6,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,E' sempre antipatica questa inchiodatura
7,Bg5,c1g5,rnbqkb1r/ppp2ppp/4pn2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR b KQkq - 3 4,E' sempre antipatica questa inchiodatura
8,Be7,f8e7,rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR w KQkq - 4 5,E' sempre antipatica questa inchiodatura
9,e3,e2e3,rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 5,E' sempre antipatica questa inchiodatura
10,O-O,e8g8,rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N1P3/PP3PPP/R2QKBNR w KQ - 1 6,E' sempre antipatica questa inchiodatura
11,Nf3,g1f3,rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQ - 2 6,E' sempre antipatica questa inchiodatura
12,h6,h7h6,rnbq1rk1/ppp1bpp1/4pn1p/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 7,E' sempre antipatica questa inchiodatura
13,Bh4,g5h4,rnbq1rk1/ppp1bpp1/4pn1p/3p4/2PP3B/2N1PN2/PP3PPP/R2QKB1R b KQ - 1 7,E' sempre antipatica questa inchiodatura
14,Nc6,b8c6,r1bq1rk1/ppp1bpp1/2n1pn1p/3p4/2PP3B/2N1PN2/PP3PPP/R2QKB1R w KQ - 2 8,E' sempre antipatica questa inchiodatura
15,a3,a2a3,r1bq1rk1/ppp1bpp1/2n1pn1p/3p4/2PP3B/P1N1PN2/1P3PPP/R2QKB1R b KQ - 0 8,E' sempre antipatica questa inchiodatura
16,b6,b7b6,r1bq1rk1/p1p1bpp1/1pn1pn1p/3p4/2PP3B/P1N1PN2/1P3PPP/R2QKB1R w KQ - 0 9,E' sempre antipatica questa inchiodatura
17,Qc2,d1c2,r1bq1rk1/p1p1bpp1/1pn1pn1p/3p4/2PP3B/P1N1PN2/1PQ2PPP/R3KB1R b KQ - 1 9,E' sempre antipatica questa inchiodatura
18,Ba6,c8a6,r2q1rk1/p1p1bpp1/bpn1pn1p/3p4/2PP3B/P1N1PN2/1PQ2PPP/R3KB1R w KQ - 2 10,E' sempre antipatica questa inchiodatura
19,b3,b2b3,r2q1rk1/p1p1bpp1/bpn1pn1p/3p4/2PP3B/PPN1PN2/2Q2PPP/R3KB1R b KQ - 0 10,"Per me � stato questo l'errore chiave del bianco, stavo cercando di fare un po' di pressione, ma non avevo ancora trovato qualcosa di convincente."
20,Na5,c6a5,r2q1rk1/p1p1bpp1/bp2pn1p/n2p4/2PP3B/PPN1PN2/2Q2PPP/R3KB1R w KQ - 1 11,"Per me � stato questo l'errore chiave del bianco, stavo cercando di fare un po' di pressione, ma non avevo ancora trovato qualcosa di convincente."
21,Na4,c3a4,r2q1rk1/p1p1bpp1/bp2pn1p/n2p4/N1PP3B/PP2PN2/2Q2PPP/R3KB1R b KQ - 2 11,"Per me � stato questo l'errore chiave del bianco, stavo cercando di fare un po' di pressione, ma non avevo ancora trovato qualcosa di convincente."
