N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Offering to go into Danish lines that would probably transpose into Goring or Scotch Gambits after 2...ed 3.Nf3 , a white move order favored by a United States Champion GM Frank Marshall."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Offering to go into Danish lines that would probably transpose into Goring or Scotch Gambits after 2...ed 3.Nf3 , a white move order favored by a United States Champion GM Frank Marshall."
3,d4,d2d4,rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"Offering to go into Danish lines that would probably transpose into Goring or Scotch Gambits after 2...ed 3.Nf3 , a white move order favored by a United States Champion GM Frank Marshall."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,"Black declines to take my d pawn which could now push to d5, with the trap line of 3.d5 Nd4? 4.c3 and Black would lose that knight, even if he makes his best try now of 4...Qh4. White can defend his e pawn and pick off the N later, tho he must use some care in doing so, to not fall into any tactical error himself in the process."
5,Nf3,g1f3,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 3,"White has taken away Blacks Castling rights now, which is the only slight advantage he can claim. And it may come to nothing since the position is not a very volatile one and King safety is not a strong factor. Since the pawns are even where facing each others on both wings, that tends to make a drawish ending as well."
6,d6,d7d6,r1bqkbnr/ppp2ppp/2np4/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"White has taken away Blacks Castling rights now, which is the only slight advantage he can claim. And it may come to nothing since the position is not a very volatile one and King safety is not a strong factor. Since the pawns are even where facing each others on both wings, that tends to make a drawish ending as well."
7,dxe5,d4e5,r1bqkbnr/ppp2ppp/2np4/4P3/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,"White has taken away Blacks Castling rights now, which is the only slight advantage he can claim. And it may come to nothing since the position is not a very volatile one and King safety is not a strong factor. Since the pawns are even where facing each others on both wings, that tends to make a drawish ending as well."
8,Nxe5,c6e5,r1bqkbnr/ppp2ppp/3p4/4n3/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5,"White has taken away Blacks Castling rights now, which is the only slight advantage he can claim. And it may come to nothing since the position is not a very volatile one and King safety is not a strong factor. Since the pawns are even where facing each others on both wings, that tends to make a drawish ending as well."
9,Nxe5,f3e5,r1bqkbnr/ppp2ppp/3p4/4N3/4P3/8/PPP2PPP/RNBQKB1R b KQkq - 0 5,"White has taken away Blacks Castling rights now, which is the only slight advantage he can claim. And it may come to nothing since the position is not a very volatile one and King safety is not a strong factor. Since the pawns are even where facing each others on both wings, that tends to make a drawish ending as well."
10,dxe5,d6e5,r1bqkbnr/ppp2ppp/8/4p3/4P3/8/PPP2PPP/RNBQKB1R w KQkq - 0 6,"White has taken away Blacks Castling rights now, which is the only slight advantage he can claim. And it may come to nothing since the position is not a very volatile one and King safety is not a strong factor. Since the pawns are even where facing each others on both wings, that tends to make a drawish ending as well."
11,Qxd8+,d1d8,r1bQkbnr/ppp2ppp/8/4p3/4P3/8/PPP2PPP/RNB1KB1R b KQkq - 0 6,"White has taken away Blacks Castling rights now, which is the only slight advantage he can claim. And it may come to nothing since the position is not a very volatile one and King safety is not a strong factor. Since the pawns are even where facing each others on both wings, that tends to make a drawish ending as well."
12,Kxd8,e8d8,r1bk1bnr/ppp2ppp/8/4p3/4P3/8/PPP2PPP/RNB1KB1R w KQ - 0 7,"White has taken away Blacks Castling rights now, which is the only slight advantage he can claim. And it may come to nothing since the position is not a very volatile one and King safety is not a strong factor. Since the pawns are even where facing each others on both wings, that tends to make a drawish ending as well."
13,Bc4,f1c4,r1bk1bnr/ppp2ppp/8/4p3/2B1P3/8/PPP2PPP/RNB1K2R b KQ - 1 7,"Now White can claim some advantage from the doubled pawns of Black. The trouble being, the doubling only hurts black from any winning chances since his pawns on the King side now have little chance of making any advantage there from creation of a passed pawn which is highly unlikely. But this does not help WT since defensively the K-side BL pawns are still functional."
14,Be6,c8e6,r2k1bnr/ppp2ppp/4b3/4p3/2B1P3/8/PPP2PPP/RNB1K2R w KQ - 2 8,"Now White can claim some advantage from the doubled pawns of Black. The trouble being, the doubling only hurts black from any winning chances since his pawns on the King side now have little chance of making any advantage there from creation of a passed pawn which is highly unlikely. But this does not help WT since defensively the K-side BL pawns are still functional."
15,Bxe6,c4e6,r2k1bnr/ppp2ppp/4B3/4p3/4P3/8/PPP2PPP/RNB1K2R b KQ - 0 8,"Now White can claim some advantage from the doubled pawns of Black. The trouble being, the doubling only hurts black from any winning chances since his pawns on the King side now have little chance of making any advantage there from creation of a passed pawn which is highly unlikely. But this does not help WT since defensively the K-side BL pawns are still functional."
16,fxe6,f7e6,r2k1bnr/ppp3pp/4p3/4p3/4P3/8/PPP2PPP/RNB1K2R w KQ - 0 9,"Now White can claim some advantage from the doubled pawns of Black. The trouble being, the doubling only hurts black from any winning chances since his pawns on the King side now have little chance of making any advantage there from creation of a passed pawn which is highly unlikely. But this does not help WT since defensively the K-side BL pawns are still functional."
17,Be3,c1e3,r2k1bnr/ppp3pp/4p3/4p3/4P3/4B3/PPP2PPP/RN2K2R b KQ - 1 9,To keep BL from Bc5 where it would be most active.
