N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,A win against the Traxler.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,White decides to play more defensively.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,White decides to play more defensively.
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,White decides to play more defensively.
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,White decides to play more defensively.
6,Nf6,g8f6,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,White decides to play more defensively.
7,Ng5,f3g5,r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq - 5 4,White decides to play more defensively.
8,Bc5,f8c5,r1bqk2r/pppp1ppp/2n2n2/2b1p1N1/2B1P3/8/PPPP1PPP/RNBQK2R w KQkq - 6 5,White decides to play more defensively.
9,Bxf7+,c4f7,r1bqk2r/pppp1Bpp/2n2n2/2b1p1N1/4P3/8/PPPP1PPP/RNBQK2R b KQkq - 0 5,White decides to play more defensively.
10,Ke7,e8e7,r1bq3r/ppppkBpp/2n2n2/2b1p1N1/4P3/8/PPPP1PPP/RNBQK2R w KQ - 1 6,White decides to play more defensively.
11,Bb3,f7b3,r1bq3r/ppppk1pp/2n2n2/2b1p1N1/4P3/1B6/PPPP1PPP/RNBQK2R b KQ - 2 6,White decides to play more defensively.
12,d6,d7d6,r1bq3r/ppp1k1pp/2np1n2/2b1p1N1/4P3/1B6/PPPP1PPP/RNBQK2R w KQ - 0 7,White decides to play more defensively.
13,d3,d2d3,r1bq3r/ppp1k1pp/2np1n2/2b1p1N1/4P3/1B1P4/PPP2PPP/RNBQK2R b KQ - 0 7,White decides to play more defensively.
14,Rf8,h8f8,r1bq1r2/ppp1k1pp/2np1n2/2b1p1N1/4P3/1B1P4/PPP2PPP/RNBQK2R w KQ - 1 8,White decides to play more defensively.
15,Nf3,g5f3,r1bq1r2/ppp1k1pp/2np1n2/2b1p3/4P3/1B1P1N2/PPP2PPP/RNBQK2R b KQ - 2 8,White decides to play more defensively.
16,Bg4,c8g4,r2q1r2/ppp1k1pp/2np1n2/2b1p3/4P1b1/1B1P1N2/PPP2PPP/RNBQK2R w KQ - 3 9,White has been saddled with doubled pawns but has a solid position.
17,Nbd2,b1d2,r2q1r2/ppp1k1pp/2np1n2/2b1p3/4P1b1/1B1P1N2/PPPN1PPP/R1BQK2R b KQ - 4 9,White has been saddled with doubled pawns but has a solid position.
18,Nd4,c6d4,r2q1r2/ppp1k1pp/3p1n2/2b1p3/3nP1b1/1B1P1N2/PPPN1PPP/R1BQK2R w KQ - 5 10,White has been saddled with doubled pawns but has a solid position.
19,c3,c2c3,r2q1r2/ppp1k1pp/3p1n2/2b1p3/3nP1b1/1BPP1N2/PP1N1PPP/R1BQK2R b KQ - 0 10,White has been saddled with doubled pawns but has a solid position.
20,Nxf3+,d4f3,r2q1r2/ppp1k1pp/3p1n2/2b1p3/4P1b1/1BPP1n2/PP1N1PPP/R1BQK2R w KQ - 0 11,White has been saddled with doubled pawns but has a solid position.
21,Nxf3,d2f3,r2q1r2/ppp1k1pp/3p1n2/2b1p3/4P1b1/1BPP1N2/PP3PPP/R1BQK2R b KQ - 0 11,White has been saddled with doubled pawns but has a solid position.
22,Qe8,d8e8,r3qr2/ppp1k1pp/3p1n2/2b1p3/4P1b1/1BPP1N2/PP3PPP/R1BQK2R w KQ - 1 12,White has been saddled with doubled pawns but has a solid position.
23,h3,h2h3,r3qr2/ppp1k1pp/3p1n2/2b1p3/4P1b1/1BPP1N1P/PP3PP1/R1BQK2R b KQ - 0 12,White has been saddled with doubled pawns but has a solid position.
24,Qh5,e8h5,r4r2/ppp1k1pp/3p1n2/2b1p2q/4P1b1/1BPP1N1P/PP3PP1/R1BQK2R w KQ - 1 13,White has been saddled with doubled pawns but has a solid position.
25,Rg1,h1g1,r4r2/ppp1k1pp/3p1n2/2b1p2q/4P1b1/1BPP1N1P/PP3PP1/R1BQK1R1 b Q - 2 13,White has been saddled with doubled pawns but has a solid position.
26,Bxf3,g4f3,r4r2/ppp1k1pp/3p1n2/2b1p2q/4P3/1BPP1b1P/PP3PP1/R1BQK1R1 w Q - 0 14,White has been saddled with doubled pawns but has a solid position.
27,Qxf3,d1f3,r4r2/ppp1k1pp/3p1n2/2b1p2q/4P3/1BPP1Q1P/PP3PP1/R1B1K1R1 b Q - 0 14,White has been saddled with doubled pawns but has a solid position.
28,Qxf3,h5f3,r4r2/ppp1k1pp/3p1n2/2b1p3/4P3/1BPP1q1P/PP3PP1/R1B1K1R1 w Q - 0 15,White has been saddled with doubled pawns but has a solid position.
29,gxf3,g2f3,r4r2/ppp1k1pp/3p1n2/2b1p3/4P3/1BPP1P1P/PP3P2/R1B1K1R1 b Q - 0 15,White has been saddled with doubled pawns but has a solid position.
30,g6,g7g6,r4r2/ppp1k2p/3p1np1/2b1p3/4P3/1BPP1P1P/PP3P2/R1B1K1R1 w Q - 0 16,a crucial tempo.
31,Bh6,c1h6,r4r2/ppp1k2p/3p1npB/2b1p3/4P3/1BPP1P1P/PP3P2/R3K1R1 b Q - 1 16,a crucial tempo.
32,Rfe8,f8e8,r3r3/ppp1k2p/3p1npB/2b1p3/4P3/1BPP1P1P/PP3P2/R3K1R1 w Q - 2 17,A crucial break.
33,f4,f3f4,r3r3/ppp1k2p/3p1npB/2b1p3/4PP2/1BPP3P/PP3P2/R3K1R1 b Q - 0 17,A crucial break.
34,Kd7,e7d7,r3r3/pppk3p/3p1npB/2b1p3/4PP2/1BPP3P/PP3P2/R3K1R1 w Q - 1 18,Black does not fear d4 yet. However it is a long term threat if the Rook's activity can be restricted.
35,fxe5,f4e5,r3r3/pppk3p/3p1npB/2b1P3/4P3/1BPP3P/PP3P2/R3K1R1 b Q - 0 18,Black does not fear d4 yet. However it is a long term threat if the Rook's activity can be restricted.
36,Rxe5,e8e5,r7/pppk3p/3p1npB/2b1r3/4P3/1BPP3P/PP3P2/R3K1R1 w Q - 0 19,Black does not fear d4 yet. However it is a long term threat if the Rook's activity can be restricted.
37,Bg5,h6g5,r7/pppk3p/3p1np1/2b1r1B1/4P3/1BPP3P/PP3P2/R3K1R1 b Q - 1 19,Now d4 is a threat
38,Nh5,f6h5,r7/pppk3p/3p2p1/2b1r1Bn/4P3/1BPP3P/PP3P2/R3K1R1 w Q - 2 20,Now d4 is a threat
39,Bc2,b3c2,r7/pppk3p/3p2p1/2b1r1Bn/4P3/2PP3P/PPB2P2/R3K1R1 b Q - 3 20,Now d4 is a threat
40,Ree8,e5e8,r3r3/pppk3p/3p2p1/2b3Bn/4P3/2PP3P/PPB2P2/R3K1R1 w Q - 4 21,"At this point, White has the advantage, the bishop pair and an extra pawn."
41,d4,d3d4,r3r3/pppk3p/3p2p1/2b3Bn/3PP3/2P4P/PPB2P2/R3K1R1 b Q - 0 21,"At this point, White has the advantage, the bishop pair and an extra pawn."
42,Bb6,c5b6,r3r3/pppk3p/1b1p2p1/6Bn/3PP3/2P4P/PPB2P2/R3K1R1 w Q - 1 22,"At this point, White has the advantage, the bishop pair and an extra pawn."
43,O-O-O,e1c1,r3r3/pppk3p/1b1p2p1/6Bn/3PP3/2P4P/PPB2P2/2KR2R1 b - - 2 22,"At this point, White has the advantage, the bishop pair and an extra pawn."
