N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
2,f5,f7f5,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
3,e3,e2e3,rnbqkbnr/ppppp1pp/8/5p2/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
4,Nf6,g8f6,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 1 3,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
5,Bd3,f1d3,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq - 2 3,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
6,e6,e7e6,rnbqkb1r/pppp2pp/4pn2/5p2/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
7,Nf3,g1f3,rnbqkb1r/pppp2pp/4pn2/5p2/3P4/3BPN2/PPP2PPP/RNBQK2R b KQkq - 1 4,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
8,d5,d7d5,rnbqkb1r/ppp3pp/4pn2/3p1p2/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq - 0 5,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
9,O-O,e1g1,rnbqkb1r/ppp3pp/4pn2/3p1p2/3P4/3BPN2/PPP2PPP/RNBQ1RK1 b kq - 1 5,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
10,c6,c7c6,rnbqkb1r/pp4pp/2p1pn2/3p1p2/3P4/3BPN2/PPP2PPP/RNBQ1RK1 w kq - 0 6,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
11,Nc3,b1c3,rnbqkb1r/pp4pp/2p1pn2/3p1p2/3P4/2NBPN2/PPP2PPP/R1BQ1RK1 b kq - 1 6,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
12,Bd6,f8d6,rnbqk2r/pp4pp/2pbpn2/3p1p2/3P4/2NBPN2/PPP2PPP/R1BQ1RK1 w kq - 2 7,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
13,b3,b2b3,rnbqk2r/pp4pp/2pbpn2/3p1p2/3P4/1PNBPN2/P1P2PPP/R1BQ1RK1 b kq - 0 7,"a good plan... sacrificing a bishop so he can try to mate... 
a little bit too soon... maybe first h6"
