N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Mini Tournament, I'm playing white and begin with the Open Game."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Petroff's Defense, I play the Steinitz Variation."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"Petroff's Defense, I play the Steinitz Variation."
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"Petroff's Defense, I play the Steinitz Variation."
5,d4,d2d4,rnbqkb1r/pppp1ppp/5n2/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"Petroff's Defense, I play the Steinitz Variation."
6,Nxe4,f6e4,rnbqkb1r/pppp1ppp/8/4p3/3Pn3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,Putting extra pressure on the center. It can't last long. The important factor is that black is attacking a defended knight on e5 with even material (knight for knight) while white is attacking an under-defended knight on e4 threatenting to win a pawn. Black's knight cannot retreat from e4 or black will lose his queen: 6. ... Nf6?? 7. Nc6+.
7,Bd3,f1d3,rnbqkb1r/pppp1ppp/8/4p3/3Pn3/3B1N2/PPP2PPP/RNBQK2R b KQkq - 1 4,Putting extra pressure on the center. It can't last long. The important factor is that black is attacking a defended knight on e5 with even material (knight for knight) while white is attacking an under-defended knight on e4 threatenting to win a pawn. Black's knight cannot retreat from e4 or black will lose his queen: 6. ... Nf6?? 7. Nc6+.
8,d5,d7d5,rnbqkb1r/ppp2ppp/8/3pp3/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,Putting extra pressure on the center. It can't last long. The important factor is that black is attacking a defended knight on e5 with even material (knight for knight) while white is attacking an under-defended knight on e4 threatenting to win a pawn. Black's knight cannot retreat from e4 or black will lose his queen: 6. ... Nf6?? 7. Nc6+.
9,Nxe5,f3e5,rnbqkb1r/ppp2ppp/8/3pN3/3Pn3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 5,Putting extra pressure on the center. It can't last long. The important factor is that black is attacking a defended knight on e5 with even material (knight for knight) while white is attacking an under-defended knight on e4 threatenting to win a pawn. Black's knight cannot retreat from e4 or black will lose his queen: 6. ... Nf6?? 7. Nc6+.
10,Nd7,b8d7,r1bqkb1r/pppn1ppp/8/3pN3/3Pn3/3B4/PPP2PPP/RNBQK2R w KQkq - 1 6,Putting extra pressure on the center. It can't last long. The important factor is that black is attacking a defended knight on e5 with even material (knight for knight) while white is attacking an under-defended knight on e4 threatenting to win a pawn. Black's knight cannot retreat from e4 or black will lose his queen: 6. ... Nf6?? 7. Nc6+.
11,Qe2,d1e2,r1bqkb1r/pppn1ppp/8/3pN3/3Pn3/3B4/PPP1QPPP/RNB1K2R b KQkq - 2 6,Putting extra pressure on the center. It can't last long. The important factor is that black is attacking a defended knight on e5 with even material (knight for knight) while white is attacking an under-defended knight on e4 threatenting to win a pawn. Black's knight cannot retreat from e4 or black will lose his queen: 6. ... Nf6?? 7. Nc6+.
12,Nxe5,d7e5,r1bqkb1r/ppp2ppp/8/3pn3/3Pn3/3B4/PPP1QPPP/RNB1K2R w KQkq - 0 7,The exchanges are done and white ends up a pawn to the good.
13,Bxe4,d3e4,r1bqkb1r/ppp2ppp/8/3pn3/3PB3/8/PPP1QPPP/RNB1K2R b KQkq - 0 7,The exchanges are done and white ends up a pawn to the good.
14,dxe4,d5e4,r1bqkb1r/ppp2ppp/8/4n3/3Pp3/8/PPP1QPPP/RNB1K2R w KQkq - 0 8,The exchanges are done and white ends up a pawn to the good.
15,Qxe4,e2e4,r1bqkb1r/ppp2ppp/8/4n3/3PQ3/8/PPP2PPP/RNB1K2R b KQkq - 0 8,The exchanges are done and white ends up a pawn to the good.
16,Be6,c8e6,r2qkb1r/ppp2ppp/4b3/4n3/3PQ3/8/PPP2PPP/RNB1K2R w KQkq - 1 9,The exchanges are done and white ends up a pawn to the good.
17,Qxe5,e4e5,r2qkb1r/ppp2ppp/4b3/4Q3/3P4/8/PPP2PPP/RNB1K2R b KQkq - 0 9,The exchanges are done and white ends up a pawn to the good.
18,Qd7,d8d7,r3kb1r/pppq1ppp/4b3/4Q3/3P4/8/PPP2PPP/RNB1K2R w KQkq - 1 10,"Black doubly attacked the pawn on d4, white defended it."
19,O-O,e1g1,r3kb1r/pppq1ppp/4b3/4Q3/3P4/8/PPP2PPP/RNB2RK1 b kq - 2 10,"Black doubly attacked the pawn on d4, white defended it."
20,O-O-O,e8c8,2kr1b1r/pppq1ppp/4b3/4Q3/3P4/8/PPP2PPP/RNB2RK1 w - - 3 11,"Black doubly attacked the pawn on d4, white defended it."
21,Be3,c1e3,2kr1b1r/pppq1ppp/4b3/4Q3/3P4/4B3/PPP2PPP/RN3RK1 b - - 4 11,"Black doubly attacked the pawn on d4, white defended it."
22,Bb4,f8b4,2kr3r/pppq1ppp/4b3/4Q3/1b1P4/4B3/PPP2PPP/RN3RK1 w - - 5 12,Just jockeying around for position and developing pieces.
23,c3,c2c3,2kr3r/pppq1ppp/4b3/4Q3/1b1P4/2P1B3/PP3PPP/RN3RK1 b - - 0 12,Just jockeying around for position and developing pieces.
24,f6,f7f6,2kr3r/pppq2pp/4bp2/4Q3/1b1P4/2P1B3/PP3PPP/RN3RK1 w - - 0 13,Just jockeying around for position and developing pieces.
25,Qg3,e5g3,2kr3r/pppq2pp/4bp2/8/1b1P4/2P1B1Q1/PP3PPP/RN3RK1 b - - 1 13,Just jockeying around for position and developing pieces.
26,Be7,b4e7,2kr3r/pppqb1pp/4bp2/8/3P4/2P1B1Q1/PP3PPP/RN3RK1 w - - 2 14,Just jockeying around for position and developing pieces.
27,Nd2,b1d2,2kr3r/pppqb1pp/4bp2/8/3P4/2P1B1Q1/PP1N1PPP/R4RK1 b - - 3 14,Just jockeying around for position and developing pieces.
28,h5,h7h5,2kr3r/pppqb1p1/4bp2/7p/3P4/2P1B1Q1/PP1N1PPP/R4RK1 w - - 0 15,"Black is threatening a pawn avalanche aimed at the white king, but he seems adequately defended with two pieces and the white queen standing by for the defense."
29,f3,f2f3,2kr3r/pppqb1p1/4bp2/7p/3P4/2P1BPQ1/PP1N2PP/R4RK1 b - - 0 15,"Black is threatening a pawn avalanche aimed at the white king, but he seems adequately defended with two pieces and the white queen standing by for the defense."
30,g5,g7g5,2kr3r/pppqb3/4bp2/6pp/3P4/2P1BPQ1/PP1N2PP/R4RK1 w - - 0 16,"Black is threatening a pawn avalanche aimed at the white king, but he seems adequately defended with two pieces and the white queen standing by for the defense."
31,c4,c3c4,2kr3r/pppqb3/4bp2/6pp/2PP4/4BPQ1/PP1N2PP/R4RK1 b - - 0 16,"Black is threatening a pawn avalanche aimed at the white king, but he seems adequately defended with two pieces and the white queen standing by for the defense."
32,f5,f6f5,2kr3r/pppqb3/4b3/5ppp/2PP4/4BPQ1/PP1N2PP/R4RK1 w - - 0 17,"Inviting black to break up his pawns, and preventing black from playing 17. f5 and forking the white queen and bishop."
33,f4,f3f4,2kr3r/pppqb3/4b3/5ppp/2PP1P2/4B1Q1/PP1N2PP/R4RK1 b - - 0 17,"Inviting black to break up his pawns, and preventing black from playing 17. f5 and forking the white queen and bishop."
34,h4,h5h4,2kr3r/pppqb3/4b3/5pp1/2PP1P1p/4B1Q1/PP1N2PP/R4RK1 w - - 0 18,"White's pawn at d4 was threatened, and moving it exposes an attack against the undefended b2 pawn, but first black needs to deal with the attack against his bishop on e6. The crucial success of the attack against e6 is that it begins, after exd6, by threatening black's queen. No counter action by black is likely to succeed unless it puts equal pressure on white's queen, or threatens checkmate."
