N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Sicilian defence. ""The Sicilian is the most popular and best-scoring response to White's first move 1.e4"". Something I learned from wikipedia 2 minutes ago."
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Sicilian defence. ""The Sicilian is the most popular and best-scoring response to White's first move 1.e4"". Something I learned from wikipedia 2 minutes ago."
3,Bc4,f1c4,rnbqkbnr/pp1ppppp/8/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,"Position over the field, or something."
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3,"Position over the field, or something."
5,Qh5,d1h5,r1bqkbnr/pp1ppppp/2n5/2p4Q/2B1P3/8/PPPP1PPP/RNB1K1NR b KQkq - 3 3,"Position over the field, or something."
6,e6,e7e6,r1bqkbnr/pp1p1ppp/2n1p3/2p4Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 4,"Position over the field, or something."
7,c3,c2c3,r1bqkbnr/pp1p1ppp/2n1p3/2p4Q/2B1P3/2P5/PP1P1PPP/RNB1K1NR b KQkq - 0 4,"Position over the field, or something."
8,Nf6,g8f6,r1bqkb1r/pp1p1ppp/2n1pn2/2p4Q/2B1P3/2P5/PP1P1PPP/RNB1K1NR w KQkq - 1 5,"Position over the field, or something."
9,Qf3,h5f3,r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2B1P3/2P2Q2/PP1P1PPP/RNB1K1NR b KQkq - 2 5,"Position over the field, or something."
10,Ne5,c6e5,r1bqkb1r/pp1p1ppp/4pn2/2p1n3/2B1P3/2P2Q2/PP1P1PPP/RNB1K1NR w KQkq - 3 6,"Position over the field, or something."
11,Qe2,f3e2,r1bqkb1r/pp1p1ppp/4pn2/2p1n3/2B1P3/2P5/PP1PQPPP/RNB1K1NR b KQkq - 4 6,"Position over the field, or something."
12,a6,a7a6,r1bqkb1r/1p1p1ppp/p3pn2/2p1n3/2B1P3/2P5/PP1PQPPP/RNB1K1NR w KQkq - 0 7,"Position over the field, or something."
13,h3,h2h3,r1bqkb1r/1p1p1ppp/p3pn2/2p1n3/2B1P3/2P4P/PP1PQPP1/RNB1K1NR b KQkq - 0 7,"Position over the field, or something."
14,b5,b7b5,r1bqkb1r/3p1ppp/p3pn2/1pp1n3/2B1P3/2P4P/PP1PQPP1/RNB1K1NR w KQkq - 0 8,"Position over the field, or something."
15,Bb3,c4b3,r1bqkb1r/3p1ppp/p3pn2/1pp1n3/4P3/1BP4P/PP1PQPP1/RNB1K1NR b KQkq - 1 8,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
16,Bb7,c8b7,r2qkb1r/1b1p1ppp/p3pn2/1pp1n3/4P3/1BP4P/PP1PQPP1/RNB1K1NR w KQkq - 2 9,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
17,d3,d2d3,r2qkb1r/1b1p1ppp/p3pn2/1pp1n3/4P3/1BPP3P/PP2QPP1/RNB1K1NR b KQkq - 0 9,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
18,Rc8,a8c8,2rqkb1r/1b1p1ppp/p3pn2/1pp1n3/4P3/1BPP3P/PP2QPP1/RNB1K1NR w KQk - 1 10,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
19,Bd1,b3d1,2rqkb1r/1b1p1ppp/p3pn2/1pp1n3/4P3/2PP3P/PP2QPP1/RNBBK1NR b KQk - 2 10,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
20,c4,c5c4,2rqkb1r/1b1p1ppp/p3pn2/1p2n3/2p1P3/2PP3P/PP2QPP1/RNBBK1NR w KQk - 0 11,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
21,Bc2,d1c2,2rqkb1r/1b1p1ppp/p3pn2/1p2n3/2p1P3/2PP3P/PPB1QPP1/RNB1K1NR b KQk - 1 11,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
22,Nxd3+,e5d3,2rqkb1r/1b1p1ppp/p3pn2/1p6/2p1P3/2Pn3P/PPB1QPP1/RNB1K1NR w KQk - 0 12,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
23,Bxd3,c2d3,2rqkb1r/1b1p1ppp/p3pn2/1p6/2p1P3/2PB3P/PP2QPP1/RNB1K1NR b KQk - 0 12,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
24,cxd3,c4d3,2rqkb1r/1b1p1ppp/p3pn2/1p6/4P3/2Pp3P/PP2QPP1/RNB1K1NR w KQk - 0 13,"Why no take d3 from opponent? => e2-d3 ; b7-e4; queen troubelled+ e4-g2 and big mess in his defense. This setup was a already the key to an artistic evolvement in my chesscurriculum, wich doesn't often happens I have to admit."
25,Qd2,e2d2,2rqkb1r/1b1p1ppp/p3pn2/1p6/4P3/2Pp3P/PP1Q1PP1/RNB1K1NR b KQk - 1 13,"Must avoid possible castling in future. Could have put it on g3 also, but no further lefthand-side attack possibilities because of the queen coverage of the pawn at g2. 
Also this position of the queen gave me total domination at the centre of the field. In my oponion at least."
26,Bxe4,b7e4,2rqkb1r/3p1ppp/p3pn2/1p6/4b3/2Pp3P/PP1Q1PP1/RNB1K1NR w KQk - 0 14,"Must avoid possible castling in future. Could have put it on g3 also, but no further lefthand-side attack possibilities because of the queen coverage of the pawn at g2. 
Also this position of the queen gave me total domination at the centre of the field. In my oponion at least."
27,f3,f2f3,2rqkb1r/3p1ppp/p3pn2/1p6/4b3/2Pp1P1P/PP1Q2P1/RNB1K1NR b KQk - 0 14,"Must avoid possible castling in future. Could have put it on g3 also, but no further lefthand-side attack possibilities because of the queen coverage of the pawn at g2. 
Also this position of the queen gave me total domination at the centre of the field. In my oponion at least."
28,Bg6,e4g6,2rqkb1r/3p1ppp/p3pnb1/1p6/8/2Pp1P1P/PP1Q2P1/RNB1K1NR w KQk - 1 15,"Must avoid possible castling in future. Could have put it on g3 also, but no further lefthand-side attack possibilities because of the queen coverage of the pawn at g2. 
Also this position of the queen gave me total domination at the centre of the field. In my oponion at least."
29,b4,b2b4,2rqkb1r/3p1ppp/p3pnb1/1p6/1P6/2Pp1P1P/P2Q2P1/RNB1K1NR b KQk - 0 15,"Must avoid possible castling in future. Could have put it on g3 also, but no further lefthand-side attack possibilities because of the queen coverage of the pawn at g2. 
Also this position of the queen gave me total domination at the centre of the field. In my oponion at least."
30,Qc7,d8c7,2r1kb1r/2qp1ppp/p3pnb1/1p6/1P6/2Pp1P1P/P2Q2P1/RNB1K1NR w KQk - 1 16,"Must avoid possible castling in future. Could have put it on g3 also, but no further lefthand-side attack possibilities because of the queen coverage of the pawn at g2. 
Also this position of the queen gave me total domination at the centre of the field. In my oponion at least."
31,Bb2,c1b2,2r1kb1r/2qp1ppp/p3pnb1/1p6/1P6/2Pp1P1P/PB1Q2P1/RN2K1NR b KQk - 2 16,"Must avoid possible castling in future. Could have put it on g3 also, but no further lefthand-side attack possibilities because of the queen coverage of the pawn at g2. 
Also this position of the queen gave me total domination at the centre of the field. In my oponion at least."
32,Qe5+,c7e5,2r1kb1r/3p1ppp/p3pnb1/1p2q3/1P6/2Pp1P1P/PB1Q2P1/RN2K1NR w KQk - 3 17,"Must avoid possible castling in future. Could have put it on g3 also, but no further lefthand-side attack possibilities because of the queen coverage of the pawn at g2. 
Also this position of the queen gave me total domination at the centre of the field. In my oponion at least."
33,Kd1,e1d1,2r1kb1r/3p1ppp/p3pnb1/1p2q3/1P6/2Pp1P1P/PB1Q2P1/RN1K2NR b k - 4 17,"It seems like I made a mistake here. But the checkmove after opponents pawn c3-c4 with knight d5-e3 regains me one step ahead. But as you will see in the next moves, I took another direction."
34,Nd5,f6d5,2r1kb1r/3p1ppp/p3p1b1/1p1nq3/1P6/2Pp1P1P/PB1Q2P1/RN1K2NR w k - 5 18,"It seems like I made a mistake here. But the checkmove after opponents pawn c3-c4 with knight d5-e3 regains me one step ahead. But as you will see in the next moves, I took another direction."
35,c4,c3c4,2r1kb1r/3p1ppp/p3p1b1/1p1nq3/1PP5/3p1P1P/PB1Q2P1/RN1K2NR b k - 0 18,"Queen sacrifice. Cause of the perfect position of 2 bishops, knight, and castle."
36,Qxb2,e5b2,2r1kb1r/3p1ppp/p3p1b1/1p1n4/1PP5/3p1P1P/Pq1Q2P1/RN1K2NR w k - 0 19,"Queen sacrifice. Cause of the perfect position of 2 bishops, knight, and castle."
37,Qxb2,d2b2,2r1kb1r/3p1ppp/p3p1b1/1p1n4/1PP5/3p1P1P/PQ4P1/RN1K2NR b k - 0 19,Fast recovery. More chance tough for opponent I think if King moved elsewhere in previous step.
38,Ne3+,d5e3,2r1kb1r/3p1ppp/p3p1b1/1p6/1PP5/3pnP1P/PQ4P1/RN1K2NR w k - 1 20,Fast recovery. More chance tough for opponent I think if King moved elsewhere in previous step.
39,Kd2,d1d2,2r1kb1r/3p1ppp/p3p1b1/1p6/1PP5/3pnP1P/PQ1K2P1/RN4NR b k - 2 20,Fast recovery. More chance tough for opponent I think if King moved elsewhere in previous step.
40,Nxc4+,e3c4,2r1kb1r/3p1ppp/p3p1b1/1p6/1Pn5/3p1P1P/PQ1K2P1/RN4NR w k - 0 21,Fast recovery. More chance tough for opponent I think if King moved elsewhere in previous step.
41,Kc3,d2c3,2r1kb1r/3p1ppp/p3p1b1/1p6/1Pn5/2Kp1P1P/PQ4P1/RN4NR b k - 1 21,"Finishing the game now. If someone has a quicker method of getting him checkmate, always welcome. I took the less risky way."
42,Nxb2+,c4b2,2r1kb1r/3p1ppp/p3p1b1/1p6/1P6/2Kp1P1P/Pn4P1/RN4NR w k - 0 22,"Finishing the game now. If someone has a quicker method of getting him checkmate, always welcome. I took the less risky way."
43,Kxb2,c3b2,2r1kb1r/3p1ppp/p3p1b1/1p6/1P6/3p1P1P/PK4P1/RN4NR b k - 0 22,"Finishing the game now. If someone has a quicker method of getting him checkmate, always welcome. I took the less risky way."
44,Bxb4,f8b4,2r1k2r/3p1ppp/p3p1b1/1p6/1b6/3p1P1P/PK4P1/RN4NR w k - 0 23,"Finishing the game now. If someone has a quicker method of getting him checkmate, always welcome. I took the less risky way."
45,a3,a2a3,2r1k2r/3p1ppp/p3p1b1/1p6/1b6/P2p1P1P/1K4P1/RN4NR b k - 0 23,
