N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Hillbilly Attack. Not recommended.
2,c6,c7c6,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Hillbilly Attack. Not recommended.
3,Bc4,f1c4,rnbqkbnr/pp1ppppp/2p5/8/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,Hillbilly Attack. Not recommended.
4,d5,d7d5,rnbqkbnr/pp2pppp/2p5/3p4/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3,White would be more active with d4 and a chance to play c4 later.
5,exd5,e4d5,rnbqkbnr/pp2pppp/2p5/3P4/2B5/8/PPPP1PPP/RNBQK1NR b KQkq - 0 3,White would be more active with d4 and a chance to play c4 later.
6,cxd5,c6d5,rnbqkbnr/pp2pppp/8/3p4/2B5/8/PPPP1PPP/RNBQK1NR w KQkq - 0 4,White would be more active with d4 and a chance to play c4 later.
7,Bb3,c4b3,rnbqkbnr/pp2pppp/8/3p4/8/1B6/PPPP1PPP/RNBQK1NR b KQkq - 1 4,White would be more active with d4 and a chance to play c4 later.
8,Nc6,b8c6,r1bqkbnr/pp2pppp/2n5/3p4/8/1B6/PPPP1PPP/RNBQK1NR w KQkq - 2 5,White would be more active with d4 and a chance to play c4 later.
9,c3,c2c3,r1bqkbnr/pp2pppp/2n5/3p4/8/1BP5/PP1P1PPP/RNBQK1NR b KQkq - 0 5,White would be more active with d4 and a chance to play c4 later.
10,e5,e7e5,r1bqkbnr/pp3ppp/2n5/3pp3/8/1BP5/PP1P1PPP/RNBQK1NR w KQkq - 0 6,"I understand that a pin is not desirable, but this is not necessary. A knight on d2 and queen on c2 solves the problem."
11,h3,h2h3,r1bqkbnr/pp3ppp/2n5/3pp3/8/1BP4P/PP1P1PP1/RNBQK1NR b KQkq - 0 6,"I understand that a pin is not desirable, but this is not necessary. A knight on d2 and queen on c2 solves the problem."
12,Nf6,g8f6,r1bqkb1r/pp3ppp/2n2n2/3pp3/8/1BP4P/PP1P1PP1/RNBQK1NR w KQkq - 1 7,Unnecessary again. Nf3 is much more natural.
13,a3,a2a3,r1bqkb1r/pp3ppp/2n2n2/3pp3/8/PBP4P/1P1P1PP1/RNBQK1NR b KQkq - 0 7,Unnecessary again. Nf3 is much more natural.
14,Be7,f8e7,r1bqk2r/pp2bppp/2n2n2/3pp3/8/PBP4P/1P1P1PP1/RNBQK1NR w KQkq - 1 8,A passive move. Black has more space and white should be concerned about its impending constriction.
15,d3,d2d3,r1bqk2r/pp2bppp/2n2n2/3pp3/8/PBPP3P/1P3PP1/RNBQK1NR b KQkq - 0 8,A passive move. Black has more space and white should be concerned about its impending constriction.
16,Be6,c8e6,r2qk2r/pp2bppp/2n1bn2/3pp3/8/PBPP3P/1P3PP1/RNBQK1NR w KQkq - 1 9,Setting up bishop takes h3 threats.
17,Nf3,g1f3,r2qk2r/pp2bppp/2n1bn2/3pp3/8/PBPP1N1P/1P3PP1/RNBQK2R b KQkq - 2 9,Setting up bishop takes h3 threats.
18,Qd7,d8d7,r3k2r/pp1qbppp/2n1bn2/3pp3/8/PBPP1N1P/1P3PP1/RNBQK2R w KQkq - 3 10,Setting up bishop takes h3 threats.
19,Be3,c1e3,r3k2r/pp1qbppp/2n1bn2/3pp3/8/PBPPBN1P/1P3PP1/RN1QK2R b KQkq - 4 10,"Double attack. I wanted to continue to build on my space advantage, but I exposed my bishop to an exchange. My light-squared bishop is better not exchanged."
20,d4,d5d4,r3k2r/pp1qbppp/2n1bn2/4p3/3p4/PBPPBN1P/1P3PP1/RN1QK2R w KQkq - 0 11,"Double attack. I wanted to continue to build on my space advantage, but I exposed my bishop to an exchange. My light-squared bishop is better not exchanged."
