N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,King's Pawn opening
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,French Defense
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,French Defense
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,French Defense
5,e5,e4e5,rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,"French Defense, Advance Variation"
6,c5,c7c5,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,"Black would be mistaken to try and win the d4 pawn.  After 6 ... cxd4 7 cxd4 Nxd4 8 Nxd4 Qxd4?? 9 Bb5 !

This uncovers an attack on black's queen and check's the black king."
7,c3,c2c3,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4,"Black would be mistaken to try and win the d4 pawn.  After 6 ... cxd4 7 cxd4 Nxd4 8 Nxd4 Qxd4?? 9 Bb5 !

This uncovers an attack on black's queen and check's the black king."
8,Nc6,b8c6,r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5,"Black would be mistaken to try and win the d4 pawn.  After 6 ... cxd4 7 cxd4 Nxd4 8 Nxd4 Qxd4?? 9 Bb5 !

This uncovers an attack on black's queen and check's the black king."
9,Nf3,g1f3,r1bqkbnr/pp3ppp/2n1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5,"Black would be mistaken to try and win the d4 pawn.  After 6 ... cxd4 7 cxd4 Nxd4 8 Nxd4 Qxd4?? 9 Bb5 !

This uncovers an attack on black's queen and check's the black king."
10,Qb6,d8b6,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 3 6,"Black would be mistaken to try and win the d4 pawn.  After 6 ... cxd4 7 cxd4 Nxd4 8 Nxd4 Qxd4?? 9 Bb5 !

This uncovers an attack on black's queen and check's the black king."
11,Bd3,f1d3,r1b1kbnr/pp3ppp/1qn1p3/2ppP3/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq - 4 6,"Black would be mistaken to try and win the d4 pawn.  After 6 ... cxd4 7 cxd4 Nxd4 8 Nxd4 Qxd4?? 9 Bb5 !

This uncovers an attack on black's queen and check's the black king."
12,Bd7,c8d7,r3kbnr/pp1b1ppp/1qn1p3/2ppP3/3P4/2PB1N2/PP3PPP/RNBQK2R w KQkq - 5 7,Preparing for cxd4
13,dxc5,d4c5,r3kbnr/pp1b1ppp/1qn1p3/2PpP3/8/2PB1N2/PP3PPP/RNBQK2R b KQkq - 0 7,"Putting the question to the Knight.

Does black retreat the knight to the edge of the board or trade Knights"
14,Bxc5,f8c5,r3k1nr/pp1b1ppp/1qn1p3/2bpP3/8/2PB1N2/PP3PPP/RNBQK2R w KQkq - 0 8,"Putting the question to the Knight.

Does black retreat the knight to the edge of the board or trade Knights"
15,O-O,e1g1,r3k1nr/pp1b1ppp/1qn1p3/2bpP3/8/2PB1N2/PP3PPP/RNBQ1RK1 b kq - 1 8,"Putting the question to the Knight.

Does black retreat the knight to the edge of the board or trade Knights"
16,f6,f7f6,r3k1nr/pp1b2pp/1qn1pp2/2bpP3/8/2PB1N2/PP3PPP/RNBQ1RK1 w kq - 0 9,"Putting the question to the Knight.

Does black retreat the knight to the edge of the board or trade Knights"
17,b4,b2b4,r3k1nr/pp1b2pp/1qn1pp2/2bpP3/1P6/2PB1N2/P4PPP/RNBQ1RK1 b kq - 0 9,"Putting the question to the Knight.

Does black retreat the knight to the edge of the board or trade Knights"
18,Be7,c5e7,r3k1nr/pp1bb1pp/1qn1pp2/3pP3/1P6/2PB1N2/P4PPP/RNBQ1RK1 w kq - 1 10,"Putting the question to the Knight.

Does black retreat the knight to the edge of the board or trade Knights"
19,b5,b4b5,r3k1nr/pp1bb1pp/1qn1pp2/1P1pP3/8/2PB1N2/P4PPP/RNBQ1RK1 b kq - 0 10,"Putting the question to the Knight.

Does black retreat the knight to the edge of the board or trade Knights"
20,Nxe5,c6e5,r3k1nr/pp1bb1pp/1q2pp2/1P1pn3/8/2PB1N2/P4PPP/RNBQ1RK1 w kq - 0 11,"g6 is not an option because Bxg6 and black cannot recapture without losing a Rook, so white gains a pawn and board space for free"
21,Nxe5,f3e5,r3k1nr/pp1bb1pp/1q2pp2/1P1pN3/8/2PB4/P4PPP/RNBQ1RK1 b kq - 0 11,"g6 is not an option because Bxg6 and black cannot recapture without losing a Rook, so white gains a pawn and board space for free"
22,fxe5,f6e5,r3k1nr/pp1bb1pp/1q2p3/1P1pp3/8/2PB4/P4PPP/RNBQ1RK1 w kq - 0 12,"g6 is not an option because Bxg6 and black cannot recapture without losing a Rook, so white gains a pawn and board space for free"
23,Qh5+,d1h5,r3k1nr/pp1bb1pp/1q2p3/1P1pp2Q/8/2PB4/P4PPP/RNB2RK1 b kq - 1 12,"g6 is not an option because Bxg6 and black cannot recapture without losing a Rook, so white gains a pawn and board space for free"
24,Kd8,e8d8,r2k2nr/pp1bb1pp/1q2p3/1P1pp2Q/8/2PB4/P4PPP/RNB2RK1 w - - 2 13,"g6 is not an option because Bxg6 and black cannot recapture without losing a Rook, so white gains a pawn and board space for free"
25,Qxe5,h5e5,r2k2nr/pp1bb1pp/1q2p3/1P1pQ3/8/2PB4/P4PPP/RNB2RK1 b - - 0 13,"13... Nf6 reduces black's forces to passivity, unfortunately 13...Bf6 trades off black's most active piece."
26,Bf6,e7f6,r2k2nr/pp1b2pp/1q2pb2/1P1pQ3/8/2PB4/P4PPP/RNB2RK1 w - - 1 14,"13... Nf6 reduces black's forces to passivity, unfortunately 13...Bf6 trades off black's most active piece."
27,Bg5,c1g5,r2k2nr/pp1b2pp/1q2pb2/1P1pQ1B1/8/2PB4/P4PPP/RN3RK1 b - - 2 14,
28,Ke8,d8e8,r3k1nr/pp1b2pp/1q2pb2/1P1pQ1B1/8/2PB4/P4PPP/RN3RK1 w - - 3 15,
29,Bxf6,g5f6,r3k1nr/pp1b2pp/1q2pB2/1P1pQ3/8/2PB4/P4PPP/RN3RK1 b - - 0 15,
30,Nxf6,g8f6,r3k2r/pp1b2pp/1q2pn2/1P1pQ3/8/2PB4/P4PPP/RN3RK1 w - - 0 16,
31,Nd2,b1d2,r3k2r/pp1b2pp/1q2pn2/1P1pQ3/8/2PB4/P2N1PPP/R4RK1 b - - 1 16,
32,Rc8,a8c8,2r1k2r/pp1b2pp/1q2pn2/1P1pQ3/8/2PB4/P2N1PPP/R4RK1 w - - 2 17,
33,Nf3,d2f3,2r1k2r/pp1b2pp/1q2pn2/1P1pQ3/8/2PB1N2/P4PPP/R4RK1 b - - 3 17,
34,Qc7,b6c7,2r1k2r/ppqb2pp/4pn2/1P1pQ3/8/2PB1N2/P4PPP/R4RK1 w - - 4 18,
35,Rac1,a1c1,2r1k2r/ppqb2pp/4pn2/1P1pQ3/8/2PB1N2/P4PPP/2R2RK1 b - - 5 18,
36,Qxe5,c7e5,2r1k2r/pp1b2pp/4pn2/1P1pq3/8/2PB1N2/P4PPP/2R2RK1 w - - 0 19,
37,Nxe5,f3e5,2r1k2r/pp1b2pp/4pn2/1P1pN3/8/2PB4/P4PPP/2R2RK1 b - - 0 19,
38,Rc5,c8c5,4k2r/pp1b2pp/4pn2/1PrpN3/8/2PB4/P4PPP/2R2RK1 w - - 1 20,
39,a4,a2a4,4k2r/pp1b2pp/4pn2/1PrpN3/P7/2PB4/5PPP/2R2RK1 b - - 0 20,
40,Ke7,e8e7,7r/pp1bk1pp/4pn2/1PrpN3/P7/2PB4/5PPP/2R2RK1 w - - 1 21,
41,Rc2,c1c2,7r/pp1bk1pp/4pn2/1PrpN3/P7/2PB4/2R2PPP/5RK1 b - - 2 21,
42,Rhc8,h8c8,2r5/pp1bk1pp/4pn2/1PrpN3/P7/2PB4/2R2PPP/5RK1 w - - 3 22,
43,Rfc1,f1c1,2r5/pp1bk1pp/4pn2/1PrpN3/P7/2PB4/2R2PPP/2R3K1 b - - 4 22,
44,Be8,d7e8,2r1b3/pp2k1pp/4pn2/1PrpN3/P7/2PB4/2R2PPP/2R3K1 w - - 5 23,
45,c4,c3c4,2r1b3/pp2k1pp/4pn2/1PrpN3/P1P5/3B4/2R2PPP/2R3K1 b - - 0 23,
46,Kd6,e7d6,2r1b3/pp4pp/3kpn2/1PrpN3/P1P5/3B4/2R2PPP/2R3K1 w - - 1 24,
47,Re1,c1e1,2r1b3/pp4pp/3kpn2/1PrpN3/P1P5/3B4/2R2PPP/4R1K1 b - - 2 24,
48,g6,g7g6,2r1b3/pp5p/3kpnp1/1PrpN3/P1P5/3B4/2R2PPP/4R1K1 w - - 0 25,
49,Rce2,c2e2,2r1b3/pp5p/3kpnp1/1PrpN3/P1P5/3B4/4RPPP/4R1K1 b - - 1 25,
50,Rc8c7,c8c7,4b3/ppr4p/3kpnp1/1PrpN3/P1P5/3B4/4RPPP/4R1K1 w - - 2 26,
51,Ng4,e5g4,4b3/ppr4p/3kpnp1/1Prp4/P1P3N1/3B4/4RPPP/4R1K1 b - - 3 26,
52,Nxg4,f6g4,4b3/ppr4p/3kp1p1/1Prp4/P1P3n1/3B4/4RPPP/4R1K1 w - - 0 27,
53,Re2xe6+,e2e6,4b3/ppr4p/3kR1p1/1Prp4/P1P3n1/3B4/5PPP/4R1K1 b - - 0 27,
54,Kd7,d6d7,4b3/pprk3p/4R1p1/1Prp4/P1P3n1/3B4/5PPP/4R1K1 w - - 1 28,
55,Re6e7+,e6e7,4b3/pprkR2p/6p1/1Prp4/P1P3n1/3B4/5PPP/4R1K1 b - - 2 28,
56,Kc8,d7c8,2k1b3/ppr1R2p/6p1/1Prp4/P1P3n1/3B4/5PPP/4R1K1 w - - 3 29,
57,Re7xe8+,e7e8,2k1R3/ppr4p/6p1/1Prp4/P1P3n1/3B4/5PPP/4R1K1 b - - 0 29,
58,Kd7,c8d7,4R3/pprk3p/6p1/1Prp4/P1P3n1/3B4/5PPP/4R1K1 w - - 1 30,
59,Re1e7+,e1e7,4R3/pprkR2p/6p1/1Prp4/P1P3n1/3B4/5PPP/6K1 b - - 2 30,
60,Kd6,d7d6,4R3/ppr1R2p/3k2p1/1Prp4/P1P3n1/3B4/5PPP/6K1 w - - 3 31,
61,Re7e6+,e7e6,4R3/ppr4p/3kR1p1/1Prp4/P1P3n1/3B4/5PPP/6K1 b - - 4 31,
62,Kd7,d6d7,4R3/pprk3p/4R1p1/1Prp4/P1P3n1/3B4/5PPP/6K1 w - - 5 32,
63,Be2,d3e2,4R3/pprk3p/4R1p1/1Prp4/P1P3n1/8/4BPPP/6K1 b - - 6 32,
64,Nh6,g4h6,4R3/pprk3p/4R1pn/1Prp4/P1P5/8/4BPPP/6K1 w - - 7 33,
65,Re8e7+,e8e7,8/pprkR2p/4R1pn/1Prp4/P1P5/8/4BPPP/6K1 b - - 8 33,
