N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"...f6 is almost always bad, as it weakens the light squares on the vulnerable kingside. Standard moves to protect the pawn would be ...Nc6 (most common), ...d6 (Philidor's Defense), or ...Nf6 (Petrov Defense)."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"...f6 is almost always bad, as it weakens the light squares on the vulnerable kingside. Standard moves to protect the pawn would be ...Nc6 (most common), ...d6 (Philidor's Defense), or ...Nf6 (Petrov Defense)."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"...f6 is almost always bad, as it weakens the light squares on the vulnerable kingside. Standard moves to protect the pawn would be ...Nc6 (most common), ...d6 (Philidor's Defense), or ...Nf6 (Petrov Defense)."
4,f6,f7f6,rnbqkbnr/pppp2pp/5p2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"...f6 is almost always bad, as it weakens the light squares on the vulnerable kingside. Standard moves to protect the pawn would be ...Nc6 (most common), ...d6 (Philidor's Defense), or ...Nf6 (Petrov Defense)."
5,d4,d2d4,rnbqkbnr/pppp2pp/5p2/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,A vigorous response that looks to open lines for attack.
6,c6,c7c6,rnbqkbnr/pp1p2pp/2p2p2/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"Probably playing for the trap:
4. dxe5 fxe5
5. Nxe5? Qa5 
winning the knight.
But, black really needs to play legitimate moves instead of setting obvious traps."
7,Be3,c1e3,rnbqkbnr/pp1p2pp/2p2p2/4p3/3PP3/4BN2/PPP2PPP/RN1QKB1R b KQkq - 1 4,"Developing, so I can't say too much bad about it, but the bishop looks a little odd on that square."
8,Qa5+,d8a5,rnb1kbnr/pp1p2pp/2p2p2/q3p3/3PP3/4BN2/PPP2PPP/RN1QKB1R w KQkq - 2 5,"The queen should usually not be the first piece developed. What was it Fischer said? ""Patzer sees check. Patzer gives check."""
9,Nbd2,b1d2,rnb1kbnr/pp1p2pp/2p2p2/q3p3/3PP3/4BN2/PPPN1PPP/R2QKB1R b KQkq - 3 5,"Interesting choice of squares for the knight. If white is planning to leave c3 open for the pawn, he should just play c3 right away. The only other explanation for not playing Nc3 is that white wants to leave c4 as a possibilty. I guess that is a thought, but I still like Nc3 better."
10,d5,d7d5,rnb1kbnr/pp4pp/2p2p2/q2pp3/3PP3/4BN2/PPPN1PPP/R2QKB1R w KQkq - 0 6,"It is the right of the better developed side to open lines and attack, so this move is a positional blunder. Black would be better to keep the position closed and try to catch up in development."
11,exd5,e4d5,rnb1kbnr/pp4pp/2p2p2/q2Pp3/3P4/4BN2/PPPN1PPP/R2QKB1R b KQkq - 0 6,"These last two captures were correct for white, as he is more developed and opening lines will facilitate the attack on the black king."
12,cxd5,c6d5,rnb1kbnr/pp4pp/5p2/q2pp3/3P4/4BN2/PPPN1PPP/R2QKB1R w KQkq - 0 7,"These last two captures were correct for white, as he is more developed and opening lines will facilitate the attack on the black king."
13,dxe5,d4e5,rnb1kbnr/pp4pp/5p2/q2pP3/8/4BN2/PPPN1PPP/R2QKB1R b KQkq - 0 7,"These last two captures were correct for white, as he is more developed and opening lines will facilitate the attack on the black king."
