N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,12.h5 is all so playable here .
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,12.h5 is all so playable here .
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,12.h5 is all so playable here .
4,d6,d7d6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,12.h5 is all so playable here .
5,d4,d2d4,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,12.h5 is all so playable here .
6,cxd4,c5d4,rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,12.h5 is all so playable here .
7,Nxd4,f3d4,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,12.h5 is all so playable here .
8,Nf6,g8f6,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,12.h5 is all so playable here .
9,Nc3,b1c3,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,12.h5 is all so playable here .
10,g6,g7g6,rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,12.h5 is all so playable here .
11,Be3,c1e3,rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 1 6,12.h5 is all so playable here .
12,Bg7,f8g7,rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 2 7,12.h5 is all so playable here .
13,f3,f2f3,rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq - 0 7,12.h5 is all so playable here .
14,Nc6,b8c6,r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPP3PP/R2QKB1R w KQkq - 1 8,12.h5 is all so playable here .
15,Qd2,d1d2,r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R b KQkq - 2 8,12.h5 is all so playable here .
16,O-O,e8g8,r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R w KQ - 3 9,12.h5 is all so playable here .
17,Bc4,f1c4,r1bq1rk1/pp2ppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/R3K2R b KQ - 4 9,12.h5 is all so playable here .
18,Bd7,c8d7,r2q1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/R3K2R w KQ - 5 10,12.h5 is all so playable here .
19,h4,h2h4,r2q1rk1/pp1bppbp/2np1np1/8/2BNP2P/2N1BP2/PPPQ2P1/R3K2R b KQ - 0 10,12.h5 is all so playable here .
20,Rc8,a8c8,2rq1rk1/pp1bppbp/2np1np1/8/2BNP2P/2N1BP2/PPPQ2P1/R3K2R w KQ - 1 11,12.h5 is all so playable here .
21,Bb3,c4b3,2rq1rk1/pp1bppbp/2np1np1/8/3NP2P/1BN1BP2/PPPQ2P1/R3K2R b KQ - 2 11,12.h5 is all so playable here .
22,Ne5,c6e5,2rq1rk1/pp1bppbp/3p1np1/4n3/3NP2P/1BN1BP2/PPPQ2P1/R3K2R w KQ - 3 12,12.h5 is all so playable here .
23,O-O-O,e1c1,2rq1rk1/pp1bppbp/3p1np1/4n3/3NP2P/1BN1BP2/PPPQ2P1/2KR3R b - - 4 12,12.h5 is all so playable here .
24,Nc4,e5c4,2rq1rk1/pp1bppbp/3p1np1/8/2nNP2P/1BN1BP2/PPPQ2P1/2KR3R w - - 5 13,"good move , Karpov keeps the strong position of the knight on c3 more powerful and making himself option of maneuvering the knight from d2 to the king side in the future"
25,Bxc4,b3c4,2rq1rk1/pp1bppbp/3p1np1/8/2BNP2P/2N1BP2/PPPQ2P1/2KR3R b - - 0 13,"good move , Karpov keeps the strong position of the knight on c3 more powerful and making himself option of maneuvering the knight from d2 to the king side in the future"
26,Rxc4,c8c4,3q1rk1/pp1bppbp/3p1np1/8/2rNP2P/2N1BP2/PPPQ2P1/2KR3R w - - 0 14,"good move , Karpov keeps the strong position of the knight on c3 more powerful and making himself option of maneuvering the knight from d2 to the king side in the future"
27,h5,h4h5,3q1rk1/pp1bppbp/3p1np1/7P/2rNP3/2N1BP2/PPPQ2P1/2KR3R b - - 0 14,"good move , Karpov keeps the strong position of the knight on c3 more powerful and making himself option of maneuvering the knight from d2 to the king side in the future"
28,Nxh5,f6h5,3q1rk1/pp1bppbp/3p2p1/7n/2rNP3/2N1BP2/PPPQ2P1/2KR3R w - - 0 15,"good move , Karpov keeps the strong position of the knight on c3 more powerful and making himself option of maneuvering the knight from d2 to the king side in the future"
29,g4,g2g4,3q1rk1/pp1bppbp/3p2p1/7n/2rNP1P1/2N1BP2/PPPQ4/2KR3R b - - 0 15,"good move , Karpov keeps the strong position of the knight on c3 more powerful and making himself option of maneuvering the knight from d2 to the king side in the future"
30,Nf6,h5f6,3q1rk1/pp1bppbp/3p1np1/8/2rNP1P1/2N1BP2/PPPQ4/2KR3R w - - 1 16,"good move , Karpov keeps the strong position of the knight on c3 more powerful and making himself option of maneuvering the knight from d2 to the king side in the future"
31,Nde2,d4e2,3q1rk1/pp1bppbp/3p1np1/8/2r1P1P1/2N1BP2/PPPQN3/2KR3R b - - 2 16,"good move , Karpov keeps the strong position of the knight on c3 more powerful and making himself option of maneuvering the knight from d2 to the king side in the future"
32,Qa5,d8a5,5rk1/pp1bppbp/3p1np1/q7/2r1P1P1/2N1BP2/PPPQN3/2KR3R w - - 3 17,"for develop whites pieces to succsessfull attack on the black king ,white must exchange the DSB's first . maybe it was better for black play 16...Rfc8 first to avoid the exchange ."
