N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"In preference to the older move N-B3, so that he can recapture with the Knight on QB4 and so make a strong point of his K5."
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2,"In preference to the older move N-B3, so that he can recapture with the Knight on QB4 and so make a strong point of his K5."
3,Nf3,g1f3,rnbqkb1r/pppppppp/5n2/8/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 2 2,"In preference to the older move N-B3, so that he can recapture with the Knight on QB4 and so make a strong point of his K5."
4,e6,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,"In preference to the older move N-B3, so that he can recapture with the Knight on QB4 and so make a strong point of his K5."
5,d4,d2d4,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,"In preference to the older move N-B3, so that he can recapture with the Knight on QB4 and so make a strong point of his K5."
6,d5,d7d5,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,"In preference to the older move N-B3, so that he can recapture with the Knight on QB4 and so make a strong point of his K5."
7,e3,e2e3,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4,"In preference to the older move N-B3, so that he can recapture with the Knight on QB4 and so make a strong point of his K5."
8,Be7,f8e7,rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 1 5,"In preference to the older move N-B3, so that he can recapture with the Knight on QB4 and so make a strong point of his K5."
9,Nbd2,b1d2,rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/4PN2/PP1N1PPP/R1BQKB1R b KQkq - 2 5,"In preference to the older move N-B3, so that he can recapture with the Knight on QB4 and so make a strong point of his K5."
10,O-O,e8g8,rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/4PN2/PP1N1PPP/R1BQKB1R w KQ - 3 6,"Black, too, will recapture with the Knight and make a strong point of his own K5. Note that 7... QN-Q2 is less accurate because of 8 P-B6."
11,Bd3,f1d3,rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/3BPN2/PP1N1PPP/R1BQK2R b KQ - 4 6,"Black, too, will recapture with the Knight and make a strong point of his own K5. Note that 7... QN-Q2 is less accurate because of 8 P-B6."
12,c5,c7c5,rnbq1rk1/pp2bppp/4pn2/2pp4/2PP4/3BPN2/PP1N1PPP/R1BQK2R w KQ - 0 7,"Black, too, will recapture with the Knight and make a strong point of his own K5. Note that 7... QN-Q2 is less accurate because of 8 P-B6."
13,dxc5,d4c5,rnbq1rk1/pp2bppp/4pn2/2Pp4/2P5/3BPN2/PP1N1PPP/R1BQK2R b KQ - 0 7,"Black, too, will recapture with the Knight and make a strong point of his own K5. Note that 7... QN-Q2 is less accurate because of 8 P-B6."
14,Na6,b8a6,r1bq1rk1/pp2bppp/n3pn2/2Pp4/2P5/3BPN2/PP1N1PPP/R1BQK2R w KQ - 1 8,"Black, too, will recapture with the Knight and make a strong point of his own K5. Note that 7... QN-Q2 is less accurate because of 8 P-B6."
15,O-O,e1g1,r1bq1rk1/pp2bppp/n3pn2/2Pp4/2P5/3BPN2/PP1N1PPP/R1BQ1RK1 b - - 2 8,Giving up hope of working the Knight via QB4 to K5 with any effect.
16,Nxc5,a6c5,r1bq1rk1/pp2bppp/4pn2/2np4/2P5/3BPN2/PP1N1PPP/R1BQ1RK1 w - - 0 9,Giving up hope of working the Knight via QB4 to K5 with any effect.
17,Be2,d3e2,r1bq1rk1/pp2bppp/4pn2/2np4/2P5/4PN2/PP1NBPPP/R1BQ1RK1 b - - 1 9,Giving up hope of working the Knight via QB4 to K5 with any effect.
18,b6,b7b6,r1bq1rk1/p3bppp/1p2pn2/2np4/2P5/4PN2/PP1NBPPP/R1BQ1RK1 w - - 0 10,Giving up hope of working the Knight via QB4 to K5 with any effect.
19,cxd5,c4d5,r1bq1rk1/p3bppp/1p2pn2/2nP4/8/4PN2/PP1NBPPP/R1BQ1RK1 b - - 0 10,Giving up hope of working the Knight via QB4 to K5 with any effect.
20,Nxd5,f6d5,r1bq1rk1/p3bppp/1p2p3/2nn4/8/4PN2/PP1NBPPP/R1BQ1RK1 w - - 0 11,"Delaying the development of White's Q side, and so gaining time."
21,Nb3,d2b3,r1bq1rk1/p3bppp/1p2p3/2nn4/8/1N2PN2/PP2BPPP/R1BQ1RK1 b - - 1 11,"Delaying the development of White's Q side, and so gaining time."
22,Bb7,c8b7,r2q1rk1/pb2bppp/1p2p3/2nn4/8/1N2PN2/PP2BPPP/R1BQ1RK1 w - - 2 12,"Delaying the development of White's Q side, and so gaining time."
23,Nxc5,b3c5,r2q1rk1/pb2bppp/1p2p3/2Nn4/8/4PN2/PP2BPPP/R1BQ1RK1 b - - 0 12,"Delaying the development of White's Q side, and so gaining time."
24,Bxc5,e7c5,r2q1rk1/pb3ppp/1p2p3/2bn4/8/4PN2/PP2BPPP/R1BQ1RK1 w - - 0 13,"Delaying the development of White's Q side, and so gaining time."
25,Qa4,d1a4,r2q1rk1/pb3ppp/1p2p3/2bn4/Q7/4PN2/PP2BPPP/R1B2RK1 b - - 1 13,"Delaying the development of White's Q side, and so gaining time."
26,Qf6,d8f6,r4rk1/pb3ppp/1p2pq2/2bn4/Q7/4PN2/PP2BPPP/R1B2RK1 w - - 2 14,"Delaying the development of White's Q side, and so gaining time."
27,Ba6,e2a6,r4rk1/pb3ppp/Bp2pq2/2bn4/Q7/4PN2/PP3PPP/R1B2RK1 b - - 3 14,Showing his gain of time in the occupation of the open file.
28,Bxa6,b7a6,r4rk1/p4ppp/bp2pq2/2bn4/Q7/4PN2/PP3PPP/R1B2RK1 w - - 0 15,Showing his gain of time in the occupation of the open file.
29,Qxa6,a4a6,r4rk1/p4ppp/Qp2pq2/2bn4/8/4PN2/PP3PPP/R1B2RK1 b - - 0 15,Showing his gain of time in the occupation of the open file.
30,Nb4,d5b4,r4rk1/p4ppp/Qp2pq2/2b5/1n6/4PN2/PP3PPP/R1B2RK1 w - - 1 16,Showing his gain of time in the occupation of the open file.
31,Qe2,a6e2,r4rk1/p4ppp/1p2pq2/2b5/1n6/4PN2/PP2QPPP/R1B2RK1 b - - 2 16,Showing his gain of time in the occupation of the open file.
32,Rfd8,f8d8,r2r2k1/p4ppp/1p2pq2/2b5/1n6/4PN2/PP2QPPP/R1B2RK1 w - - 3 17,Showing his gain of time in the occupation of the open file.
33,a3,a2a3,r2r2k1/p4ppp/1p2pq2/2b5/1n6/P3PN2/1P2QPPP/R1B2RK1 b - - 0 17,"White is now ready to free his game by P-QN4, so Black must invade the White position at once. If, however, 20... Q-B4 to enter at QB7, White replies 21 P-K4. The text move is a finesse to gain time to bring the Queen to Q4. If White now replies 21 P-QN4, Black plays 21... B-Q3 22 P-N3 Q-K5 and the entry square QB7 is again under control."
34,Nd3,b4d3,r2r2k1/p4ppp/1p2pq2/2b5/8/P2nPN2/1P2QPPP/R1B2RK1 w - - 1 18,"White is now ready to free his game by P-QN4, so Black must invade the White position at once. If, however, 20... Q-B4 to enter at QB7, White replies 21 P-K4. The text move is a finesse to gain time to bring the Queen to Q4. If White now replies 21 P-QN4, Black plays 21... B-Q3 22 P-N3 Q-K5 and the entry square QB7 is again under control."
35,Ne1,f3e1,r2r2k1/p4ppp/1p2pq2/2b5/8/P2nP3/1P2QPPP/R1B1NRK1 b - - 2 18,"White is now ready to free his game by P-QN4, so Black must invade the White position at once. If, however, 20... Q-B4 to enter at QB7, White replies 21 P-K4. The text move is a finesse to gain time to bring the Queen to Q4. If White now replies 21 P-QN4, Black plays 21... B-Q3 22 P-N3 Q-K5 and the entry square QB7 is again under control."
36,Nxe1,d3e1,r2r2k1/p4ppp/1p2pq2/2b5/8/P3P3/1P2QPPP/R1B1nRK1 w - - 0 19,"White is now ready to free his game by P-QN4, so Black must invade the White position at once. If, however, 20... Q-B4 to enter at QB7, White replies 21 P-K4. The text move is a finesse to gain time to bring the Queen to Q4. If White now replies 21 P-QN4, Black plays 21... B-Q3 22 P-N3 Q-K5 and the entry square QB7 is again under control."
37,Rxe1,f1e1,r2r2k1/p4ppp/1p2pq2/2b5/8/P3P3/1P2QPPP/R1B1R1K1 b - - 0 19,"White is now ready to free his game by P-QN4, so Black must invade the White position at once. If, however, 20... Q-B4 to enter at QB7, White replies 21 P-K4. The text move is a finesse to gain time to bring the Queen to Q4. If White now replies 21 P-QN4, Black plays 21... B-Q3 22 P-N3 Q-K5 and the entry square QB7 is again under control."
38,Rac8,a8c8,2rr2k1/p4ppp/1p2pq2/2b5/8/P3P3/1P2QPPP/R1B1R1K1 w - - 1 20,"White is now ready to free his game by P-QN4, so Black must invade the White position at once. If, however, 20... Q-B4 to enter at QB7, White replies 21 P-K4. The text move is a finesse to gain time to bring the Queen to Q4. If White now replies 21 P-QN4, Black plays 21... B-Q3 22 P-N3 Q-K5 and the entry square QB7 is again under control."
