N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"My standard opening with white for the last 6 years. I like the
variations and transpositions that mean there is never a dull game"
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,The Bremen variation which is again my preferred line
3,Nc3,b1c3,rnbqkbnr/pppp1ppp/8/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 1 2,The Bremen variation which is again my preferred line
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 3,The Bremen variation which is again my preferred line
5,Nf3,g1f3,rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 3 3,The Bremen variation which is again my preferred line
6,Nc6,b8c6,r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 4 4,The Bremen variation which is again my preferred line
7,g3,g2g3,r1bqkb1r/pppp1ppp/2n2n2/4p3/2P5/2N2NP1/PP1PPP1P/R1BQKB1R b KQkq - 0 4,The Bremen variation which is again my preferred line
8,d5,d7d5,r1bqkb1r/ppp2ppp/2n2n2/3pp3/2P5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 5,"Almost an automatic capture as the point of the english opening is to
allow black to build a centre then destroy it. d5 cxd5 accomplishes this in
one move. There are rare exceptions - see my game with hityerclock"
9,cxd5,c4d5,r1bqkb1r/ppp2ppp/2n2n2/3Pp3/8/2N2NP1/PP1PPP1P/R1BQKB1R b KQkq - 0 5,"Almost an automatic capture as the point of the english opening is to
allow black to build a centre then destroy it. d5 cxd5 accomplishes this in
one move. There are rare exceptions - see my game with hityerclock"
10,Nxd5,f6d5,r1bqkb1r/ppp2ppp/2n5/3np3/8/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 0 6,"And a rule of mine - if you start a fianchetto then complete it as soon as
possible}"
11,Bg2,f1g2,r1bqkb1r/ppp2ppp/2n5/3np3/8/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 1 6,"And a rule of mine - if you start a fianchetto then complete it as soon as
possible}"
12,Nb6,d5b6,r1bqkb1r/ppp2ppp/1nn5/4p3/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 2 7,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
13,O-O,e1g1,r1bqkb1r/ppp2ppp/1nn5/4p3/8/2N2NP1/PP1PPPBP/R1BQ1RK1 b kq - 3 7,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
14,Be7,f8e7,r1bqk2r/ppp1bppp/1nn5/4p3/8/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 4 8,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
15,a4,a2a4,r1bqk2r/ppp1bppp/1nn5/4p3/P7/2N2NP1/1P1PPPBP/R1BQ1RK1 b kq - 0 8,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
16,a5,a7a5,r1bqk2r/1pp1bppp/1nn5/p3p3/P7/2N2NP1/1P1PPPBP/R1BQ1RK1 w kq - 0 9,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
17,e3,e2e3,r1bqk2r/1pp1bppp/1nn5/p3p3/P7/2N1PNP1/1P1P1PBP/R1BQ1RK1 b kq - 0 9,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
18,Bg4,c8g4,r2qk2r/1pp1bppp/1nn5/p3p3/P5b1/2N1PNP1/1P1P1PBP/R1BQ1RK1 w kq - 1 10,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
19,h3,h2h3,r2qk2r/1pp1bppp/1nn5/p3p3/P5b1/2N1PNPP/1P1P1PB1/R1BQ1RK1 b kq - 0 10,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
20,Be6,g4e6,r2qk2r/1pp1bppp/1nn1b3/p3p3/P7/2N1PNPP/1P1P1PB1/R1BQ1RK1 w kq - 1 11,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
21,d4,d2d4,r2qk2r/1pp1bppp/1nn1b3/p3p3/P2P4/2N1PNPP/1P3PB1/R1BQ1RK1 b kq - 0 11,"Because I dislike Qp games i usually try to avoid playing d4 for as long as possible to make
it harder for black to transpose into one of the Qp lines. However here i had
no sensible alternative"
22,exd4,e5d4,r2qk2r/1pp1bppp/1nn1b3/p7/P2p4/2N1PNPP/1P3PB1/R1BQ1RK1 w kq - 0 12,"All standard moves to here but then black started to apply the pressure
building up a small but definite advantage"
23,Nxd4,f3d4,r2qk2r/1pp1bppp/1nn1b3/p7/P2N4/2N1P1PP/1P3PB1/R1BQ1RK1 b kq - 0 12,"All standard moves to here but then black started to apply the pressure
building up a small but definite advantage"
24,Nxd4,c6d4,r2qk2r/1pp1bppp/1n2b3/p7/P2n4/2N1P1PP/1P3PB1/R1BQ1RK1 w kq - 0 13,"All standard moves to here but then black started to apply the pressure
building up a small but definite advantage"
25,exd4,e3d4,r2qk2r/1pp1bppp/1n2b3/p7/P2P4/2N3PP/1P3PB1/R1BQ1RK1 b kq - 0 13,"All standard moves to here but then black started to apply the pressure
building up a small but definite advantage"
26,c6,c7c6,r2qk2r/1p2bppp/1np1b3/p7/P2P4/2N3PP/1P3PB1/R1BQ1RK1 w kq - 0 14,"All standard moves to here but then black started to apply the pressure
building up a small but definite advantage"
27,Ne4,c3e4,r2qk2r/1p2bppp/1np1b3/p7/P2PN3/6PP/1P3PB1/R1BQ1RK1 b kq - 1 14,"All standard moves to here but then black started to apply the pressure
building up a small but definite advantage"
28,O-O,e8g8,r2q1rk1/1p2bppp/1np1b3/p7/P2PN3/6PP/1P3PB1/R1BQ1RK1 w - - 2 15,"All standard moves to here but then black started to apply the pressure
building up a small but definite advantage"
29,Nc5,e4c5,r2q1rk1/1p2bppp/1np1b3/p1N5/P2P4/6PP/1P3PB1/R1BQ1RK1 b - - 3 15,"All standard moves to here but then black started to apply the pressure
building up a small but definite advantage"
30,Bc8,e6c8,r1bq1rk1/1p2bppp/1np5/p1N5/P2P4/6PP/1P3PB1/R1BQ1RK1 w - - 4 16,Much better was Re1 preparing to take control of the open file
31,Be3,c1e3,r1bq1rk1/1p2bppp/1np5/p1N5/P2P4/4B1PP/1P3PB1/R2Q1RK1 b - - 5 16,Much better was Re1 preparing to take control of the open file
32,Nd5,b6d5,r1bq1rk1/1p2bppp/2p5/p1Nn4/P2P4/4B1PP/1P3PB1/R2Q1RK1 w - - 6 17,Much better was Re1 preparing to take control of the open file
33,Rc1,a1c1,r1bq1rk1/1p2bppp/2p5/p1Nn4/P2P4/4B1PP/1P3PB1/2RQ1RK1 b - - 7 17,Much better was Re1 preparing to take control of the open file
34,Nxe3,d5e3,r1bq1rk1/1p2bppp/2p5/p1N5/P2P4/4n1PP/1P3PB1/2RQ1RK1 w - - 0 18,splitting my pawns into 3 groups of 2 and opening up the K defenses
35,fxe3,f2e3,r1bq1rk1/1p2bppp/2p5/p1N5/P2P4/4P1PP/1P4B1/2RQ1RK1 b - - 0 18,splitting my pawns into 3 groups of 2 and opening up the K defenses
36,Bd6,e7d6,r1bq1rk1/1p3ppp/2pb4/p1N5/P2P4/4P1PP/1P4B1/2RQ1RK1 w - - 1 19,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
37,Rf3,f1f3,r1bq1rk1/1p3ppp/2pb4/p1N5/P2P4/4PRPP/1P4B1/2RQ2K1 b - - 2 19,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
38,Qe7,d8e7,r1b2rk1/1p2qppp/2pb4/p1N5/P2P4/4PRPP/1P4B1/2RQ2K1 w - - 3 20,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
39,Qc2,d1c2,r1b2rk1/1p2qppp/2pb4/p1N5/P2P4/4PRPP/1PQ3B1/2R3K1 b - - 4 20,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
40,Re8,f8e8,r1b1r1k1/1p2qppp/2pb4/p1N5/P2P4/4PRPP/1PQ3B1/2R3K1 w - - 5 21,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
41,e4,e3e4,r1b1r1k1/1p2qppp/2pb4/p1N5/P2PP3/5RPP/1PQ3B1/2R3K1 b - - 0 21,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
42,Bxc5,d6c5,r1b1r1k1/1p2qppp/2p5/p1b5/P2PP3/5RPP/1PQ3B1/2R3K1 w - - 0 22,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
43,dxc5,d4c5,r1b1r1k1/1p2qppp/2p5/p1P5/P3P3/5RPP/1PQ3B1/2R3K1 b - - 0 22,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
44,Qxe4,e7e4,r1b1r1k1/1p3ppp/2p5/p1P5/P3q3/5RPP/1PQ3B1/2R3K1 w - - 0 23,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
45,Qxe4,c2e4,r1b1r1k1/1p3ppp/2p5/p1P5/P3Q3/5RPP/1P4B1/2R3K1 b - - 0 23,"Working on the
principle that if your K is exposed then exchange Qs as soon as possible"
46,Rxe4,e8e4,r1b3k1/1p3ppp/2p5/p1P5/P3r3/5RPP/1P4B1/2R3K1 w - - 0 24,Already thinking about engineering a draw even though a pawn down
47,Rd1,c1d1,r1b3k1/1p3ppp/2p5/p1P5/P3r3/5RPP/1P4B1/3R2K1 b - - 1 24,Already thinking about engineering a draw even though a pawn down
