N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,A nice miniature
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Fried liver attack
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Fried liver attack
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Fried liver attack
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,Fried liver attack
6,Nf6,g8f6,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,Fried liver attack
7,Ng5,f3g5,r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq - 5 4,Fried liver attack
8,Bc5,f8c5,r1bqk2r/pppp1ppp/2n2n2/2b1p1N1/2B1P3/8/PPPP1PPP/RNBQK2R w KQkq - 6 5,I have been dying to play this variation for ages now
9,Nxf7,g5f7,r1bqk2r/pppp1Npp/2n2n2/2b1p3/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq - 0 5,Better is Bxf7+
10,Bxf2+,c5f2,r1bqk2r/pppp1Npp/2n2n2/4p3/2B1P3/8/PPPP1bPP/RNBQK2R w KQkq - 0 6,Again not recommended. Play is just too wild if white takes on f2 and white usually comes off worse
11,Kxf2,e1f2,r1bqk2r/pppp1Npp/2n2n2/4p3/2B1P3/8/PPPP1KPP/RNBQ3R b kq - 0 6,Again not recommended. Play is just too wild if white takes on f2 and white usually comes off worse
12,Nxe4+,f6e4,r1bqk2r/pppp1Npp/2n5/4p3/2B1n3/8/PPPP1KPP/RNBQ3R w kq - 0 7,Again not the best continuation. this just exposes the king to too much attacking combinations.
13,Ke3,f2e3,r1bqk2r/pppp1Npp/2n5/4p3/2B1n3/4K3/PPPP2PP/RNBQ3R b kq - 1 7,Again not the best continuation. this just exposes the king to too much attacking combinations.
14,Qh4,d8h4,r1b1k2r/pppp1Npp/2n5/4p3/2B1n2q/4K3/PPPP2PP/RNBQ3R w kq - 2 8,Now white needs to make the correct move or he will be sorry.
15,Nxh8,f7h8,r1b1k2N/pppp2pp/2n5/4p3/2B1n2q/4K3/PPPP2PP/RNBQ3R b q - 0 8,??? Wrong move. Mate is now unavoidable.
16,Qf4+,h4f4,r1b1k2N/pppp2pp/2n5/4p3/2B1nq2/4K3/PPPP2PP/RNBQ3R w q - 1 9,"Both Ke2 and Kd3 lead to mate. If Kd3 then Nb4+ Ke2 Qf2#

If Ke2 then Qf2+ Kd3 Nc5+ Kc3 Qd4#"
17,Ke2,e3e2,r1b1k2N/pppp2pp/2n5/4p3/2B1nq2/8/PPPPK1PP/RNBQ3R b q - 2 9,White chosses the option that holds out longest
18,Qf2+,f4f2,r1b1k2N/pppp2pp/2n5/4p3/2B1n3/8/PPPPKqPP/RNBQ3R w q - 3 10,Hope you enjoyed this quick game. Played in one day :)
19,Kd3,e2d3,r1b1k2N/pppp2pp/2n5/4p3/2B1n3/3K4/PPPP1qPP/RNBQ3R b q - 4 10,Hope you enjoyed this quick game. Played in one day :)
20,Nc5+,e4c5,r1b1k2N/pppp2pp/2n5/2n1p3/2B5/3K4/PPPP1qPP/RNBQ3R w q - 5 11,Hope you enjoyed this quick game. Played in one day :)
21,Kc3,d3c3,r1b1k2N/pppp2pp/2n5/2n1p3/2B5/2K5/PPPP1qPP/RNBQ3R b q - 6 11,Hope you enjoyed this quick game. Played in one day :)
22,Qd4#,f2d4,r1b1k2N/pppp2pp/2n5/2n1p3/2Bq4/2K5/PPPP2PP/RNBQ3R w q - 7 12,Hope you enjoyed this quick game. Played in one day :)
