N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Here's an example of developing your minor pieces with tempo.  Developing with tempo is important because it brings your pieces into the fray quicker than your opponent.

When developing with tempo you are creating a threat that your opponent has to deal with before continuing with  his/her attack."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,The early development of the queen offers an excellent target.
3,exd5,e4d5,rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,The early development of the queen offers an excellent target.
4,Qxd5,d8d5,rnb1kbnr/ppp1pppp/8/3q4/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3,The early development of the queen offers an excellent target.
5,Nc3,b1c3,rnb1kbnr/ppp1pppp/8/3q4/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 3,Developing the Knight and attacking the queen.
6,Qg5,d5g5,rnb1kbnr/ppp1pppp/8/6q1/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 4,Again developing the Knight and attacking the queen.
7,Nf3,g1f3,rnb1kbnr/ppp1pppp/8/6q1/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 4,Again developing the Knight and attacking the queen.
8,Qa5,g5a5,rnb1kbnr/ppp1pppp/8/q7/8/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 5,Freeing the dark squared bishop.
9,d4,d2d4,rnb1kbnr/ppp1pppp/8/q7/3P4/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 5,Freeing the dark squared bishop.
10,Bg4,c8g4,rn2kbnr/ppp1pppp/8/q7/3P2b1/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 6,Pins the Knight.
11,Bb5+,f1b5,rn2kbnr/ppp1pppp/8/qB6/3P2b1/2N2N2/PPP2PPP/R1BQK2R b KQkq - 2 6,"A useless check, c6 means I need to take another move to save my bishop and  allows the Queen a flight path if danger appears"
12,c6,c7c6,rn2kbnr/pp2pppp/2p5/qB6/3P2b1/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 7,"Of the first eight moves, the queen as moved four times only to end up on it's starting square.  Black has only moved one minor piece while next move white will have developed all four minor pieces and can castle on either side."
13,Bc4,b5c4,rn2kbnr/pp2pppp/2p5/q7/2BP2b1/2N2N2/PPP2PPP/R1BQK2R b KQkq - 1 7,"Of the first eight moves, the queen as moved four times only to end up on it's starting square.  Black has only moved one minor piece while next move white will have developed all four minor pieces and can castle on either side."
14,e6,e7e6,rn2kbnr/pp3ppp/2p1p3/q7/2BP2b1/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 8,"Of the first eight moves, the queen as moved four times only to end up on it's starting square.  Black has only moved one minor piece while next move white will have developed all four minor pieces and can castle on either side."
15,Qd3,d1d3,rn2kbnr/pp3ppp/2p1p3/q7/2BP2b1/2NQ1N2/PPP2PPP/R1B1K2R b KQkq - 1 8,"Of the first eight moves, the queen as moved four times only to end up on it's starting square.  Black has only moved one minor piece while next move white will have developed all four minor pieces and can castle on either side."
16,Qd8,a5d8,rn1qkbnr/pp3ppp/2p1p3/8/2BP2b1/2NQ1N2/PPP2PPP/R1B1K2R w KQkq - 2 9,"Of the first eight moves, the queen as moved four times only to end up on it's starting square.  Black has only moved one minor piece while next move white will have developed all four minor pieces and can castle on either side."
17,Bf4,c1f4,rn1qkbnr/pp3ppp/2p1p3/8/2BP1Bb1/2NQ1N2/PPP2PPP/R3K2R b KQkq - 3 9,Completing my development of the minor pieces.
18,Bxf3,g4f3,rn1qkbnr/pp3ppp/2p1p3/8/2BP1B2/2NQ1b2/PPP2PPP/R3K2R w KQkq - 0 10,Trading off black's only active piece. This leaves the d4 pawn hanging.
19,Qxf3,d3f3,rn1qkbnr/pp3ppp/2p1p3/8/2BP1B2/2N2Q2/PPP2PPP/R3K2R b KQkq - 0 10,Trading off black's only active piece. This leaves the d4 pawn hanging.
20,Qxd4,d8d4,rn2kbnr/pp3ppp/2p1p3/8/2Bq1B2/2N2Q2/PPP2PPP/R3K2R w KQkq - 0 11,Now the d-file is open for white to exploit.  First to save my bishop.
21,Bb3,c4b3,rn2kbnr/pp3ppp/2p1p3/8/3q1B2/1BN2Q2/PPP2PPP/R3K2R b KQkq - 1 11,"11 .. Bd6??, 12 Rd1 threatening black's queen and bishop"
22,Bd6,f8d6,rn2k1nr/pp3ppp/2pbp3/8/3q1B2/1BN2Q2/PPP2PPP/R3K2R w KQkq - 2 12,"11 .. Bd6??, 12 Rd1 threatening black's queen and bishop"
23,Rd1,a1d1,rn2k1nr/pp3ppp/2pbp3/8/3q1B2/1BN2Q2/PPP2PPP/3RK2R b Kkq - 3 12,"Preparing to double my rooks on the d-file, scare the queen off the h4-d8 diagonal, pinning both Knights to the Rooks."
24,Qf6,d4f6,rn2k1nr/pp3ppp/2pbpq2/8/5B2/1BN2Q2/PPP2PPP/3RK2R w Kkq - 4 13,"Preparing to double my rooks on the d-file, scare the queen off the h4-d8 diagonal, pinning both Knights to the Rooks."
25,Rxd6,d1d6,rn2k1nr/pp3ppp/2pRpq2/8/5B2/1BN2Q2/PPP2PPP/4K2R b Kkq - 0 13,"Preparing to double my rooks on the d-file, scare the queen off the h4-d8 diagonal, pinning both Knights to the Rooks."
26,Ne7,g8e7,rn2k2r/pp2nppp/2pRpq2/8/5B2/1BN2Q2/PPP2PPP/4K2R w Kkq - 1 14,"Ng6 before castling offers the escape Qd3, if black captures the bishop Rd8  leads to checkmate"
