N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,".The opening resulted in a very closed game, were both sides avoided exchanges, until black decide for a centre pawn break with 11...d5 and after white's move decided to precipitate the action by exchanging the pawns, then instead of dealing with white threats (black had a pawn hanging and a knight pinned), black decided for an unneeded move 13.h6 after which white took the initiative and due to a cramped camp by black with lack of connection between pieces, white went on to win the game."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Portuguese opening
3,Bb5,f1b5,rnbqkbnr/pppp1ppp/8/1B2p3/4P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,Portuguese opening
4,a6,a7a6,rnbqkbnr/1ppp1ppp/p7/1B2p3/4P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3,"one of the main replies, the idea is to repel the bishop from b5"
5,Ba4,b5a4,rnbqkbnr/1ppp1ppp/p7/4p3/B3P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 3,"the main line keeping pressure over d7, inviting b5 to over extend blacks pawns"
6,Nf6,g8f6,rnbqkb1r/1ppp1ppp/p4n2/4p3/B3P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 4,counter-attack the best option for black
7,Qe2,d1e2,rnbqkb1r/1ppp1ppp/p4n2/4p3/B3P3/8/PPPPQPPP/RNB1K1NR b KQkq - 3 4,d3 is the other option here
8,Nc6,b8c6,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/8/PPPPQPPP/RNB1K1NR w KQkq - 4 5,"to open an escape route for the bishop keeping the light squares bishop is white's main idea, and to prevent both Nd4 and Nb4"
9,c3,c2c3,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/2P5/PP1PQPPP/RNB1K1NR b KQkq - 0 5,"to open an escape route for the bishop keeping the light squares bishop is white's main idea, and to prevent both Nd4 and Nb4"
10,d6,d7d6,r1bqkb1r/1pp2ppp/p1np1n2/4p3/B3P3/2P5/PP1PQPPP/RNB1K1NR w KQkq - 0 6,"now further support on e4, and opens c1-h6 diagonal, white pawn structure is cohesive although if black tires a d5 pawn break white might have some trouble due to the weakness of it's d3 pawn"
11,d3,d2d3,r1bqkb1r/1pp2ppp/p1np1n2/4p3/B3P3/2PP4/PP2QPPP/RNB1K1NR b KQkq - 0 6,"now further support on e4, and opens c1-h6 diagonal, white pawn structure is cohesive although if black tires a d5 pawn break white might have some trouble due to the weakness of it's d3 pawn"
12,Bd7,c8d7,r2qkb1r/1ppb1ppp/p1np1n2/4p3/B3P3/2PP4/PP2QPPP/RNB1K1NR w KQkq - 1 7,so white doesn't have to exchange the bishop
13,Bc2,a4c2,r2qkb1r/1ppb1ppp/p1np1n2/4p3/4P3/2PP4/PPB1QPPP/RNB1K1NR b KQkq - 2 7,so white doesn't have to exchange the bishop
14,Be6,d7e6,r2qkb1r/1pp2ppp/p1npbn2/4p3/4P3/2PP4/PPB1QPPP/RNB1K1NR w KQkq - 3 8,Bg5 h6 Be3 is almost the same
15,Be3,c1e3,r2qkb1r/1pp2ppp/p1npbn2/4p3/4P3/2PPB3/PPB1QPPP/RN2K1NR b KQkq - 4 8,Bg5 h6 Be3 is almost the same
16,Be7,f8e7,r2qk2r/1pp1bppp/p1npbn2/4p3/4P3/2PPB3/PPB1QPPP/RN2K1NR w KQkq - 5 9,preventing Bg4
17,Nf3,g1f3,r2qk2r/1pp1bppp/p1npbn2/4p3/4P3/2PPBN2/PPB1QPPP/RN2K2R b KQkq - 6 9,preventing Bg4
18,Qd7,d8d7,r3k2r/1ppqbppp/p1npbn2/4p3/4P3/2PPBN2/PPB1QPPP/RN2K2R w KQkq - 7 10,preventing Bg4
19,h3,h2h3,r3k2r/1ppqbppp/p1npbn2/4p3/4P3/2PPBN1P/PPB1QPP1/RN2K2R b KQkq - 0 10,preventing Bg4
20,O-O-O,e8c8,2kr3r/1ppqbppp/p1npbn2/4p3/4P3/2PPBN1P/PPB1QPP1/RN2K2R w KQ - 1 11,developing the last piece and leaving open the hypothesis of 0-0 or 0-0-0
21,Nbd2,b1d2,2kr3r/1ppqbppp/p1npbn2/4p3/4P3/2PPBN1P/PPBNQPP1/R3K2R b KQ - 2 11,developing the last piece and leaving open the hypothesis of 0-0 or 0-0-0
22,d5,d6d5,2kr3r/1ppqbppp/p1n1bn2/3pp3/4P3/2PPBN1P/PPBNQPP1/R3K2R w KQ - 0 12,pining the knight
23,Ba4,c2a4,2kr3r/1ppqbppp/p1n1bn2/3pp3/B3P3/2PPBN1P/PP1NQPP1/R3K2R b KQ - 1 12,pining the knight
24,dxe4,d5e4,2kr3r/1ppqbppp/p1n1bn2/4p3/B3p3/2PPBN1P/PP1NQPP1/R3K2R w KQ - 0 13,?! b5 was needed although would have weakened
25,dxe4,d3e4,2kr3r/1ppqbppp/p1n1bn2/4p3/B3P3/2P1BN1P/PP1NQPP1/R3K2R b KQ - 0 13,"no problems for white in opening the d column, it might even try to place a rook there latter on"
26,h6,h7h6,2kr3r/1ppqbpp1/p1n1bn1p/4p3/B3P3/2P1BN1P/PP1NQPP1/R3K2R w KQ - 0 14,"? a tranquil and inappropriate move, conceding the initiative to white"
27,Nxe5,f3e5,2kr3r/1ppqbpp1/p1n1bn1p/4N3/B3P3/2P1B2P/PP1NQPP1/R3K2R b KQ - 0 14,profiting from the previous pin over the c6 knight
28,Qd6,d7d6,2kr3r/1pp1bpp1/p1nqbn1p/4N3/B3P3/2P1B2P/PP1NQPP1/R3K2R w KQ - 1 15,"wins a pawn, as bxc6 Qxa6+ Kd7 Nf3 Kd8 only move due to the threat Rd1 to win the queen for the rook or a piece for a pawn in d5, and white is clearly better"
