N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
4,d6,d7d6,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
5,Bc4,f1c4,rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
6,Nf6,g8f6,rnbqkb1r/ppp2ppp/3p1n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
7,Nc3,b1c3,rnbqkb1r/ppp2ppp/3p1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 3 4,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
8,c6,c7c6,rnbqkb1r/pp3ppp/2pp1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
9,d3,d2d3,rnbqkb1r/pp3ppp/2pp1n2/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 5,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
10,Bg4,c8g4,rn1qkb1r/pp3ppp/2pp1n2/4p3/2B1P1b1/2NP1N2/PPP2PPP/R1BQK2R w KQkq - 1 6,"black opened his defense and my attention got drawn to h6 ... unfortunately, I was blinded by ambition and tried to get to the h6 square at all costs ... and it cost me the game"
