N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"The four knights game.  I was pretty sure what my opponent was going to do and I had a plan waiting for him.........my prediction was Bg5, then he would take my knight."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"The four knights game.  I was pretty sure what my opponent was going to do and I had a plan waiting for him.........my prediction was Bg5, then he would take my knight."
3,Nc3,b1c3,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,"The four knights game.  I was pretty sure what my opponent was going to do and I had a plan waiting for him.........my prediction was Bg5, then he would take my knight."
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 2 3,"The four knights game.  I was pretty sure what my opponent was going to do and I had a plan waiting for him.........my prediction was Bg5, then he would take my knight."
5,Nf3,g1f3,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq - 3 3,"The four knights game.  I was pretty sure what my opponent was going to do and I had a plan waiting for him.........my prediction was Bg5, then he would take my knight."
6,Nc6,b8c6,r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/2N2N2/PPP1PPPP/R1BQKB1R w KQkq - 4 4,"The four knights game.  I was pretty sure what my opponent was going to do and I had a plan waiting for him.........my prediction was Bg5, then he would take my knight."
7,Bg5,c1g5,r1bqkb1r/ppp1pppp/2n2n2/3p2B1/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 5 4,Just what I thought.
8,Bf5,c8f5,r2qkb1r/ppp1pppp/2n2n2/3p1bB1/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQkq - 6 5,"It may not look like it, but this move actually hampered his light-squared bishop from developing."
9,Bxf6,g5f6,r2qkb1r/ppp1pppp/2n2B2/3p1b2/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 0 5,"It may not look like it, but this move actually hampered his light-squared bishop from developing."
10,gxf6,g7f6,r2qkb1r/ppp1pp1p/2n2p2/3p1b2/3P4/2N2N2/PPP1PPPP/R2QKB1R w KQkq - 0 6,I think you can see what I had in mind here.  Rg8 attacking his g2 pawn and preventing his light-squared bishop from developing.
11,a3,a2a3,r2qkb1r/ppp1pp1p/2n2p2/3p1b2/3P4/P1N2N2/1PP1PPPP/R2QKB1R b KQkq - 0 6,In preparation for castling queenside.  Usually as black I like to castle queenside to bring my rook into the game with one less move.
12,Qd7,d8d7,r3kb1r/pppqpp1p/2n2p2/3p1b2/3P4/P1N2N2/1PP1PPPP/R2QKB1R w KQkq - 1 7,In preparation for castling queenside.  Usually as black I like to castle queenside to bring my rook into the game with one less move.
13,h3,h2h3,r3kb1r/pppqpp1p/2n2p2/3p1b2/3P4/P1N2N1P/1PP1PPP1/R2QKB1R b KQkq - 0 7,"If he took my pawn here then I would recapture with my f pawn so the doubled f pawns weren't really a concern of mine.  He wouldn't be able to take my pawn with his knight, then I would get a whole knight for nothing."
14,O-O-O,e8c8,2kr1b1r/pppqpp1p/2n2p2/3p1b2/3P4/P1N2N1P/1PP1PPP1/R2QKB1R w KQ - 1 8,"If he took my pawn here then I would recapture with my f pawn so the doubled f pawns weren't really a concern of mine.  He wouldn't be able to take my pawn with his knight, then I would get a whole knight for nothing."
15,b4,b2b4,2kr1b1r/pppqpp1p/2n2p2/3p1b2/1P1P4/P1N2N1P/2P1PPP1/R2QKB1R b KQ - 0 8,"If he took my pawn here then I would recapture with my f pawn so the doubled f pawns weren't really a concern of mine.  He wouldn't be able to take my pawn with his knight, then I would get a whole knight for nothing."
16,e5,e7e5,2kr1b1r/pppq1p1p/2n2p2/3ppb2/1P1P4/P1N2N1P/2P1PPP1/R2QKB1R w KQ - 0 9,"If he took my pawn here then I would recapture with my f pawn so the doubled f pawns weren't really a concern of mine.  He wouldn't be able to take my pawn with his knight, then I would get a whole knight for nothing."
17,e3,e2e3,2kr1b1r/pppq1p1p/2n2p2/3ppb2/1P1P4/P1N1PN1P/2P2PP1/R2QKB1R b KQ - 0 9,He thinks that he's protecting his d pawn.
18,exd4,e5d4,2kr1b1r/pppq1p1p/2n2p2/3p1b2/1P1p4/P1N1PN1P/2P2PP1/R2QKB1R w KQ - 0 10,"I don't really care about the pawns, I just wanted his e file open for my rook.  Then I'll have two open files for my rooks.  I know that he's going kingside because castling queenside for him would just be horrible with his pawns pushed so far up the board."
19,exd4,e3d4,2kr1b1r/pppq1p1p/2n2p2/3p1b2/1P1P4/P1N2N1P/2P2PP1/R2QKB1R b KQ - 0 10,Preventing his bishop from developing.  This is the move I saw with Bxf6.
20,Rg8,h8g8,2kr1br1/pppq1p1p/2n2p2/3p1b2/1P1P4/P1N2N1P/2P2PP1/R2QKB1R w KQ - 1 11,Preventing his bishop from developing.  This is the move I saw with Bxf6.
21,Nh4,f3h4,2kr1br1/pppq1p1p/2n2p2/3p1b2/1P1P3N/P1N4P/2P2PP1/R2QKB1R b KQ - 2 11,Protecting his g2 pawn and attacking my bishop while at the same time allowing his LS bishop to develop.
22,Re8+,d8e8,2k1rbr1/pppq1p1p/2n2p2/3p1b2/1P1P3N/P1N4P/2P2PP1/R2QKB1R w KQ - 3 12,My plan here was to sacrifice my bishop to get a big attack and his king and queen.  If he took here my next move would have been Nxd4 attacking his LS bishop and his queen.
23,Be2,f1e2,2k1rbr1/pppq1p1p/2n2p2/3p1b2/1P1P3N/P1N4P/2P1BPP1/R2QK2R b KQ - 4 12,My plan here was to sacrifice my bishop to get a big attack and his king and queen.  If he took here my next move would have been Nxd4 attacking his LS bishop and his queen.
24,Bxc2,f5c2,2k1rbr1/pppq1p1p/2n2p2/3p4/1P1P3N/P1N4P/2b1BPP1/R2QK2R w KQ - 0 13,My plan here was to sacrifice my bishop to get a big attack and his king and queen.  If he took here my next move would have been Nxd4 attacking his LS bishop and his queen.
25,Qd2,d1d2,2k1rbr1/pppq1p1p/2n2p2/3p4/1P1P3N/P1N4P/2bQBPP1/R3K2R b KQ - 1 13,"He didn't go for it, so I just got a pawn for nothing.  I'm not complaining."
26,Bb3,c2b3,2k1rbr1/pppq1p1p/2n2p2/3p4/1P1P3N/PbN4P/3QBPP1/R3K2R w KQ - 2 14,"And my attack on the kingside begins.  I'm not really threating Qxg2 checkmate.  I'm threating QxN, but he can't save the knight.  If he moves the knight then Qxg2 will be checkmate.  So his knight is lost and there's nothing he can do about it."
27,O-O,e1g1,2k1rbr1/pppq1p1p/2n2p2/3p4/1P1P3N/PbN4P/3QBPP1/R4RK1 b - - 3 14,"And my attack on the kingside begins.  I'm not really threating Qxg2 checkmate.  I'm threating QxN, but he can't save the knight.  If he moves the knight then Qxg2 will be checkmate.  So his knight is lost and there's nothing he can do about it."
28,Qxh3,d7h3,2k1rbr1/ppp2p1p/2n2p2/3p4/1P1P3N/PbN4q/3QBPP1/R4RK1 w - - 0 15,"And my attack on the kingside begins.  I'm not really threating Qxg2 checkmate.  I'm threating QxN, but he can't save the knight.  If he moves the knight then Qxg2 will be checkmate.  So his knight is lost and there's nothing he can do about it."
29,g3,g2g3,2k1rbr1/ppp2p1p/2n2p2/3p4/1P1P3N/PbN3Pq/3QBP2/R4RK1 b - - 0 15,He can't take my queen because the pawn is pinned to his king.  This is why I didn't care if he doubled my pawns because it allowed me a big attack on the g-file.
30,Qxh4,h3h4,2k1rbr1/ppp2p1p/2n2p2/3p4/1P1P3q/PbN3P1/3QBP2/R4RK1 w - - 0 16,He can't take my queen because the pawn is pinned to his king.  This is why I didn't care if he doubled my pawns because it allowed me a big attack on the g-file.
31,Kg2,g1g2,2k1rbr1/ppp2p1p/2n2p2/3p4/1P1P3q/PbN3P1/3QBPK1/R4R2 b - - 1 16,"I wasn't really sure what to do here, so I just developed my last piece and threatened his queen, keeping all of my attacking possibilities in the air for now."
32,Bh6,f8h6,2k1r1r1/ppp2p1p/2n2p1b/3p4/1P1P3q/PbN3P1/3QBPK1/R4R2 w - - 2 17,"I wasn't really sure what to do here, so I just developed my last piece and threatened his queen, keeping all of my attacking possibilities in the air for now."
33,Qd3,d2d3,2k1r1r1/ppp2p1p/2n2p1b/3p4/1P1P3q/PbNQ2P1/4BPK1/R4R2 b - - 3 17,"His next few moves, I honestly didn't see and he had a real fighting chance.  I'm just glad that I was able to come away with a win here."
34,Bc4,b3c4,2k1r1r1/ppp2p1p/2n2p1b/3p4/1PbP3q/P1NQ2P1/4BPK1/R4R2 w - - 4 18,"His next few moves, I honestly didn't see and he had a real fighting chance.  I'm just glad that I was able to come away with a win here."
35,Qf5+,d3f5,2k1r1r1/ppp2p1p/2n2p1b/3p1Q2/1PbP3q/P1N3P1/4BPK1/R4R2 b - - 5 18,"Now my random moves were over, my next move was to play Qf3 , picking off the knight."
36,Kb8,c8b8,1k2r1r1/ppp2p1p/2n2p1b/3p1Q2/1PbP3q/P1N3P1/4BPK1/R4R2 w - - 6 19,"Now my random moves were over, my next move was to play Qf3 , picking off the knight."
37,Rfh1,f1h1,1k2r1r1/ppp2p1p/2n2p1b/3p1Q2/1PbP3q/P1N3P1/4BPK1/R6R b - - 7 19,"Now my random moves were over, my next move was to play Qf3 , picking off the knight."
38,Nxd4,c6d4,1k2r1r1/ppp2p1p/5p1b/3p1Q2/1Pbn3q/P1N3P1/4BPK1/R6R w - - 0 20,"Now my random moves were over, my next move was to play Qf3 , picking off the knight."
39,Qxh7,f5h7,1k2r1r1/ppp2p1Q/5p1b/3p4/1Pbn3q/P1N3P1/4BPK1/R6R b - - 0 20,"Now my random moves were over, my next move was to play Qf3 , picking off the knight."
40,Qf4,h4f4,1k2r1r1/ppp2p1Q/5p1b/3p4/1Pbn1q2/P1N3P1/4BPK1/R6R w - - 1 21,"Now my random moves were over, my next move was to play Qf3 , picking off the knight."
41,Bxc4,e2c4,1k2r1r1/ppp2p1Q/5p1b/3p4/1PBn1q2/P1N3P1/5PK1/R6R b - - 0 21,"Now my random moves were over, my next move was to play Qf3 , picking off the knight."
42,dxc4,d5c4,1k2r1r1/ppp2p1Q/5p1b/8/1Ppn1q2/P1N3P1/5PK1/R6R w - - 0 22,"Now my random moves were over, my next move was to play Qf3 , picking off the knight."
