N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Sicilian Defense.  It's my favorite e4 response, too."
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Sicilian Defense.  It's my favorite e4 response, too."
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"This is the first Sicilian game I've played on GameKnot that followed the standard sequence.  When I first played it as Black, I met 2. .. d4."
4,d6,d7d6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"This is the first Sicilian game I've played on GameKnot that followed the standard sequence.  When I first played it as Black, I met 2. .. d4."
5,d4,d2d4,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"This is the first Sicilian game I've played on GameKnot that followed the standard sequence.  When I first played it as Black, I met 2. .. d4."
6,cxd4,c5d4,rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"This is the first Sicilian game I've played on GameKnot that followed the standard sequence.  When I first played it as Black, I met 2. .. d4."
7,Nxd4,f3d4,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,"This is the first Sicilian game I've played on GameKnot that followed the standard sequence.  When I first played it as Black, I met 2. .. d4."
8,Nf6,g8f6,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,"As White, I often struggle finding a good way to attack the Sicilian.  The Levenfish here seemed rash to me when I first encountered it, but its potential to loosen Black's defenses won me over."
9,Nc3,b1c3,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,"As White, I often struggle finding a good way to attack the Sicilian.  The Levenfish here seemed rash to me when I first encountered it, but its potential to loosen Black's defenses won me over."
10,g6,g7g6,rnbqkb1r/pp2pp1p/3p1np1/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,"As White, I often struggle finding a good way to attack the Sicilian.  The Levenfish here seemed rash to me when I first encountered it, but its potential to loosen Black's defenses won me over."
11,f4,f2f4,rnbqkb1r/pp2pp1p/3p1np1/8/3NPP2/2N5/PPP3PP/R1BQKB1R b KQkq - 0 6,"As White, I often struggle finding a good way to attack the Sicilian.  The Levenfish here seemed rash to me when I first encountered it, but its potential to loosen Black's defenses won me over."
12,Bg7,f8g7,rnbqk2r/pp2ppbp/3p1np1/8/3NPP2/2N5/PPP3PP/R1BQKB1R w KQkq - 1 7,"Not good.  Definitely a mistake, though it doesn't look that dangerous.  The Bb5+ threat is obvious, but combined with the e5 pawn advance that's coming, Black gets locked into a losing position.  If I were Black, I believe my move would have been 6. .. e5.  Exchanging queens looks better than the coming situation, to me."
13,e5,e4e5,rnbqk2r/pp2ppbp/3p1np1/4P3/3N1P2/2N5/PPP3PP/R1BQKB1R b KQkq - 0 7,"Black's choices are all bad ones.  I think Ng4 looks like the best one, though Black is still down at least a knight."
14,dxe5,d6e5,rnbqk2r/pp2ppbp/5np1/4p3/3N1P2/2N5/PPP3PP/R1BQKB1R w KQkq - 0 8,"Black's choices are all bad ones.  I think Ng4 looks like the best one, though Black is still down at least a knight."
15,fxe5,f4e5,rnbqk2r/pp2ppbp/5np1/4P3/3N4/2N5/PPP3PP/R1BQKB1R b KQkq - 0 8,"Black's choices are all bad ones.  I think Ng4 looks like the best one, though Black is still down at least a knight."
16,Nd5,f6d5,rnbqk2r/pp2ppbp/6p1/3nP3/3N4/2N5/PPP3PP/R1BQKB1R w KQkq - 1 9,"A good general rule, at least: exchanging a piece whose position is untenable.  But putting another piece between the two Queens weakens Black's position against the coming check."
17,Bb5+,f1b5,rnbqk2r/pp2ppbp/6p1/1B1nP3/3N4/2N5/PPP3PP/R1BQK2R b KQkq - 2 9,"Inevitable, really."
