N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"Hello all; just a quick blitz game that I found enjoyable. White sets up a formidable center and a complex-looking position develops. White has a lot of space to work with, but his position has weaknesses as a result of all his pawn advances, while Black is a little cramped, but solid. As is so often the case in blitz, time pressure eventually forces a hasty computation in a sharp position, leading to a fatal miscalculation. Enjoy!"
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,"?! This is not any standard line I know of. More common are 2.Nf3 or 2.Nc3. With this move, White announces in no uncertain terms his desire to utterly control the center (and foreshadows a propensity for pawn-pushing)."
3,f4,f2f4,rnbqkbnr/pp1ppppp/8/2p5/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq - 0 2,"?! This is not any standard line I know of. More common are 2.Nf3 or 2.Nc3. With this move, White announces in no uncertain terms his desire to utterly control the center (and foreshadows a propensity for pawn-pushing)."
4,b6,b7b6,rnbqkbnr/p2ppppp/1p6/2p5/2P2P2/8/PP1PP1PP/RNBQKBNR w KQkq - 0 3,"Preparing to challenge the center from the flanks, though 4...e6 or 4...Nf6 were probably better."
5,Nf3,g1f3,rnbqkbnr/p2ppppp/1p6/2p5/2P2P2/5N2/PP1PP1PP/RNBQKB1R b KQkq - 1 3,"Preparing to challenge the center from the flanks, though 4...e6 or 4...Nf6 were probably better."
6,Bb7,c8b7,rn1qkbnr/pb1ppppp/1p6/2p5/2P2P2/5N2/PP1PP1PP/RNBQKB1R w KQkq - 2 4,"Preparing to challenge the center from the flanks, though 4...e6 or 4...Nf6 were probably better."
7,d3,d2d3,rn1qkbnr/pb1ppppp/1p6/2p5/2P2P2/3P1N2/PP2P1PP/RNBQKB1R b KQkq - 0 4,"Preparing to challenge the center from the flanks, though 4...e6 or 4...Nf6 were probably better."
8,h6,h7h6,rn1qkbnr/pb1pppp1/1p5p/2p5/2P2P2/3P1N2/PP2P1PP/RNBQKB1R w KQkq - 0 5,"Preparing to challenge the center from the flanks, though 4...e6 or 4...Nf6 were probably better."
9,e4,e2e4,rn1qkbnr/pb1pppp1/1p5p/2p5/2P1PP2/3P1N2/PP4PP/RNBQKB1R b KQkq - 0 5,"This move allows Black to develop both his Knights (by vacating d7 and defending e5). Both players have so far badly neglected their development, but White has a significant advantage in space, and very solid center control."
10,d6,d7d6,rn1qkbnr/pb2ppp1/1p1p3p/2p5/2P1PP2/3P1N2/PP4PP/RNBQKB1R w KQkq - 0 6,"This move allows Black to develop both his Knights (by vacating d7 and defending e5). Both players have so far badly neglected their development, but White has a significant advantage in space, and very solid center control."
11,Nc3,b1c3,rn1qkbnr/pb2ppp1/1p1p3p/2p5/2P1PP2/2NP1N2/PP4PP/R1BQKB1R b KQkq - 1 6,Meant both to stop ...Ng4 and also prepare a kingside pawn storm.
12,Nd7,b8d7,r2qkbnr/pb1nppp1/1p1p3p/2p5/2P1PP2/2NP1N2/PP4PP/R1BQKB1R w KQkq - 2 7,Meant both to stop ...Ng4 and also prepare a kingside pawn storm.
