N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,"My last game with the Reti Opening was weird, so I'll try it again."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,Transposing into a queen's pawn game.
3,d4,d2d4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,Transposing into a queen's pawn game.
4,c6,c7c6,rnbqkbnr/pp2pppp/2p5/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,"An unusual time to accept the gambit, although the Slav Accepted does so on the fourth turn."
5,c4,c2c4,rnbqkbnr/pp2pppp/2p5/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,"An unusual time to accept the gambit, although the Slav Accepted does so on the fourth turn."
6,dxc4,d5c4,rnbqkbnr/pp2pppp/2p5/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,"An unusual time to accept the gambit, although the Slav Accepted does so on the fourth turn."
7,e3,e2e3,rnbqkbnr/pp2pppp/2p5/8/2pP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4,Threatening to win the pawn back; it seems to be the most common move here.
8,Qa5+,d8a5,rnb1kbnr/pp2pppp/2p5/q7/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 1 5,Probably an overly aggressive queen move; there is no real threat.
9,Bd2,c1d2,rnb1kbnr/pp2pppp/2p5/q7/2pP4/4PN2/PP1B1PPP/RN1QKB1R b KQkq - 2 5,Continuing to pester the queen.
10,Qd5,a5d5,rnb1kbnr/pp2pppp/2p5/3q4/2pP4/4PN2/PP1B1PPP/RN1QKB1R w KQkq - 3 6,Continuing to pester the queen.
11,Nc3,b1c3,rnb1kbnr/pp2pppp/2p5/3q4/2pP4/2N1PN2/PP1B1PPP/R2QKB1R b KQkq - 4 6,Continuing to pester the queen.
12,Qh5,d5h5,rnb1kbnr/pp2pppp/2p5/7q/2pP4/2N1PN2/PP1B1PPP/R2QKB1R w KQkq - 5 7,"The queen hasn't done anything other than allow me to develop with tempo, and now I can retake the pawn with a significant developmental lead.  The bishop also eyes f7, although e6 easily breaks this up."
13,Bxc4,f1c4,rnb1kbnr/pp2pppp/2p5/7q/2BP4/2N1PN2/PP1B1PPP/R2QK2R b KQkq - 0 7,"The queen hasn't done anything other than allow me to develop with tempo, and now I can retake the pawn with a significant developmental lead.  The bishop also eyes f7, although e6 easily breaks this up."
14,Nh6,g8h6,rnb1kb1r/pp2pppp/2p4n/7q/2BP4/2N1PN2/PP1B1PPP/R2QK2R w KQkq - 1 8,"The f pawn doesn't need another defender, so why not Nf6?"
15,O-O,e1g1,rnb1kb1r/pp2pppp/2p4n/7q/2BP4/2N1PN2/PP1B1PPP/R2Q1RK1 b kq - 2 8,"I'm unsure about castling kingside, but this seems the best way to continue development."
16,Bg4,c8g4,rn2kb1r/pp2pppp/2p4n/7q/2BP2b1/2N1PN2/PP1B1PPP/R2Q1RK1 w kq - 3 9,Perhaps the castling was too early; black threatens to open the g file.
17,Rc1,a1c1,rn2kb1r/pp2pppp/2p4n/7q/2BP2b1/2N1PN2/PP1B1PPP/2RQ1RK1 b kq - 4 9,"I don't want to retreat my bishop to e2, and after 9...Bxf3 10. Qxf3 Qxf3 11. gxf3, it looks fine, since I still have a large lead in development and my rook can use the g file.  Therefore I develop my other rook."
18,Nd7,b8d7,r3kb1r/pp1npppp/2p4n/7q/2BP2b1/2N1PN2/PP1B1PPP/2RQ1RK1 w kq - 5 10,"Unpins the knight, attacks b7, and adds pressure to f7."
19,Qb3,d1b3,r3kb1r/pp1npppp/2p4n/7q/2BP2b1/1QN1PN2/PP1B1PPP/2R2RK1 b kq - 6 10,"Unpins the knight, attacks b7, and adds pressure to f7."
20,O-O-O,e8c8,2kr1b1r/pp1npppp/2p4n/7q/2BP2b1/1QN1PN2/PP1B1PPP/2R2RK1 w - - 7 11,Protecting the b7 pawn.
21,h3,h2h3,2kr1b1r/pp1npppp/2p4n/7q/2BP2b1/1QN1PN1P/PP1B1PP1/2R2RK1 b - - 0 11,"I want to push d5, but I want a rook at d1 first.  I don't want the knight to be pinned, so I drive away the bishop first. Better would have been Nb5, with similar threats as later in the game; if 11...cxb5?, 12. Bxf7  wins the queen.  However, this turns out to lose a pawn."
22,Bxf3,g4f3,2kr1b1r/pp1npppp/2p4n/7q/2BP4/1QN1Pb1P/PP1B1PP1/2R2RK1 w - - 0 12,"If 13...Nxf7 14. Qxf7, it's still not optimal, but not too bad. If 13...Qxf3 14. Nb5 looks like a potential mating combination or significant material loss for black with 15. Nxa7 ."
23,gxf3,g2f3,2kr1b1r/pp1npppp/2p4n/7q/2BP4/1QN1PP1P/PP1B1P2/2R2RK1 b - - 0 12,"If 13...Nxf7 14. Qxf7, it's still not optimal, but not too bad. If 13...Qxf3 14. Nb5 looks like a potential mating combination or significant material loss for black with 15. Nxa7 ."
24,Qxh3,h5h3,2kr1b1r/pp1npppp/2p4n/8/2BP4/1QN1PP1q/PP1B1P2/2R2RK1 w - - 0 13,"If 13...Nxf7 14. Qxf7, it's still not optimal, but not too bad. If 13...Qxf3 14. Nb5 looks like a potential mating combination or significant material loss for black with 15. Nxa7 ."
25,Bxf7,c4f7,2kr1b1r/pp1npBpp/2p4n/8/3P4/1QN1PP1q/PP1B1P2/2R2RK1 b - - 0 13,"If 13...Nxf7 14. Qxf7, it's still not optimal, but not too bad. If 13...Qxf3 14. Nb5 looks like a potential mating combination or significant material loss for black with 15. Nxa7 ."
26,Qxf3,h3f3,2kr1b1r/pp1npBpp/2p4n/8/3P4/1QN1Pq2/PP1B1P2/2R2RK1 w - - 0 14,Sacrificing the bishop and threatening Nxa7 .
27,Nb5,c3b5,2kr1b1r/pp1npBpp/2p4n/1N6/3P4/1Q2Pq2/PP1B1P2/2R2RK1 b - - 1 14,Sacrificing the bishop and threatening Nxa7 .
