N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"By exchanging, Miyasaki gives Westerinen a central edge for free."
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"By exchanging, Miyasaki gives Westerinen a central edge for free."
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"By exchanging, Miyasaki gives Westerinen a central edge for free."
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,"By exchanging, Miyasaki gives Westerinen a central edge for free."
5,Nc3,b1c3,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,"By exchanging, Miyasaki gives Westerinen a central edge for free."
6,dxe4,d5e4,rnbqkbnr/ppp2ppp/4p3/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,"By exchanging, Miyasaki gives Westerinen a central edge for free."
7,Nxe4,c3e4,rnbqkbnr/ppp2ppp/4p3/8/3PN3/8/PPP2PPP/R1BQKBNR b KQkq - 0 4,Westerinen begins clearing lines at once.
8,Nd7,b8d7,r1bqkbnr/pppn1ppp/4p3/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5,Westerinen begins clearing lines at once.
9,Nf3,g1f3,r1bqkbnr/pppn1ppp/4p3/8/3PN3/5N2/PPP2PPP/R1BQKB1R b KQkq - 2 5,Westerinen begins clearing lines at once.
10,Ngf6,g8f6,r1bqkb1r/pppn1ppp/4pn2/8/3PN3/5N2/PPP2PPP/R1BQKB1R w KQkq - 3 6,Westerinen begins clearing lines at once.
11,Nxf6+,e4f6,r1bqkb1r/pppn1ppp/4pN2/8/3P4/5N2/PPP2PPP/R1BQKB1R b KQkq - 0 6,Westerinen begins clearing lines at once.
12,Nxf6,d7f6,r1bqkb1r/ppp2ppp/4pn2/8/3P4/5N2/PPP2PPP/R1BQKB1R w KQkq - 0 7,The best recapture.
13,Bc4,f1c4,r1bqkb1r/ppp2ppp/4pn2/8/2BP4/5N2/PPP2PPP/R1BQK2R b KQkq - 1 7,Westerinen increases the pressure with quick development.
14,c5,c7c5,r1bqkb1r/pp3ppp/4pn2/2p5/2BP4/5N2/PPP2PPP/R1BQK2R w KQkq - 0 8,Miyasaka at last tries to free his game.
15,O-O,e1g1,r1bqkb1r/pp3ppp/4pn2/2p5/2BP4/5N2/PPP2PPP/R1BQ1RK1 b kq - 1 8,Prudently safeguarding the King befor engaging in complications.
16,cxd4,c5d4,r1bqkb1r/pp3ppp/4pn2/8/2Bp4/5N2/PPP2PPP/R1BQ1RK1 w kq - 0 9,This exchange merely opens more lines for the Finn to use as attacking alleys.
17,Nxd4,f3d4,r1bqkb1r/pp3ppp/4pn2/8/2BN4/8/PPP2PPP/R1BQ1RK1 b kq - 0 9,Now the Knight is powerfully centralized.
18,a6,a7a6,r1bqkb1r/1p3ppp/p3pn2/8/2BN4/8/PPP2PPP/R1BQ1RK1 w kq - 0 10,"A completely wasted move, giving an extra tempo to Westerinen."
19,b3,b2b3,r1bqkb1r/1p3ppp/p3pn2/8/2BN4/1P6/P1P2PPP/R1BQ1RK1 b kq - 0 10,"Preparing to plant the B on the long diagonal, aiming ominously at the King-side."
20,Bd6,f8d6,r1bqk2r/1p3ppp/p2bpn2/8/2BN4/1P6/P1P2PPP/R1BQ1RK1 w kq - 1 11,Miyasaka makes room to castle.
21,Bb2,c1b2,r1bqk2r/1p3ppp/p2bpn2/8/2BN4/1P6/PBP2PPP/R2Q1RK1 b kq - 2 11,Completing the fianchetto.
22,Qc7,d8c7,r1b1k2r/1pq2ppp/p2bpn2/8/2BN4/1P6/PBP2PPP/R2Q1RK1 w kq - 3 12,Giving himself the pleasure of threatening ...BxP ch.
23,Kh1,g1h1,r1b1k2r/1pq2ppp/p2bpn2/8/2BN4/1P6/PBP2PPP/R2Q1R1K b kq - 4 12,"Dodging the ""threat""."
24,O-O,e8g8,r1b2rk1/1pq2ppp/p2bpn2/8/2BN4/1P6/PBP2PPP/R2Q1R1K w - - 5 13,Removing the K from the center.
25,Qf3,d1f3,r1b2rk1/1pq2ppp/p2bpn2/8/2BN4/1P3Q2/PBP2PPP/R4R1K b - - 6 13,Adding more pressure.
26,e5,e6e5,r1b2rk1/1pq2ppp/p2b1n2/4p3/2BN4/1P3Q2/PBP2PPP/R4R1K w - - 0 14,The first mistake.
27,Nf5,d4f5,r1b2rk1/1pq2ppp/p2b1n2/4pN2/2B5/1P3Q2/PBP2PPP/R4R1K b - - 1 14,Focusing on the King.
28,e4,e5e4,r1b2rk1/1pq2ppp/p2b1n2/5N2/2B1p3/1P3Q2/PBP2PPP/R4R1K w - - 0 15,This disastrous move costs the game at once.
29,Nh6+,f5h6,r1b2rk1/1pq2ppp/p2b1n1N/8/2B1p3/1P3Q2/PBP2PPP/R4R1K b - - 1 15,Black resigns. If 15... PxN 16 QxN [threatening 17 Q-N7 mate] shatters Black's defenses. 15... K-R1 falls to 16 QxN PxQ 17 QBxP mate.
