N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"white produced a bad novelty, that weakened his pawn structure and allowed a sacrifice that ripped apart his castled king position, the game soon ended"
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
4,d6,d7d6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
5,Nc3,b1c3,rnbqkbnr/pp2pppp/3p4/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
6,Nf6,g8f6,rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 4,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
7,Bc4,f1c4,rnbqkb1r/pp2pppp/3p1n2/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 3 4,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
8,g6,g7g6,rnbqkb1r/pp2pp1p/3p1np1/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
9,d4,d2d4,rnbqkb1r/pp2pp1p/3p1np1/2p5/2BPP3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 0 5,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
10,cxd4,c5d4,rnbqkb1r/pp2pp1p/3p1np1/8/2BpP3/2N2N2/PPP2PPP/R1BQK2R w KQkq - 0 6,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
11,Nxd4,f3d4,rnbqkb1r/pp2pp1p/3p1np1/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq - 0 6,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
12,Bg7,f8g7,rnbqk2r/pp2ppbp/3p1np1/8/2BNP3/2N5/PPP2PPP/R1BQK2R w KQkq - 1 7,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
13,f3,f2f3,rnbqk2r/pp2ppbp/3p1np1/8/2BNP3/2N2P2/PPP3PP/R1BQK2R b KQkq - 0 7,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
14,O-O,e8g8,rnbq1rk1/pp2ppbp/3p1np1/8/2BNP3/2N2P2/PPP3PP/R1BQK2R w KQ - 1 8,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
15,O-O,e1g1,rnbq1rk1/pp2ppbp/3p1np1/8/2BNP3/2N2P2/PPP3PP/R1BQ1RK1 b - - 2 8,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
16,Nc6,b8c6,r1bq1rk1/pp2ppbp/2np1np1/8/2BNP3/2N2P2/PPP3PP/R1BQ1RK1 w - - 3 9,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
17,Be3,c1e3,r1bq1rk1/pp2ppbp/2np1np1/8/2BNP3/2N1BP2/PPP3PP/R2Q1RK1 b - - 4 9,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
18,Ne5,c6e5,r1bq1rk1/pp2ppbp/3p1np1/4n3/2BNP3/2N1BP2/PPP3PP/R2Q1RK1 w - - 5 10,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
19,Bb3,c4b3,r1bq1rk1/pp2ppbp/3p1np1/4n3/3NP3/1BN1BP2/PPP3PP/R2Q1RK1 b - - 6 10,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
20,Bd7,c8d7,r2q1rk1/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP2/PPP3PP/R2Q1RK1 w - - 7 11,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
21,h3,h2h3,r2q1rk1/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP1P/PPP3P1/R2Q1RK1 b - - 0 11,"N already tried here were Qd2 (1 w/2 l/1 d) and Nd5 (1 game lost by white), also this move is not a great choice in my opinion as weakens the dark squares around white's king"
22,Rc8,a8c8,2rq1rk1/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP1P/PPP3P1/R2Q1RK1 w - - 1 12,"placing the rook on the semi-open c column aimed at Nc3 and c2, or even to play it to c4 aimed a Nd4, all this are thematic strategies for black"
23,Kh1,g1h1,2rq1rk1/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP1P/PPP3P1/R2Q1R1K b - - 2 12,prophylaxis removing the king from g1-a7 diagonal
24,Nh5,f6h5,2rq1rk1/pp1bppbp/3p2p1/4n2n/3NP3/1BN1BP1P/PPP3P1/R2Q1R1K w - - 3 13,"profiting from the previous bad h3, by white, I now make a threat against the dark squares in white's field"
25,Bf2,e3f2,2rq1rk1/pp1bppbp/3p2p1/4n2n/3NP3/1BN2P1P/PPP2BP1/R2Q1R1K b - - 4 13,needed to defend against Ng3+ that wins a quality
26,Nc4,e5c4,2rq1rk1/pp1bppbp/3p2p1/7n/2nNP3/1BN2P1P/PPP2BP1/R2Q1R1K w - - 5 14,blocks white's bishop and threatens b2
27,Rb1,a1b1,2rq1rk1/pp1bppbp/3p2p1/7n/2nNP3/1BN2P1P/PPP2BP1/1R1Q1R1K b - - 6 14,? and I will win a pawn
28,Nxb2,c4b2,2rq1rk1/pp1bppbp/3p2p1/7n/3NP3/1BN2P1P/PnP2BP1/1R1Q1R1K w - - 0 15,"this combination is thematic in this pawn set-up, white needed to exchange his bishop for the knight to avoid it"
29,Rxb2,b1b2,2rq1rk1/pp1bppbp/3p2p1/7n/3NP3/1BN2P1P/PRP2BP1/3Q1R1K b - - 0 15,"this combination is thematic in this pawn set-up, white needed to exchange his bishop for the knight to avoid it"
30,Rxc3,c8c3,3q1rk1/pp1bppbp/3p2p1/7n/3NP3/1Br2P1P/PRP2BP1/3Q1R1K w - - 0 16,"this combination is thematic in this pawn set-up, white needed to exchange his bishop for the knight to avoid it"
31,Qd2,d1d2,3q1rk1/pp1bppbp/3p2p1/7n/3NP3/1Br2P1P/PRPQ1BP1/5R1K b - - 1 16,"to leave c8 open for my other rook, while still defending Rc3"
32,Qc7,d8c7,5rk1/ppqbppbp/3p2p1/7n/3NP3/1Br2P1P/PRPQ1BP1/5R1K w - - 2 17,"to leave c8 open for my other rook, while still defending Rc3"
33,Rbb1,b2b1,5rk1/ppqbppbp/3p2p1/7n/3NP3/1Br2P1P/P1PQ1BP1/1R3R1K b - - 3 17,"now I'll start a pawn attack aimed at the light squared bishop, a5-a4 and white will lose his bishop, so he needs to defend against it"
34,b5,b7b5,5rk1/p1qbppbp/3p2p1/1p5n/3NP3/1Br2P1P/P1PQ1BP1/1R3R1K w - - 0 18,"now I'll start a pawn attack aimed at the light squared bishop, a5-a4 and white will lose his bishop, so he needs to defend against it"
35,Ne2,d4e2,5rk1/p1qbppbp/3p2p1/1p5n/4P3/1Br2P1P/P1PQNBP1/1R3R1K b - - 1 18,only option
36,Rc6,c3c6,5rk1/p1qbppbp/2rp2p1/1p5n/4P3/1B3P1P/P1PQNBP1/1R3R1K w - - 2 19,only option
37,Rbc1,b1c1,5rk1/p1qbppbp/2rp2p1/1p5n/4P3/1B3P1P/P1PQNBP1/2R2R1K b - - 3 19,next I'll remove my queen from c7 to leave the doubled rooks
38,Rc8,f8c8,2r3k1/p1qbppbp/2rp2p1/1p5n/4P3/1B3P1P/P1PQNBP1/2R2R1K w - - 4 20,next I'll remove my queen from c7 to leave the doubled rooks
39,g4,g2g4,2r3k1/p1qbppbp/2rp2p1/1p5n/4P1P1/1B3P1P/P1PQNB2/2R2R1K b - - 0 20,"? again weakening the pawn structure around his king, white can exploit the holes on the dark squares and the weak h3 and f3 pawns"
