N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,last book move
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,last book move
3,d3,d2d3,rnbqkbnr/pppp1ppp/8/4p3/8/3P1N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,last book move
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/8/3P1N2/PPP1PPPP/RNBQKB1R w KQkq - 1 3,last book move
5,g3,g2g3,r1bqkbnr/pppp1ppp/2n5/4p3/8/3P1NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3,last book move
6,Bc5,f8c5,r1bqk1nr/pppp1ppp/2n5/2b1p3/8/3P1NP1/PPP1PP1P/RNBQKB1R w KQkq - 1 4,Alternative variation: 3... d5 4. Bg2 $15
7,Bg2,f1g2,r1bqk1nr/pppp1ppp/2n5/2b1p3/8/3P1NP1/PPP1PPBP/RNBQK2R b KQkq - 2 4,"Consolidates d4
Alternative variation: 7. e4 d6 $14"
8,Nf6,g8f6,r1bqk2r/pppp1ppp/2n2n2/2b1p3/8/3P1NP1/PPP1PPBP/RNBQK2R w KQkq - 3 5,"Consolidates d4
Alternative variation: 7. e4 d6 $14"
9,O-O,e1g1,r1bqk2r/pppp1ppp/2n2n2/2b1p3/8/3P1NP1/PPP1PPBP/RNBQ1RK1 b kq - 4 5,"Consolidates d4
Alternative variation: 7. e4 d6 $14"
10,O-O,e8g8,r1bq1rk1/pppp1ppp/2n2n2/2b1p3/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w - - 5 6,"Consolidates d4
Alternative variation: 7. e4 d6 $14"
11,Nc3,b1c3,r1bq1rk1/pppp1ppp/2n2n2/2b1p3/8/2NP1NP1/PPP1PPBP/R1BQ1RK1 b - - 6 6,"Consolidates d4
Alternative variation: 7. e4 d6 $14"
12,Be7,c5e7,r1bq1rk1/ppppbppp/2n2n2/4p3/8/2NP1NP1/PPP1PPBP/R1BQ1RK1 w - - 7 7,"Consolidates d4
Alternative variation: 7. e4 d6 $14"
13,e3,e2e3,r1bq1rk1/ppppbppp/2n2n2/4p3/8/2NPPNP1/PPP2PBP/R1BQ1RK1 b - - 0 7,"Consolidates d4
Alternative variation: 7. e4 d6 $14"
14,d6,d7d6,r1bq1rk1/ppp1bppp/2np1n2/4p3/8/2NPPNP1/PPP2PBP/R1BQ1RK1 w - - 0 8,Alternative variation: 7... d5 8. Re1 $15
15,Re1,f1e1,r1bq1rk1/ppp1bppp/2np1n2/4p3/8/2NPPNP1/PPP2PBP/R1BQR1K1 b - - 1 8,White threatens to win material: h3xg4
16,Bg4,c8g4,r2q1rk1/ppp1bppp/2np1n2/4p3/6b1/2NPPNP1/PPP2PBP/R1BQR1K1 w - - 2 9,White threatens to win material: h3xg4
17,h3,h2h3,r2q1rk1/ppp1bppp/2np1n2/4p3/6b1/2NPPNPP/PPP2PB1/R1BQR1K1 b - - 0 9,White threatens to win material: h3xg4
18,Bh5,g4h5,r2q1rk1/ppp1bppp/2np1n2/4p2b/8/2NPPNPP/PPP2PB1/R1BQR1K1 w - - 1 10,"Secures b4
Alternative variation: 10. g4 Bg6 $14"
19,a3,a2a3,r2q1rk1/ppp1bppp/2np1n2/4p2b/8/P1NPPNPP/1PP2PB1/R1BQR1K1 b - - 0 10,"Secures b4
Alternative variation: 10. g4 Bg6 $14"
20,Nd7,f6d7,r2q1rk1/pppnbppp/2np4/4p2b/8/P1NPPNPP/1PP2PB1/R1BQR1K1 w - - 1 11,"Controls b4+d4
Alternative variation: 12. Qd2 $11"
