N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Standard e4 opening.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2,"Alekhine's Defense.  Really my first mistake, I'm familiar with the Sicilian and that is the direction I should have gone.  Alekhine's is a bit of a pet defense I've been trying to add to my repertoire and that's fine, but here wasn't the place to practice it."
3,e5,e4e5,rnbqkb1r/pppppppp/5n2/4P3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,Up to this point I'm still in my comfort zone with this defense.  Until...
4,Nd5,f6d5,rnbqkb1r/pppppppp/8/3nP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3,Up to this point I'm still in my comfort zone with this defense.  Until...
5,d4,d2d4,rnbqkb1r/pppppppp/8/3nP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,Up to this point I'm still in my comfort zone with this defense.  Until...
6,d6,d7d6,rnbqkb1r/ppp1pppp/3p4/3nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,Up to this point I'm still in my comfort zone with this defense.  Until...
7,Nf3,g1f3,rnbqkb1r/ppp1pppp/3p4/3nP3/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 4,"4. Nf3.  A good response and it put me in a position where I didn't know quite what to do.  I was fully expecting the continuation of 4. c4, my desire to not consult the database is strong but now I'm in deep waters and have no real idea where this is going."
8,Bg4,c8g4,rn1qkb1r/ppp1pppp/3p4/3nP3/3P2b1/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 5,"Knowing that the knight generally comes out a move or two later, this is the move that basically follows that.  Notice that my rating reflects a memorizing of opening theory rather than an understanding of why these moves are played.  I'm sure a vast improvement would follow if I took the time to understand just a few of these things (if I only had the time).  It would not only aide in openings, but also in the movements of the pieces well into middle-game."
9,Be2,f1e2,rn1qkb1r/ppp1pppp/3p4/3nP3/3P2b1/5N2/PPP1BPPP/RNBQK2R b KQkq - 3 5,"Defending with a piece less powerful than her Queen (Glenda) which also allows the queen to escape the pin anytime she likes.  This also frees up the knight to move as well, which is the direction Joanne takes in her next move."
10,g6,g7g6,rn1qkb1r/ppp1pp1p/3p2p1/3nP3/3P2b1/5N2/PPP1BPPP/RNBQK2R w KQkq - 0 6,My first mistake according to the post-game analysis (PGA) which recommended 5. ... e6.
11,Ng5,f3g5,rn1qkb1r/ppp1pp1p/3p2p1/3nP1N1/3P2b1/8/PPP1BPPP/RNBQK2R b KQkq - 1 6,"A blunder.  This game was a while ago so I can't remember exactly what I was thinking, but chances are I got lost in possible variations and forgot the threat at hand to my bishop on g4."
12,Bh6,f8h6,rn1qk2r/ppp1pp1p/3p2pb/3nP1N1/3P2b1/8/PPP1BPPP/RNBQK2R w KQkq - 2 7,"A blunder.  This game was a while ago so I can't remember exactly what I was thinking, but chances are I got lost in possible variations and forgot the threat at hand to my bishop on g4."
13,Bxg4,e2g4,rn1qk2r/ppp1pp1p/3p2pb/3nP1N1/3P2B1/8/PPP2PPP/RNBQK2R b KQkq - 0 7,En prise.
14,O-O,e8g8,rn1q1rk1/ppp1pp1p/3p2pb/3nP1N1/3P2B1/8/PPP2PPP/RNBQK2R w KQ - 1 8,"Another mistake... with a heavy force bearing down on the king-side of the board, I castled right into it.  I try not to lose sleep over castling into a hot situation, I've done it before with success.  Here I didn't look far enough into the position.  Maybe nabbing the knight on g5 was better, or maybe developing the queen-side knight was better.  I generally like to have all my intermediate pieces developed before move 10, and there could have been a possibility for a later O-O-O."
15,Ne6,g5e6,rn1q1rk1/ppp1pp1p/3pN1pb/3nP3/3P2B1/8/PPP2PPP/RNBQK2R b KQ - 2 8,Felt forced.
16,fxe6,f7e6,rn1q1rk1/ppp1p2p/3pp1pb/3nP3/3P2B1/8/PPP2PPP/RNBQK2R w KQ - 0 9,Felt forced.
17,Bxe6+,g4e6,rn1q1rk1/ppp1p2p/3pB1pb/3nP3/3P4/8/PPP2PPP/RNBQK2R b KQ - 0 9,"And now there are two very sharp, beady-eyed bishops licking their chops at an almost helpless and paralyzed rook."
18,Kh8,g8h8,rn1q1r1k/ppp1p2p/3pB1pb/3nP3/3P4/8/PPP2PPP/RNBQK2R w KQ - 1 10,"And now there are two very sharp, beady-eyed bishops licking their chops at an almost helpless and paralyzed rook."
19,Bxh6,c1h6,rn1q1r1k/ppp1p2p/3pB1pB/3nP3/3P4/8/PPP2PPP/RN1QK2R b KQ - 0 10,"And now there are two very sharp, beady-eyed bishops licking their chops at an almost helpless and paralyzed rook."
20,Nb6,d5b6,rn1q1r1k/ppp1p2p/1n1pB1pB/4P3/3P4/8/PPP2PPP/RN1QK2R w KQ - 1 11,Why not save the rook?  Well Re8 only delays the inevitable.
21,Bxf8,h6f8,rn1q1B1k/ppp1p2p/1n1pB1p1/4P3/3P4/8/PPP2PPP/RN1QK2R b KQ - 0 11,The dismantling of my defense (what defense?) continues...
