N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,I develop my knight to defend my pawn...
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,I develop my knight to defend my pawn...
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,I develop my knight to defend my pawn...
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,I develop my knight to defend my pawn...
5,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"...and I move up my pawn to give my queen a bit more room, and to free up her bishop."
6,d6,d7d6,r1bqkbnr/ppp2ppp/2np4/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,"...and I move up my pawn to give my queen a bit more room, and to free up her bishop."
7,Nc3,b1c3,r1bqkbnr/ppp2ppp/2np4/1B2p3/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,I move up my bishop to unpin the knight...
8,f6,f7f6,r1bqkbnr/ppp3pp/2np1p2/1B2p3/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,I move up my bishop to unpin the knight...
9,Nd5,c3d5,r1bqkbnr/ppp3pp/2np1p2/1B1Np3/4P3/5N2/PPPP1PPP/R1BQK2R b KQkq - 1 5,I move up my bishop to unpin the knight...
10,Bd7,c8d7,r2qkbnr/pppb2pp/2np1p2/1B1Np3/4P3/5N2/PPPP1PPP/R1BQK2R w KQkq - 2 6,I move up my bishop to unpin the knight...
11,Bxc6,b5c6,r2qkbnr/pppb2pp/2Bp1p2/3Np3/4P3/5N2/PPPP1PPP/R1BQK2R b KQkq - 0 6,...so I swap my knight for his bishop...
12,Bxc6,d7c6,r2qkbnr/ppp3pp/2bp1p2/3Np3/4P3/5N2/PPPP1PPP/R1BQK2R w KQkq - 0 7,...so I swap my knight for his bishop...
13,Nb4,d5b4,r2qkbnr/ppp3pp/2bp1p2/4p3/1N2P3/5N2/PPPP1PPP/R1BQK2R b KQkq - 1 7,...forcing one of his knights to retreat...
14,Bxe4,c6e4,r2qkbnr/ppp3pp/3p1p2/4p3/1N2b3/5N2/PPPP1PPP/R1BQK2R w KQkq - 0 8,...so I accept the pawn...
15,d3,d2d3,r2qkbnr/ppp3pp/3p1p2/4p3/1N2b3/3P1N2/PPP2PPP/R1BQK2R b KQkq - 0 8,...and the knight...
16,Bxf3,e4f3,r2qkbnr/ppp3pp/3p1p2/4p3/1N6/3P1b2/PPP2PPP/R1BQK2R w KQkq - 0 9,...and the knight...
17,Qxf3,d1f3,r2qkbnr/ppp3pp/3p1p2/4p3/1N6/3P1Q2/PPP2PPP/R1B1K2R b KQkq - 0 9,...but lose the bishop.
18,c6,c7c6,r2qkbnr/pp4pp/2pp1p2/4p3/1N6/3P1Q2/PPP2PPP/R1B1K2R w KQkq - 0 10,I move up my queen to control the c8-h3 diagonal...
19,c3,c2c3,r2qkbnr/pp4pp/2pp1p2/4p3/1N6/2PP1Q2/PP3PPP/R1B1K2R b KQkq - 0 10,I move up my queen to control the c8-h3 diagonal...
20,Qd7,d8d7,r3kbnr/pp1q2pp/2pp1p2/4p3/1N6/2PP1Q2/PP3PPP/R1B1K2R w KQkq - 1 11,I move up my queen to control the c8-h3 diagonal...
21,Qe4,f3e4,r3kbnr/pp1q2pp/2pp1p2/4p3/1N2Q3/2PP4/PP3PPP/R1B1K2R b KQkq - 2 11,"...and now I build a pawn bridge, attacking the queen..."
22,d5,d6d5,r3kbnr/pp1q2pp/2p2p2/3pp3/1N2Q3/2PP4/PP3PPP/R1B1K2R w KQkq - 0 12,"...and now I build a pawn bridge, attacking the queen..."
23,Qf3,e4f3,r3kbnr/pp1q2pp/2p2p2/3pp3/1N6/2PP1Q2/PP3PPP/R1B1K2R b KQkq - 1 12,..and as the queen retreats...
24,Bxb4,f8b4,r3k1nr/pp1q2pp/2p2p2/3pp3/1b6/2PP1Q2/PP3PPP/R1B1K2R w KQkq - 0 13,...I can remove the knight...
25,cxb4,c3b4,r3k1nr/pp1q2pp/2p2p2/3pp3/1P6/3P1Q2/PP3PPP/R1B1K2R b KQkq - 0 13,...at the expense of my bishop.
26,O-O-O,e8c8,2kr2nr/pp1q2pp/2p2p2/3pp3/1P6/3P1Q2/PP3PPP/R1B1K2R w KQ - 1 14,Now I castle queenside...
27,O-O,e1g1,2kr2nr/pp1q2pp/2p2p2/3pp3/1P6/3P1Q2/PP3PPP/R1B2RK1 b - - 2 14,...he does so kingside...
