N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"in the old days, I always treated the French defense kind of brutal; at this point, I usually played exd5, exd5, c4?! (turn things into Queens' Gambit lines), dxc4, Bxc4, and take it from there... that works fine in Blitz, but not here, as I learned the hard way from previous games; what suits me best then, is the Advance Variation..."
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"in the old days, I always treated the French defense kind of brutal; at this point, I usually played exd5, exd5, c4?! (turn things into Queens' Gambit lines), dxc4, Bxc4, and take it from there... that works fine in Blitz, but not here, as I learned the hard way from previous games; what suits me best then, is the Advance Variation..."
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"in the old days, I always treated the French defense kind of brutal; at this point, I usually played exd5, exd5, c4?! (turn things into Queens' Gambit lines), dxc4, Bxc4, and take it from there... that works fine in Blitz, but not here, as I learned the hard way from previous games; what suits me best then, is the Advance Variation..."
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,"in the old days, I always treated the French defense kind of brutal; at this point, I usually played exd5, exd5, c4?! (turn things into Queens' Gambit lines), dxc4, Bxc4, and take it from there... that works fine in Blitz, but not here, as I learned the hard way from previous games; what suits me best then, is the Advance Variation..."
5,e5,e4e5,rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,"in the old days, I always treated the French defense kind of brutal; at this point, I usually played exd5, exd5, c4?! (turn things into Queens' Gambit lines), dxc4, Bxc4, and take it from there... that works fine in Blitz, but not here, as I learned the hard way from previous games; what suits me best then, is the Advance Variation..."
6,c5,c7c5,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,by the book...
7,c3,c2c3,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4,"usually Nc6, Nf3, Qb6..."
8,Qb6,d8b6,rnb1kbnr/pp3ppp/1q2p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5,"usually Nc6, Nf3, Qb6..."
9,Nf3,g1f3,rnb1kbnr/pp3ppp/1q2p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq - 2 5,"still by the book (Euwe recommendation): theory follows with Nc6, b4, cxd4, cxd4, Rc8, Be3, Nge7, Bd3..."
10,Bd7,c8d7,rn2kbnr/pp1b1ppp/1q2p3/2ppP3/3P4/2P2N2/PP3PPP/RNBQKB1R w KQkq - 3 6,"still by the book (Euwe recommendation): theory follows with Nc6, b4, cxd4, cxd4, Rc8, Be3, Nge7, Bd3..."
11,a3,a2a3,rn2kbnr/pp1b1ppp/1q2p3/2ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R b KQkq - 0 6,"still by the book (Euwe recommendation): theory follows with Nc6, b4, cxd4, cxd4, Rc8, Be3, Nge7, Bd3..."
12,a5,a7a5,rn2kbnr/1p1b1ppp/1q2p3/p1ppP3/3P4/P1P2N2/1P3PPP/RNBQKB1R w KQkq - 0 7,"obviously to block b4, but White has other options..."
13,Bd3,f1d3,rn2kbnr/1p1b1ppp/1q2p3/p1ppP3/3P4/P1PB1N2/1P3PPP/RNBQK2R b KQkq - 1 7,"still following Euwe's recommendation; unclear is Qc2, Ne7, dxc5 (Bd3, c4), Qxc5, a4, Ng6..."
14,Bb5,d7b5,rn2kbnr/1p3ppp/1q2p3/pbppP3/3P4/P1PB1N2/1P3PPP/RNBQK2R w KQkq - 2 8,"not the best reply; Qb6 holds the pressure on b2 making Be3 impossible, so White has to find other ways to develop..."
15,Bxb5+,d3b5,rn2kbnr/1p3ppp/1q2p3/pBppP3/3P4/P1P2N2/1P3PPP/RNBQK2R b KQkq - 0 8,"not the best reply; Qb6 holds the pressure on b2 making Be3 impossible, so White has to find other ways to develop..."
16,Qxb5,b6b5,rn2kbnr/1p3ppp/4p3/pqppP3/3P4/P1P2N2/1P3PPP/RNBQK2R w KQkq - 0 9,"not the best reply; Qb6 holds the pressure on b2 making Be3 impossible, so White has to find other ways to develop..."
17,a4,a3a4,rn2kbnr/1p3ppp/4p3/pqppP3/P2P4/2P2N2/1P3PPP/RNBQK2R b KQkq - 0 9,"not the best reply; Qb6 holds the pressure on b2 making Be3 impossible, so White has to find other ways to develop..."
18,Qd7,b5d7,rn2kbnr/1p1q1ppp/4p3/p1ppP3/P2P4/2P2N2/1P3PPP/RNBQK2R w KQkq - 1 10,"not the best reply; Qb6 holds the pressure on b2 making Be3 impossible, so White has to find other ways to develop..."
19,O-O,e1g1,rn2kbnr/1p1q1ppp/4p3/p1ppP3/P2P4/2P2N2/1P3PPP/RNBQ1RK1 b kq - 2 10,"still following Euwe; after this, we are in the dark in this opening..."
20,Nc6,b8c6,r3kbnr/1p1q1ppp/2n1p3/p1ppP3/P2P4/2P2N2/1P3PPP/RNBQ1RK1 w kq - 3 11,"still following Euwe; after this, we are in the dark in this opening..."
21,Be3,c1e3,r3kbnr/1p1q1ppp/2n1p3/p1ppP3/P2P4/2P1BN2/1P3PPP/RN1Q1RK1 b kq - 4 11,"still following Euwe; after this, we are in the dark in this opening..."
22,cxd4,c5d4,r3kbnr/1p1q1ppp/2n1p3/p2pP3/P2p4/2P1BN2/1P3PPP/RN1Q1RK1 w kq - 0 12,theory continues with Nge7 and/or Rc8...
23,Bxd4,e3d4,r3kbnr/1p1q1ppp/2n1p3/p2pP3/P2B4/2P2N2/1P3PPP/RN1Q1RK1 b kq - 0 12,"on the way to f5, so White has to react..."
24,Nh6,g8h6,r3kb1r/1p1q1ppp/2n1p2n/p2pP3/P2B4/2P2N2/1P3PPP/RN1Q1RK1 w kq - 1 13,"on the way to f5, so White has to react..."
25,Nbd2,b1d2,r3kb1r/1p1q1ppp/2n1p2n/p2pP3/P2B4/2P2N2/1P1N1PPP/R2Q1RK1 b kq - 2 13,"making up for lost tempo: Black needs to castle quickly, before White can develop an attack..."
26,Nf5,h6f5,r3kb1r/1p1q1ppp/2n1p3/p2pPn2/P2B4/2P2N2/1P1N1PPP/R2Q1RK1 w kq - 3 14,"making up for lost tempo: Black needs to castle quickly, before White can develop an attack..."
27,Nb3,d2b3,r3kb1r/1p1q1ppp/2n1p3/p2pPn2/P2B4/1NP2N2/1P3PPP/R2Q1RK1 b kq - 4 14,"making up for lost tempo: Black needs to castle quickly, before White can develop an attack..."
28,Be7,f8e7,r3k2r/1p1qbppp/2n1p3/p2pPn2/P2B4/1NP2N2/1P3PPP/R2Q1RK1 w kq - 5 15,"making up for lost tempo: Black needs to castle quickly, before White can develop an attack..."
29,Qe2,d1e2,r3k2r/1p1qbppp/2n1p3/p2pPn2/P2B4/1NP2N2/1P2QPPP/R4RK1 b kq - 6 15,"taking the opportunity, left by Qd7..."
30,O-O,e8g8,r4rk1/1p1qbppp/2n1p3/p2pPn2/P2B4/1NP2N2/1P2QPPP/R4RK1 w - - 7 16,"at least, White is holding Nc6 in place for a little while..."
31,Qb5,e2b5,r4rk1/1p1qbppp/2n1p3/pQ1pPn2/P2B4/1NP2N2/1P3PPP/R4RK1 b - - 8 16,"at least, White is holding Nc6 in place for a little while..."
32,Rfc8,f8c8,r1r3k1/1p1qbppp/2n1p3/pQ1pPn2/P2B4/1NP2N2/1P3PPP/R4RK1 w - - 9 17,mainly covering for e5...
33,Rfe1,f1e1,r1r3k1/1p1qbppp/2n1p3/pQ1pPn2/P2B4/1NP2N2/1P3PPP/R3R1K1 b - - 10 17,mainly covering for e5...
34,Nfxd4,f5d4,r1r3k1/1p1qbppp/2n1p3/pQ1pP3/P2n4/1NP2N2/1P3PPP/R3R1K1 w - - 0 18,"Black had better prepare this, with Ra6 somewhere followed by Rb6..."
35,Nbxd4,b3d4,r1r3k1/1p1qbppp/2n1p3/pQ1pP3/P2N4/2P2N2/1P3PPP/R3R1K1 b - - 0 18,the right Knight; we might still need Nf3 to cover for e5...
36,Qc7,d7c7,r1r3k1/1pq1bppp/2n1p3/pQ1pP3/P2N4/2P2N2/1P3PPP/R3R1K1 w - - 1 19,Black needs to get out of the pin...
37,Qd3,b5d3,r1r3k1/1pq1bppp/2n1p3/p2pP3/P2N4/2PQ1N2/1P3PPP/R3R1K1 b - - 2 19,so the White Queens' work is done; we prepare Rac1 and b3...
38,Na7,c6a7,r1r3k1/npq1bppp/4p3/p2pP3/P2N4/2PQ1N2/1P3PPP/R3R1K1 w - - 3 20,"better looking is Nxd4, Nxd4, Ra6!, Qg3 (needs to cover for e5), Rb6... also directly Qb6, posts the same problems for White... this is obviously preparing Qc4, or some other way of preparing to trade Queens; like Nc6, Nb5, Nxe5, Nxc7, Nxd3..."
39,Re2,e1e2,r1r3k1/npq1bppp/4p3/p2pP3/P2N4/2PQ1N2/1P2RPPP/R5K1 b - - 4 20,this move covers most of Blacks' options...
