N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,I nearly always start with e4 as it gets the pieces out quickest
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,the sicilian defense. Used by black players who want to achieve a win at all costs.
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
4,Nc6,b8c6,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
5,d4,d2d4,r1bqkbnr/pp1ppppp/2n5/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
6,cxd4,c5d4,r1bqkbnr/pp1ppppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
7,Nxd4,f3d4,r1bqkbnr/pp1ppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
8,g6,g7g6,r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 5,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
9,Nc3,b1c3,r1bqkbnr/pp1ppp1p/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 1 5,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
10,Bg7,f8g7,r1bqk1nr/pp1pppbp/2n3p1/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 2 6,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
11,Be3,c1e3,r1bqk1nr/pp1pppbp/2n3p1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 3 6,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
12,d6,d7d6,r1bqk1nr/pp2ppbp/2np2p1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 0 7,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
13,f3,f2f3,r1bqk1nr/pp2ppbp/2np2p1/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq - 0 7,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
14,Nf6,g8f6,r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPP3PP/R2QKB1R w KQkq - 1 8,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
15,Qd2,d1d2,r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R b KQkq - 2 8,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
16,Bd7,c8d7,r2qk2r/pp1bppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R w KQkq - 3 9,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
17,Bc4,f1c4,r2qk2r/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/R3K2R b KQkq - 4 9,"We have now reached the main line of the dragon variation. Alternatives are 
0-0-0 and g4."
18,Ne5,c6e5,r2qk2r/pp1bppbp/3p1np1/4n3/2BNP3/2N1BP2/PPPQ2PP/R3K2R w KQkq - 5 10,"completing development.The next stage is to attack black's kingside with h4, h5
opening the h file for the rook"
19,Bb3,c4b3,r2qk2r/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP2/PPPQ2PP/R3K2R b KQkq - 6 10,"completing development.The next stage is to attack black's kingside with h4, h5
opening the h file for the rook"
20,Rc8,a8c8,2rqk2r/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP2/PPPQ2PP/R3K2R w KQk - 7 11,"completing development.The next stage is to attack black's kingside with h4, h5
opening the h file for the rook"
21,Bh6,e3h6,2rqk2r/pp1bppbp/3p1npB/4n3/3NP3/1BN2P2/PPPQ2PP/R3K2R b KQk - 8 11,"completing development.The next stage is to attack black's kingside with h4, h5
opening the h file for the rook"
22,O-O,e8g8,2rq1rk1/pp1bppbp/3p1npB/4n3/3NP3/1BN2P2/PPPQ2PP/R3K2R w KQ - 9 12,"completing development.The next stage is to attack black's kingside with h4, h5
opening the h file for the rook"
23,Bxg7,h6g7,2rq1rk1/pp1bppBp/3p1np1/4n3/3NP3/1BN2P2/PPPQ2PP/R3K2R b KQ - 0 12,"completing development.The next stage is to attack black's kingside with h4, h5
opening the h file for the rook"
24,Kxg7,g8g7,2rq1r2/pp1bppkp/3p1np1/4n3/3NP3/1BN2P2/PPPQ2PP/R3K2R w KQ - 0 13,"completing development.The next stage is to attack black's kingside with h4, h5
opening the h file for the rook"
25,O-O-O,e1c1,2rq1r2/pp1bppkp/3p1np1/4n3/3NP3/1BN2P2/PPPQ2PP/2KR3R b - - 1 13,"completing development.The next stage is to attack black's kingside with h4, h5
opening the h file for the rook"
26,a6,a7a6,2rq1r2/1p1bppkp/p2p1np1/4n3/3NP3/1BN2P2/PPPQ2PP/2KR3R w - - 0 14,black disputes control of the h file in the event of 16.hxg6 hxg6
27,h4,h2h4,2rq1r2/1p1bppkp/p2p1np1/4n3/3NP2P/1BN2P2/PPPQ2P1/2KR3R b - - 0 14,black disputes control of the h file in the event of 16.hxg6 hxg6
28,b5,b7b5,2rq1r2/3bppkp/p2p1np1/1p2n3/3NP2P/1BN2P2/PPPQ2P1/2KR3R w - - 0 15,black disputes control of the h file in the event of 16.hxg6 hxg6
29,h5,h4h5,2rq1r2/3bppkp/p2p1np1/1p2n2P/3NP3/1BN2P2/PPPQ2P1/2KR3R b - - 0 15,black disputes control of the h file in the event of 16.hxg6 hxg6
30,Rh8,f8h8,2rq3r/3bppkp/p2p1np1/1p2n2P/3NP3/1BN2P2/PPPQ2P1/2KR3R w - - 1 16,black disputes control of the h file in the event of 16.hxg6 hxg6
31,hxg6,h5g6,2rq3r/3bppkp/p2p1nP1/1p2n3/3NP3/1BN2P2/PPPQ2P1/2KR3R b - - 0 16,forced as 18...Kg8 19.Rxh8  Kxh8 20.Rh1  gives white a decisive attack
32,hxg6,h7g6,2rq3r/3bppk1/p2p1np1/1p2n3/3NP3/1BN2P2/PPPQ2P1/2KR3R w - - 0 17,forced as 18...Kg8 19.Rxh8  Kxh8 20.Rh1  gives white a decisive attack
33,Qg5,d2g5,2rq3r/3bppk1/p2p1np1/1p2n1Q1/3NP3/1BN2P2/PPP3P1/2KR3R b - - 1 17,forced as 18...Kg8 19.Rxh8  Kxh8 20.Rh1  gives white a decisive attack
34,Nc4,e5c4,2rq3r/3bppk1/p2p1np1/1p4Q1/2nNP3/1BN2P2/PPP3P1/2KR3R w - - 2 18,forced as 18...Kg8 19.Rxh8  Kxh8 20.Rh1  gives white a decisive attack
35,Nf5+,d4f5,2rq3r/3bppk1/p2p1np1/1p3NQ1/2n1P3/1BN2P2/PPP3P1/2KR3R b - - 3 18,forced as 18...Kg8 19.Rxh8  Kxh8 20.Rh1  gives white a decisive attack
