N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,Reti I've had a bit of success with this opening of late. Most of my games in this little mini tourney started with this move.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 2 2,Book is g3 preparing to go into a Kings Indian Attack structure Though with this move I hope to strengthen my dark squares d4 and e5.
3,b3,b2b3,rnbqkb1r/pppppppp/5n2/8/8/1P3N2/P1PPPPPP/RNBQKB1R b KQkq - 0 2,Book is g3 preparing to go into a Kings Indian Attack structure Though with this move I hope to strengthen my dark squares d4 and e5.
4,d5,d7d5,rnbqkb1r/ppp1pppp/5n2/3p4/8/1P3N2/P1PPPPPP/RNBQKB1R w KQkq - 0 3,This move might be a bit slow since c4 is in my plans might as well play it on the last move. Since if dxc4 I'm going to recapture with my bishop Bxc4.
5,Bb2,c1b2,rnbqkb1r/ppp1pppp/5n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R b KQkq - 1 3,This move might be a bit slow since c4 is in my plans might as well play it on the last move. Since if dxc4 I'm going to recapture with my bishop Bxc4.
6,e6,e7e6,rnbqkb1r/ppp2ppp/4pn2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq - 0 4,This move might be a bit slow since c4 is in my plans might as well play it on the last move. Since if dxc4 I'm going to recapture with my bishop Bxc4.
7,e3,e2e3,rnbqkb1r/ppp2ppp/4pn2/3p4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 4,This move might be a bit slow since c4 is in my plans might as well play it on the last move. Since if dxc4 I'm going to recapture with my bishop Bxc4.
8,c5,c7c5,rnbqkb1r/pp3ppp/4pn2/2pp4/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 5,This move might be a bit slow since c4 is in my plans might as well play it on the last move. Since if dxc4 I'm going to recapture with my bishop Bxc4.
9,Be2,f1e2,rnbqkb1r/pp3ppp/4pn2/2pp4/8/1P2PN2/PBPPBPPP/RN1QK2R b KQkq - 1 5,This move might be a bit slow since c4 is in my plans might as well play it on the last move. Since if dxc4 I'm going to recapture with my bishop Bxc4.
10,Nc6,b8c6,r1bqkb1r/pp3ppp/2n1pn2/2pp4/8/1P2PN2/PBPPBPPP/RN1QK2R w KQkq - 2 6,The idea behind my b3 opening to break open the queen side.
11,c4,c2c4,r1bqkb1r/pp3ppp/2n1pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1QK2R b KQkq - 0 6,The idea behind my b3 opening to break open the queen side.
12,Be7,f8e7,r1bqk2r/pp2bppp/2n1pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1QK2R w KQkq - 1 7,The idea behind my b3 opening to break open the queen side.
13,O-O,e1g1,r1bqk2r/pp2bppp/2n1pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 b kq - 2 7,The idea behind my b3 opening to break open the queen side.
14,O-O,e8g8,r1bq1rk1/pp2bppp/2n1pn2/2pp4/2P5/1P2PN2/PB1PBPPP/RN1Q1RK1 w - - 3 8,The idea behind my b3 opening to break open the queen side.
15,d4,d2d4,r1bq1rk1/pp2bppp/2n1pn2/2pp4/2PP4/1P2PN2/PB2BPPP/RN1Q1RK1 b - - 0 8,The idea behind my b3 opening to break open the queen side.
